,Play 1,Play2,Op symbol1,Op symbol2,Cost,Operation Type
240,"('CLÉONE.', ""Quelle est cette allégresse au milieu des alarmes ? Vous entendez par tout un bruit de voix et d'armes ; On voit par tout du sang, des mourants, et des morts."")",,208,-,1.0,Insertion
241,"('NITOCRIS.', ""C'est ce spectacle affreux qui fait tous mes transports. Je triomphe, Cléone, en ce désordre extrême ; Darius m'a vengée en se perdant lui-même. Sur le point d'enlever l'Objet qui l'a charmé, Par un avis secret Artaxerce alarmé, Vient d'armer contre lui toute sa jalousie. Ce combat, où tous deux disputaient Aspasie, Par des coups mutuels sans doute ensanglanté..."")","('ARTAXERCE.', ""Je me sens déchiré. Une indigne pitié Vient saisir malgré moi mon esprit effrayé. Ô jour affreux ! Il faut que le traître périsse Dans l'opprobre, grands Dieux ! Dans le dernier supplice, Ah ! Si dans les excès de sa témérité, Il avait à mes jours seulement attenté, J'aurais laissé briser des mains de la clémence Le glaive dont les lois ont armé ma puissance. Ô de mon coeur trahi sentiments superflus ! Charme qui m'abusiez, qu'êtes-vous devenus ? Quand sujets tous les deux et sous des lois communes ; Un sort moins inégal rapprochait nos fortunes, Sur quelle foi trompeuse hélas ! Trop endormi, J'avais cru pour le trône acquérir un ami ! Au lieu de ce trésor, je ne vois plus qu'un traître. Il semblait cependant notre point fait pour l'être ; Fatalité bizarre ! Affreux destin des Rois ! Tout le corrompt-il donc auprès d'eux par leur choix ? Lui que j'ai vu fidèle autant que magnanime, Un coeur change à ce point ! Un moment mène au crime ! À qui donc se livrer ? Où placer l'amitié ? Et toi vertu d'un jour, à qui je me fiais, Tu m'as trompé ; j'ai cru qu'un pas dans ta carrière Devait être un attrait pour la remplir entière."")",209,195,0.0,Match
242,"('TIRIBAZE.', ""Le sort trompe l'espoir dont je m'étais flatté."")","('EMIRÈNE.', ""Arbace !... Qu'ai-je appris ? Arbace est condamné ! Au supplice, à l'opprobre Arbace abandonné !"")",210,196,1.39,Substitution
243,"('NITOCRIS.', 'Dieux !')",,211,-,1.0,Insertion
244,"('TIRIBAZE.', ""Mais j'espère encor."")",,212,-,1.0,Insertion
245,"('NITOCRIS.', ""Ma vengeance est perdue. Qu'un coup de foudre, ô Ciel ! Ou me venge, ou me tue."")","('ARTAXERCE.', 'Je ne suis plus son Roi que pour être son juge.')",213,197,1.27,Substitution
246,"('TIRIBAZE.', ""Darius agité d'un combat violent, Sur les devoirs du sang, incertain, chancelant, Pressé par des Flatteurs qui l'obsèdent sans cesse, Voyant le Roi tout prêt d'épouser la Princesse, Il la veut enlever. Le Roi, par mes avis, Apprend, et veut punir l'attentat de son fils. Accompagné des Siens, dans un étroit passage, Il marque tous ses pas par un affreux carnage ; Il suit le Ravisseur. Je seconde le Roi ; Ariarathe armé pour son père, et pour toi, Par un trait imprévu dont sa main est frappée, Voit son sang se répandre, et tomber son épée. Cependant Darius malgré tout son courroux, Tremble en voyant son père, et tombe à ses genoux. On l'arrête, et voila ta première Victime..."")","('EMIRÈNE.', ""Je le crois innocent, et je fuis son refuge ; Contre vous, contre tous, je viens le secourir, C'est un crime pour moi de le laisser périr. Son danger m'affranchit d'une vaine réserve, Et l'honneur, l'équité, tout veut que je le serve."")",214,198,0.51,Substitution
247,"('NITOCRIS.', ""Il va donc recevoir la peine de son crime. C'est assez, achevez, et pressez son trépas. "")","('ARTAXERCE.', ""Eh ! De son crime encor vous doutez aujourd'hui ?"")",215,199,1.14,Substitution
248,,"('EMIRÈNE.', 'Son crime ! Est-il prouvé ?')",-,200,1.0,Deletion
249,"('TIRIBAZE.', ""Sais-tu quel est du Roi la peine et l'embarras ? Ce père aimant son fils jusqu'à l'idolâtrie, Cherche quelque prétexte à lui sauver la vie ; Mais ne pouvant souffrir un crime plein d'horreur, Autant que sa tendresse écoutant sa fureur, Père trop indulgent, et Juge inexorable, Il souffre en ce combat un tourment qui l'accable. Mais à quelque parti qu'il se laisse emporter, Ta gloire en cet état n'a rien à redouter ; Par le sang de son fils, ou par son hyménée, Tu te verras bientôt vengée, ou couronnée."")","('ARTAXERCE.', ""Quoi ! Lorsque contre lui Vous voyez qu'à la fois tout dépose et l'accuse ; Ce séjour ignoré qu'il prolongea dans Suze, Ce silence obstiné, ce désaveu menteur Du crime dont il est le complice, ou l'auteur, Lorsque le fer sanglant... Écoutez, Emirene ,' Une aveugle pitié trop longtemps vous entraîne. Est-ce ainsi qu'oubliant la plus auguste loi, Vous outragez la cendre et d'un père et d'un Roi. Vous osez..."")",216,201,0.0,Match
250,"('NITOCRIS.', ""Me pouvez-vous parler d'un hymen odieux ? La Couronne à ce prix est horrible à mes yeux. Je déteste à jamais Darius, et son frère. Darius me préfère une indigne étrangère ; Et son frère blessé, malheureux, outragé, A vu couler son sang, et ne s'est point vengé. Le Lâche ose encor vivre, et me laisser en bute À tout ce qu'a d'affreux l'opprobre de ma chute. Après tant de mépris, d'affronts, et de refus, Ne songez qu'à régner, et meure Darius."")","('EMIRÈNE.', ""Arrêtez, n'insultez pas vous-même Aux pleurs, au désespoir d'une soeur qui vous aime."")",217,202,0.75,Substitution
251,,"('ARTAXERCE.', 'Cessez donc de douter encor de ses forfaits ; Soyez ma soeur, soyez la fille de Xercès.')",-,203,1.0,Deletion
252,"('TIRIBAZE.', ""Nul ne sent comme moi cette soif de l'Empire, Et toute autre grandeur ne saurait me suffire ; Mais sur le point de perdre et le père, et le fils, Je manque ce grand coup, le Sort nous a trahis. Avec quelque succès suis-je sûr de combattre, Pour la perte d'un fils que son père idolâtre ?"")","('EMIRÈNE.', ""Xercès périt, Seigneur, il attend la vengeance ; C'est là mon premier soin, c'est ma triste espérance ; Et qu'un long châtiment soit préparé pour moi, Si, m'osant écarter de la plus sainte loi, À mon coupable amant lâchement asservie. Je lui vendais le sang qui m'a donné la vie. Mais ce sang, où sans crainte on osa se plonger ; Si l'innocent périt, reste encor à venger. Plus l'apparence ici déposant contre Arbace ; Des soupçons à lui seul semble arrêter la trace ; Plus dans son désaveu ce mortel affermi, Exige d'examen dans le coeur d'un ami. Qui, lui, Seigneur ! Qu'après tant de preuves de zèle ; Tant d'horreur ait souillé cette âme si fidèle ! Il eut pu, par le crime, élever aujourd'hui Cette affreuse barrière entre Emirène et lui ! Non ; du crime jamais il n'eut conçu l'idée ; Les armes à la main il m'aurait demandée ; Il eut, poussant l'audace au plus terrible éclat, Soulevé tout ce peuple et renversé l'État ; Son amour, son dépit, sa fierté naturelle, Son audace emportée en eut fait un rebelle, Jamais un lâche."")",218,204,0.0,Match
253,"('NITOCRIS.', ""Manquez-vous de raisons pour presser son courroux, Contre un fils dont le crime horrible aux yeux de tous, Le laisse sans secours, sans Amis, sans défense ?  Vous parlant seul au Roi, dans ce commun silence, Vous avez pour l'armer contre un fils criminel, L'horreur de l'attentat, un opprobre éternel ; Vous avez contre lui l'amour, la jalousie, La haine d'un rival trop aimé d'Aspasie, Un exemple à donner, des Lois à maintenir, Un affront à venger, un grand crime à punir."")","('ARTAXERCE.', ""En vain vous lui servez d'appui ; Mon père n'eut jamais d'autre ennemi que lui. Dans votre aveuglement vous seule pouvez croire..."")",219,205,0.3,Substitution
254,"('TIRIBAZE.', ""Oui, ma Fille, et c'est toi dont la noble assurance Rassure ma tendresse, et soutient ma vengeance. Sans toi, toujours pour toi tremblant, faible, étonné... Le Roi vient. Laisse-nous."")","('EMIRÈNE.', ""Tout, avant de penser qu'il ait souillé sa gloire. Par les mêmes soupçons indignement flétri, Par votre ordre déjà votre frère a péri. Je veux croire avec vous que la haine inquiète Préparait contre vous quelque trame secrète, Que pour troubler l'État peut-être il eut vécu : Mais enfin de son crime est-il mort convaincu ? Lui sur qui la loi seule avait un droit suprême. Après l'oubli des lois, redoutez les lois même... Le crime à leur regard souvent s'est dérobé, L'innocent méconnu sous leur glaive est tombé, Vous condamnez Arbace ! Ah ! Craignez l'injustice, Redoutez le faux jour d'un dangereux indice. Une haute vertu quand l'éclat solennel A consacré le nom et les moeurs d'un mortel, De sa seule vertu l'autorité suprême Suffit pour balancer l'évidence elle-même. Du temps, juge infaillible, attendez le flambeau. D'un frère et d'un ami tour à tour le bourreau, Sans venger votre père, irez-vous par des crimes, Sur sa cendre trompée entasser les victimes ; Et verser au hasard, précipitant vos coups, Un sang qui vous fut cher, et qui coula pour vous ?"")",220,206,0.33,Substitution
255,"('LE ROI.', ""Ah, Prince infortuné ! Mon fils, ce fils si cher, a perdu l'innocence."")","('ARTAXERCE.', ""Dans un crime d'État, c'en est un de se taire ; De n'en pas tout entier révéler le mystère ; Des indices ainsi le secours rejeté Aurait plus d'une fois produit l'impunité. Ces preuves contre lui sont assez authentiques : Ne me parlez donc plus de hasards chimériques, D'une innocence ou fausse, ou qu'il veut nous cacher ; S'il se tait, il mourra. Qu'ai-je à me reprocher ? J'ai moi-même aujourd'hui combattant l'évidence ; Dans le fond de son coeur cherché son innocence , J'ai permis, espérant de le revoir absous, Qu'il fut interrogé par son père et par vous ; D'un complot ténébreux qu'il dévoile la trame , Qu'il s'explique, qu'il parle : ou vous-même j Madame» Trouvez d'autres moyens de le justifier."")",221,207,1.13,Substitution
256,,"('EMIRÈNE.', ""Il n'en est qu'un, Seigneur, c'est de vous défier..."")",-,208,1.0,Deletion
257,"('TIRIBAZE.', 'Seigneur.')","('ARTAXERCE.', 'Et de qui ?')",222,209,1.52,Substitution
258,,"('EMIRÈNE.', ""D'Artaban."")",-,210,1.0,Deletion
259,,"('ARTAXERCE.', ""Quelle erreur vous égare ? Comment ? D'où savez-vous !"")",-,211,1.0,Deletion
260,"('LE ROI.', ""Tu peux enfin jouir de ta vengeance ; Tes conseils, Tiribaze, ou plutôt mon amour, Coûtent à Darius et l'honneur, et le jour ; Car enfin, il faut bien contenter ma justice."")","('EMIRÈNE.', ""Je crains tout du barbare, Avant de le nommer j'ai longtemps combattu, De son malheureux fils j'afflige la vertu , L'ingrat va repousser, pour courir au supplice, La main que je lui tends au bord du précipice, Mais il y va tomber, mais tout est contre lui, Lui-même il s'abandonne, il n'a que moi d'appui, Sauvons le malgré lui des coups de l'imposture, S'il peut sacrifier l'honneur à la nature, Si sans voir que du crime il se fait le soutien, Il se tait par devoir, le sauver est le mien. Vous voyez la douleur et l'effroi qui me glace, Un si funeste avis ne me rend point Arbace, Je le perdrai de même, ah ! Du moins qu'aujourd'hui ! Emirène le sauve en renonçant à lui."")",223,212,0.42,Substitution
261,"('TIRIBAZE.', ""Je sais ce que vous coûte un si grand sacrifice. Quand il faut condamner, et perdre un fils si cher,  C'est un arrêt qu'un père a peine à s'arracher. J'ai tâché d'excuser cet effroyable crime ; Mais je ne vois qu'un gouffre où ma raison s'abîme, Quand je vois Darius en Rival furieux S'abandonner au crime, ensanglanter ces Lieux, Attenter sur son père."")","('ARTAXERCE.', ""Vous craignez ? Vous voulez qu'une crainte si vaine, Qu'un soupçon seulement fondé sur votre haine. Balance dans mon coeur d'invincibles raisons, Qui sur le traître Arbace attachent mes soupçons ; Vous voulez, qu'oubliant quarante ans de services, Sur de vagues terreurs, sans preuves, sans indices..."")",224,213,0.28,Substitution
262,"('LE ROI.', ""Épargne un fils coupable, Et laisse-moi le voir d'un oeil plus favorable. Je sais que mes amis à mes pieds renversés, Qu'Ariarathe même au nombre des blessés, Et presque tout son sang sortant de sa blessure, Doit contre Darius révolter la Nature. Mais tu n'ignores pas que dés qu'il m'a pu voir, En lui l'amour du sang a bien fait son devoir. Sa rage devenant incertaine et timide, Achève enfin, lui dis-je, achève, parricide. À ces mots plus troublé, par un effroi soudain, Les armes à mes pieds lui tombant de la main ; Que faisais-je, dit-il ? Mon aveugle colère A presque, justes Dieux ! assassiné mon père. Là ramassant le Fer, par un soudain transport, Son désespoir sans moi m'eût vengé par sa mort."")","('ARTABAN.', ""Seigneur, dans le moment je viens d'être averti Que bientôt le Palais devait être investi. De Darius, dit-on, les complices perfides , Craignant d'être punis et de vengeance avides, Sans doute soulevaient les esprits contre vous ; Et mon zèle aura même excité leur courroux. Depuis que j'ai signé la sentence d'Arbace Ils avancent l'instant que marqua leur audace : Mais j'ai dans le moment fait de cet attentat Avertir votre garde et les chefs de l'État. Vous ne craindrez plus rien d'une telle entreprise ; Et l'art des conjurés n'est que dans la surprise."")",225,214,0.0,Match
263,,"('ARTAXERCE.', 'Eh bien ! Ma soeur.')",-,215,1.0,Deletion
264,"('TIRIBAZE.', ""À ce faux repentir vous laissez-vous surprendre ? Ce remords dont son coeur ne saurait se défendre, Est-ce un respect qui part d'un coeur tendre et soumis ? Je n'irriterai point un père contre un fils ; Mais je dois l'avertir qu'un Prince véritable, Sur les devoirs du rang doit être inexorable; Que la seule justice, et la vigueur des lois, Est l'âme de l'Empire, et la gloire des rois. Darius n'eût jamais attenté sur son père,  Si vous aviez puni les attentats d'un frère. Contre un crime si noir, contre tant de fureur, Et le Peuple, et la Cour, ont conçu tant d'horreur, Que nul n'ose parler, ni prendre sa défense. Cependant ce forfait qui les force au silence, Ce crime qui ferait frémir vos ennemis, Est conçu dans le sein de votre propre fils ?"")","('ARTABAN.', ""Seigneur, le trône vous attend, Il le faut affermir, et c'est en y montant. Les serments prononcés, l'alliance sacrée Du peuple avec son Roi sur les autels jurée, Tout rappelle au devoir les esprits révoltés, Tout servira de frein à leurs témérités."")",226,216,0.35,Substitution
265,"('LE ROI.', ""Non, cela ne se peut. Mon fils n'est point perfide ; Il est amant jaloux, et non pas parricide."")",,227,-,1.0,Insertion
266,"('TIRIBAZE.', ""J'ai tort de vous presser. Je me retire. Ô Dieux, À cet aveugle père enfin ouvrez les yeux."")","('ARTAXERCE.', ""Grands Dieux ! Ah ! Si les Rois sont vos vives images, Deviez-vous sur leur tête assembler tant d'orages ? Allons, voyons quels coups, il nous faut prévenir. Ciel ! Être à peine au trône, et n'avoir qu'à punir !"")",228,217,1.03,Substitution
267,"('LE ROI.', ""Arrête. Hélas, veux-tu dans ce désordre extrême, Dans ce trouble cruel, me laisser à moi-même ? Je n'écoute que trop ma flamme, et mon devoir. Laisse parler le sang, laisse-lui quelque espoir. Pour d'autres Criminels quelquefois favorable, Pour un fils si chéri, serais-je impitoyable ? J'entends les Lois gémir, et l'Amour murmurer ; Mais vois le coeur d'un père, et l'entends soupirer. Vois-tu pas que ce fils charmé de la Princesse, Est né comme son père avec trop de faiblesse, Qu'il a mon coeur, mon sang, et mêmes yeux que moi, Que ses emportements ont l'exemple d'un Roi ? N'as-tu pas vu ce fils dans sa plus forte rage, Te le dirai-je encor, en voyant mon visage, En frémir de respect, et son ardent courroux, Tremblant et désarmé, tomber à mes genoux ? On va me l'amener."")","('EMIRÈNE.', ""Ô Dieux ! Avec quel art le traître dissimule ! Que la fourbe est habile, et l'amitié crédule ! Par quel coup politique et par quel ascendant Il trompe un jeune roi forcé d'être imprudent ! Peut-être j'aurais dû.... mais qu'aurais-je pu dire , Que le traître déjà n'eut eu l'art de détruire ? Quoi ! De notre entretien tout le fruit est perdu , Je vois en un moment mon espoir confondu."")",229,218,0.05,Substitution
268,"('TIRIBAZE.', ""Hé bien, qu'avec ses larmes, Il vienne de vos mains faire tomber les armes. Souffrez, pour m'épargner ce spectacle odieux, Qu'un exil éternel m'éloigne de vos yeux. Agréez ma retraite, aussi bien ma disgrâce M'a rendu pour jamais indigne de ma place. Mon nom des-honoré par de cruels refus ; L'injure d'Amestris, celle de Darius, Tout me fait détester et mon rang, et ma vie. Quel sujet de triomphe à la haine, à l'envie, De voir de tant d'affronts qu'on fait tomber sur nous, La honte en rejaillir sur le trône, et sur vous. Voici ce fils, à qui son père sacrifie L'espoir de son amour, le repos de sa vie, La gloire de son rang, la majesté des lois, Le salut de l'État, la sûreté des Rois."")","('ÉLISE.', ""Quoi ! Son zèle n'a point dans votre âme surprise Ébranlé les soupçons..."")",230,219,0.99,Substitution
269,"('LE ROI.', ""Va, va, je ne suis point si faible que l'on pense, Je saurai contenter ma gloire, ta vengeance, La nature, l'amour, Darius, Nitocris."")","('EMIRÈNE.', ""Il les confirme, Élise. Plus son zèle pour nous cherche à se signaler, Et plus ce zèle est faux, plus il me fait trembler, Il n'a que trop de droits d'imposer à mon frère : Mais il ne peut tromper mon regard plus sévère, C'est un monstre : courons, employons ce moment À tenter les moyens de sauver mon amant. Toi qui connais Arbace, ô ciel, prends sa défense ; Je croirais t'offenser d'implorer ta clémence, J'invoque ta justice, éclate, qu'attends-tu Pour frapper le coupable et sauver la vertu ?"")",231,220,0.25,Substitution
270,"(""TIRIBAZE, en s'en allant, tout bas."", 'Rien ne peut nous venger que le sang de son fils.')",,232,-,1.0,Insertion
271,"('LE ROI.', 'Approchez.')",,233,-,1.0,Insertion
272,"('DARIUS.', 'Fils rebelle, et rival téméraire, Puis-je encor soutenir les regards de mon père ?')","('ARTABAN, seul.', ""Enfin à mes desseins voici l'instant propice ; Je vois le sort d'un fils sous un plus doux auspice, J'ai dû l'épouvanter n'ayant pu l'attendrir, Je ne le verrai plus s'obstiner à périr. J'ai craint, je l'avouerai, l'entretien d'Emirene ; Les regards de l'amour, les soupçons de la haine, J'ai tremblé que le frère alarmé par la soeur, De quelque vérité n'entrevit la lueur ; Mais en le prévenant par une heureuse adresse Des coups qu'à son insu je prépare et je presse, Vers sa perte à ce trône il s'avance égaré, Et le piège l'attend sur le premier degré. Infaillible ressource, et nouveau stratagème, J'aurai su le tromper par la vérité même."")",234,221,0.39,Substitution
273,"('LE ROI.', 'Je veux tout oublier, mon fils, embrassez-moi.')","('ARTABAN.', ""J'ai délivré mon fils, il est en sûreté, Et nous pouvons enfin agir en liberté."")",235,222,1.9,Substitution
274,"('DARIUS.', ""Moi qu'on croit l'assassin et d'un père, et d'un Roi ?"")","('MÉGABISE.', ""Quel prestige à ses yeux a donc pu vous absoudre ? À sortir de ses fers qui l'a donc pu résoudre, Lui, Seigneur, qui tantôt..."")",236,223,1.17,Substitution
275,"('LE ROI.', ""Ah, ne vous faites point à mes yeux si coupable. Votre crime, mon fils, est presque inexcusable ; Je vois quel sang nous coûte un si cruel effort. L'État, les lois, l'honneur, tout presse votre mort. Il me reste un moyen pour vous sauver la vie. J'offensai Tiribaze, et sa Fille est trahie. Un double affront le met au dernier désespoir. Je lui dois tout, mes jours, ma gloire, mon pouvoir. Il faut par votre hymen réparer son offense, Ou hasarder pour vous ma gloire, et ma puissance. Je l'ai placé si haut, qu'au rang où je le vois, Sa haine peut donner des terreurs à son Roi. Mais je crains beaucoup moins son désespoir extrême, Que la nécessité de perdre un fils que j'aime. Il faut pour vous sauver, épouser Nitocris, Je n'ai que ce prétexte à conserver mon fils."")","('ARTABAN.', ""Ce n'est pas sans effort ; En vain je lui montrais les horreurs de son sort, L'appareil de la mort préparé dans la place, Un infâme bûcher élevé pour Arbace, Rien n'ébranlait son coeur, il était sans effroi ; Le moment de sa mort n'approchait que pour moi ; Et de tous mes desseins détestant l'artifice, L'ingrat à mes bontés préférait le supplice ; Il m'échappait enfin et courait au trépas La fureur me saisit et j'arrête ses pas : Obéis, ai-je dit, ou crains pour ton amante, Soudain il n'a plus vu qu'Emirene expirante : À cette affreuse image il a pâli, tremblé, Les périls d'Emirene enfin l'ont ébranlé, Et j'ai su le forcer par sa frayeur extrême, À sortir de ses fers, pour sauver ce qu'il aime. Mais les Grands à l'Autel vont joindre ici le Roi. Dis moi, cher Mégabise, as-tu rempli ma loi ? As-tu versé la mort dans la coupe sacrée, Pour le serment du trône en ces lieux préparée ?"")",237,224,0.0,Match
276,"('DARIUS.', ""Que jusque-là, Seigneur, le sang des Rois s'abaisse. Sauvez-vous par ma mort d'une indigne faiblesse. La blessure d'un frère, et par un de mes coups, A fait couler vos pleurs, et son sang, devant vous. À mon père, à mon Roi, j'ai donné des alarmes ; J'ai vu presque sur vous la pointe de mes armes. Si ce n'est pas assez pour me priver du jour, Ne dois-je pas aussi mon sang à mon amour ? J'ai voulu, j'ai manqué d'enlever Aspasie ; Coupable, ou malheureux, je dois perdre la vie. Au nom de votre amour, au nom de tout l'État, Par grâce, ou par justice, immolez un ingrat. Me refuserez-vous une mort souhaitée ? Pour ne pas l'obtenir, l'ai-je trop méritée ? Seigneur, à vos genoux votre fils attaché, S'il n'obtient son trépas, n'en peut être arraché. Je sais bien qu'en perdant l'honneur de ma naissance, En perdant votre estime avec mon innocence, La vie est un supplice, et le plus grand de tous ; Mais elle deviendrait un supplice pour vous. L'hymen de Nitocris me rendrait-il ma gloire ?"")","('MÉGABISE.', ""Oui, j'ai choisi l'instant, et loin de tous les yeux, J'ai su prendre, Seigneur, ce soin mystérieux ; Cependant d'Artaxerce écartez Emirène, Je redoute toujours la douleur qui l'entraîne, Si par elle aux soupçons peut-être ramené..."")",238,225,0.0,Match
277,"('LE ROI.', ""Ah, n'examinons point tout ce qu'il en faut croire, Je le veux ; c'est assez, l'hymen de Nitocris Peut seul justifier la grâce de mon fils."")","('ARTABAN.', ""Je tiens à mon génie Artaxerce enchaîné, Et sa crédulité bien moins que mon adresse Sur ses propres périls aveugle sa jeunesse, L'Autel, le trône est prêt, rien ne peut l'arrêter, Dans de si courts instants qu'aurais-je à redouter ! Au succès de mes voeux quel revers pourrait nuire ? De ce moment, ami, seulement je respire, Tout ce que j'ai souffert ! Dans quels maux aujourd'hui, Dans quel péril mon fils me jetait avec lui, Le voir prêt à périr sans pouvoir le défendre, Tantôt presser se mort, et tantôt la suspendre, Détester sa vertu, devant tout à sa foi, Dans le fond de mon coeur l'admirer malgré moi ; Moi-même être jaloux de la paix consolante Qui tenait lieu de tout à son âme innocente, Que j'ai senti de trouble, ami ! Mais ne crois pas Qu'en mon ambition je recule d'un pas, Plus j'ai tenté pour elle et plus elle redouble, Ne prends point pour remords quelques moments de trouble, Et de tous mes malheurs crois que le plus affreux, Ce serait de laisser mon crime infructueux : Sors, rejoins mon parti, j'aperçois Artaxerce."")",239,226,0.38,Substitution
278,"('DARIUS.', ""La vie est-elle un bien avec tant d'infamie ? La vie est-elle un bien à qui perd Aspasie ?"")",,240,-,1.0,Insertion
279,"('LE ROI.', ""Et voila d'où te vient cette ardeur de périr. Sans elle, on aime mieux mourir que m'obéir. Il faut donc contenter ta rage, et ma justice. Qu'on l'ôte de mes yeux, et que l'Ingrat périsse."")","('ARTAXERCE.', ""Demeurez, Artaban, vous, soutiens de la Perse , Écoutez ; si les Rois sont sujets à l'erreur Leur équité du moins doit avoir en horreur Ce préjugé honteux que ma justice efface, De flétrir un mortel des crimes de sa race. Dans ces moments de trouble et de soulèvements Votre Roi s'est hâté d'exiger vos serments. Puisse mon règne ouvert sous de si noirs auspices ; Vous donner d'autres jours plus doux que ces prémices ! Je jure le premier sur la coupe des Rois, Je jure d'être juste et d'obéir aux lois, De me croire engagé par ma grandeur suprême À rendre heureux ce peuple, à mériter qu'il m'aime ; Et que le Dieu du jour par ma voix attesté À mes yeux pour jamais refuse la clarté, Que la mort dans mon sein passe avec ce breuvage, Si je dois violer le serment qui m'engage."")",241,227,0.31,Substitution
280,,"('EMIRÈNE.', ""Ouvrez-moi les chemins, qui l'aurait crû, Seigneur, Arbace est hors des fers."")",-,228,1.0,Deletion
281,,"('ARTAXERCE.', 'Que dites-vous, ma soeur ?')",-,229,1.0,Deletion
282,"('LE ROI, seul.', ""Qu'il meure ? Que ce mot est horrible à mon coeur ! Mais tout se tait, et rien ne parle en sa faveur. Ma Cour qui l'adorait, s'étonne, et se retire. Laisserez-vous périr l'héritier de l'Empire, Vous Amis, vous Soldats, vous Peuples qui l'aimez ? Vous de tous ses périls si souvent alarmez, L'abandonnerez-vous à ma juste colère ? Si vous le confiez aux tendresses d'un père, Ce père est son rival, et son Juge, et son Roi. Sur ces horribles noms qu'attendez-vous de moi ? Hélas ! on n'attend rien. Mais pour ce fils que j'aime, Tout l'Empire est muet ; Aspasie elle-même L'amour même se tait. Le crime de mon fils A-t-il glacé d'horreur, sujets, maîtresse, amis ? Non, non, je vois déjà sa fidèle Aspasie. Mais l'Ingrate ne vient qu'aigrir ma jalousie, Et voulant à mon fils prêter tout son appui, Elle vient seulement m'irriter contre lui."")","('EMIRÈNE.', ""Seigneur sa délivrance autant que vous m'étonne, Les rebelles... Arbace... et c'est lui qu'on soupçonne ?"")",242,230,1.22,Substitution
283,,"('ARTAXERCE.', 'Comment ?')",-,231,1.0,Deletion
284,"('ASPASIE.', ""Vous le voyez, Seigneur, à mon devoir fidèle, Et même à Darius peut-être trop cruelle, J'ai poussé son amour au dernier désespoir, Et je viens achever de faire mon devoir. Si cet horrible jour, si cet affreux carnage, Tant de sang, tant de morts trouvés sur mon passage, Ne vous obligent point à changer de dessein ; Me voila toute preste à vous donner la main."")","('EMIRÈNE.', ""Ce même Arbace accusé devant vous ; L'objet infortuné de tout votre courroux, Que dans ces lieux hors moi tout a pu méconnaître, S'il eût voulu, Seigneur, il était roi peut-être, Par lui tout est calmé."")",243,232,0.5,Substitution
285,"('LE ROI.', ""Vous voyez ma surprise. À cette offre, Madame, De nouveaux mouvements s'élèvent dans mon âme. Vous, me parler d'hymen ! Dans un si grand besoin La pitié de nos maux peut-elle aller si loin ? Vous m'offrez votre main, moins pour me satisfaire, Que pour sauver mon fils, et fléchir ma colère. Mais sans examiner ce qui vous donne à moi, Je ne puis trop payer l'effort que je vous dois. Qu'on ramène mon fils. Que de joie ! Ah, Madame, Si j'avais quelque part aux transports de votre âme... Mais la vue et les pleurs d'un si fidèle amant, Vous vont faire bientôt changer de sentiment."")","('ARTABAN, à part.', ""Qu'entends-je ? Quel revers !"")",244,233,1.22,Substitution
286,,"('ARTAXERCE.', 'Arbace !... Quelle main a donc brisé ses fers ?')",-,234,1.0,Deletion
287,"('ASPASIE.', ""Ne croyez pas, Seigneur, qu'un si grand sacrifice Soit faiblesse, remords, inconstance, artifice. C'est de votre vertu le charme tout-puissant ; C'est l'effort généreux d'un coeur reconnaissant ; C'est un pressant devoir qui règne dans mon âme.  J'avouerai qu'en secret une sincère flamme Fait des voeux, s'intéresse, et parle fortement Pour un Prince coupable, aimé trop tendrement ; Que sa vie en péril me donne des alarmes ; Que je ne puis cacher, ni déguiser mes larmes ; Que s'il mourait, peut-être après un tel malheur, Avec un monde entier je mourrais de douleur ; Mais de quelques regrets que sa mort fut suivie, Si je vis, c'est pour vous que j'aimerai la vie. Que si votre bonté, malgré votre courroux, Laisse ce fils au Trône, à l'Univers, à vous, Je sens pour reconnaître un coup si favorable, Que du plus grand effort je deviendrai capable. Quelque feu qu'en mon coeur ce Prince ait allumé, Je l'éteindrai, Seigneur, et vous serez aimé. L'espoir de son pardon rend mon coeur si sensible, Qu'il m'entraîne vers vous par un charme invincible, Et quitte envers le Prince, en lui sauvant le jour, Je pourrai vous donner, Seigneur, tout mon amour."")","('EMIRÈNE.', ""J'ignore. Mais Seigneur, il en sortait à peine, Il s'élève à sa vue une émeute soudaine, Il voit les conjurés, et de quelques soldats Qu'il désarme lui-même il fait suivre ses pas. Il s'élance, il s'écrie, ah ! Calmez mes alarmes, Cessez, qui que ce soit qui vous appelle aux armes ; Qui de ce zèle affreux vous remplisse pour moi Quittez-le, osez me suivre aux pieds de votre Roi ; Versez pour une cause illustre et légitime Un sang que vous alliez prodiguer pour le crime, Barbares, choisissez l'infamie ou l'honneur. La honte de céder agite encor leur coeur ; Il insiste, il obtient, il enchaîne l'audace, Les rebelles vaincus tombent aux pieds d'Arbace."")",245,235,0.0,Match
