,Play 1,Play2,Op symbol1,Op symbol2,Cost,Operation Type
40,"('HÉRODE.', ""Mon frère approchez-vous.  Et ne refusez point sur un fait qui vous touche  Dont on peut s'éclaircir par votre seule bouche,  De nous tirer de doute avec la vérité  Que nous espérons tous de votre intégrité,  Vous dont l'esprit pénètre au fond de mes pensées  Sur quelles actions présentes ou passées,  Avez-vous pu fonder vos louables soupçons  Pour en faire à mon fils de si belles leçons,  Par quels déportements avez-vous pu comprendre  Que je voulais souiller la couche d'Alexandre,  Et que je caressais sa fidèle moitié  Au-delà des effets d'une honnête amitié,  Répondez. "")","('HÉRODE.', ""Nous ne pouvons jamais, avecque bienséance,  Aux rapports des valets, donner tant de créance :  Ainsi que l'intérêt les a rendus flatteurs,  Notre facilité les peut rendre menteurs ;  Et même le mensonge est assez ordinaire  À ces petites gens dont l'âme est mercenaire. "")",20,40,0.18,Substitution
41,,"('SALOMÉ.', ""Les miens n'ont pas le coeur, ni l'esprit d'inventer  Tout ce que de la Reine ils me viennent conter. "")",-,41,1.0,Deletion
42,"('PHÉRORE.', 'Ah Seigneur. ')","('HÉRODE.', 'Apprends-nous quelque trait de cette violence ? ')",21,42,1.45,Substitution
43,"('HÉRODE.', ""Parlez parlez sans feinte,  Et ne vous troublez point de remords ni de crainte,  Soutenez hautement ce que vous avez dit  Vous vous êtes vanté de beaucoup de crédit,  De lire dans mon coeur les secrets de mon âme  De savoir mes desseins et ma honteuse flamme,  Oui oui, vous l'avez dit, et vous cachez en vain  Ce qu'on saura de vous. "")","('SALOMÉ.', ""Elle parle de vous avec une insolence,  Que sans beaucoup d'horreur on ne peut révéler,  Et que sans crime aussi l'on ne saurait celer,  Vous nomme à tous propos l'auteur de ses misères ;  Le tyran de l'État, le meurtrier de ses pères.  Et de mille raisons anime son courroux,  Pour faire soulever le peuple contre vous. "")",22,43,0.11,Substitution
44,"('PHÉRORE.', ""J'ai parlé sans dessein,  Le Prince l'a mal pris, oui croyez je vous prie  Que j'ai fait ce discours comme une raillerie. "")","('HÉRODE.', ""La Judée aujourd'hui soumise à ma puissance,  Ne trouve son bonheur qu'en son obéissance.  On ne peut l'émouvoir ainsi facilement,  Et je ne crois pas tout aussi légèrement.  Je connais Mariane, et sais qu'elle est trop sage  Pour s'être abandonnée à tenir ce langage.  Si les Grands s'arrêtaient à tout ce qu'on leur dit,  L'imposture auprès d'eux aurait trop de crédit ;  On verrait dans les Cours une guerre éternelle,  Il faudrait chaque jour faire maison nouvelle. "")",23,44,0.54,Substitution
45,,"('SALOMÉ.', 'En cas de ces avis, pour se gouverner bien,  Il ne faut pas tout croire, et ne négliger rien. ')",-,45,1.0,Deletion
46,"('HÉRODE.', ""Comme une raillerie impudent effronté  Monstre d'ingratitude et d'infidélité,  Coeur vil, coeur sans honneur, dont l'âme noire et basse  Par mille lâchetés déshonore sa race,  Comme une raillerie un discours sans dessein  Qui met la honte au front et la mort dans le sein  Qui peut armer un fils d'une juste colère,  À porter un poignard dans le sein de son père  Comme une raillerie, ah c'était bon à toi  Qui vis en fainéant en frère de Roi.  Toi dont la belle flamme et l'amitié constante  T'ont fait hausser les yeux jusques à ta servante,  Et que par un beau choix digne de ton grand coeur  Devant son mari tu fis ma belle-soeur,  Mais un Prince bien né, ne peut souffrir ces taches  Sans se perdre ou punir des injures si lâches  Ces infâmes desseins et cette trahison  Ne souillèrent jamais cette illustre maison,  Et n'y viendront jamais si tu ne les y portes  Va j'ai pour te punir des raisons assez fortes,  Et l'on en voit périr par une juste loi  Qui sont moins criminels et moins lâches que toi.  Mais puisque mon malheur t'a fait naître mon frère  Que tu ne fus jamais digne de ma colère,  Et qu'il n'est point pour toi d'assez honteuses morts  Je te laisse punir à tes propres remords,  Mais pour ne troubler plus ceux que ta vue offense  J'ordonne pour ta peine une éternelle absence,  Que tu te gardes bien de rentrer dans ma Cour  Je donne à ton départ le reste de ce jour,  Vide avec ta famille et leur maudite race,  Et si l'on te revoit n'espère plus de grâce  Va, ne réplique point. Êtes-vous satisfait  Pour me justifier voyez ce que j'ai fait,  Si de mes actions je vous ai rendu compte  Et si j'ai réparé notre commune honte,  J'ai disputé ma cause et mon droit devant vous  Mais la loi pour le moins est égale entre nous,  Je viens de dépouiller ma dignité suprême  Pour me justifier. Vous en ferez de même,  Et ne vous plaindrez point de répondre après moi  Et devant votre père, et devant votre Roi.  Hérode se retire."")","('HÉRODE.', ""Je la verrai bientôt cette belle indiscrète,  Je lui reprocherai cette injure secrète.  Et sa bouche pourtant, avec un seul baiser,  Quand elle aura tout dit, pourra tout apaiser.  Soesme écoute un mot.  Il appelle Soesme et lui parle à l'oreille."")",24,46,0.35,Substitution
47,,"('SALOMÉ.', ""Ô faiblesse indicible !  Il est ensorcelé, le charme est tout visible :  Mais il faut s'employer à faire adroitement,  Dissiper la vertu de cet enchantement.  Parlant à Phérore."")",-,47,1.0,Deletion
48,,"('PHÉRORE.', ""Madame, cette amour est une maladie,  À laquelle il faudra que le temps remédie,  Nos avis aujourd'hui ne sont pas de saison.  Ce mal envenimé résiste à la raison. "")",-,48,1.0,Deletion
49,,"(""HÉRODE, achevant d'instruire Soesme."", ""Observe bien surtout en faisant ce message,  Et le ton de sa voix, et l'air de son visage :  Si son teint devient pâle, ou s'il devient vermeil,  J'en saurai la réponse en sortant du Conseil. "")",-,49,1.0,Deletion
50,,"('MARIANE.', ""Je croirais ton conseil, s'il était raisonnable :  Mais quoi ? Veux-tu que j'aime un monstre abominable,  Qui du trépas des miens me parait tout sanglant ? "")",-,50,1.0,Deletion
51,"('ALEXANDRE.', ""Seigneur mes actions sont toutes innocentes  Et vous en recevrez des preuves évidentes,  Que n'ayant point failli, je ne redoute rien  Que je suis sans remords. "")","('DINA.', ""Si vous ne l'aimez pas, faites-en le semblant ;  En cette occasion vous devez vous contraindre,  C'est un art excellent que de savoir bien feindre :  Lorsque l'on est réduit à cette extrémité,  De ne pouvoir agir avecque liberté. "")",25,51,0.66,Substitution
52,"('HÉRODE.', ""Ça sera votre bien,  Mais vous trouverez bon que je m'en éclaircisse  Et puis à votre tour vous me rendrez justice. "")","('MARIANE.', ""Moi ? Que je me contraigne ? Étant d'une naissance,  Qui peut impunément prendre toute licence,  Et qui sans abuser de cette autorité,  Ne règle mes désirs que par l'honnêteté ?  Que mon coeur se démente, et trouve du mérite  À plaire au sentiment d'un Barbare, d'un Scythe :  Meurtrier de mes parents ! "")",26,52,0.52,Substitution
53,,"('DINA.', 'Madame, parlez bas. ')",-,53,1.0,Deletion
54,,"('MARIANE.', ""Si mon corps est captif, mon âme ne l'est pas.  Je laisse la contrainte aux serviles personnes,  Je sors de trop d'aïeux qui portaient des couronnes,  Pour avoir la pensée, et le front différents.  Et devenir esclave en faveur des tyrans.  Qu'Hérode m'importune, ou d'amour, ou de haine,  On me verra toujours vivre et mourir en Reine. "")",-,54,1.0,Deletion
55,,"('DINA.', ""Madame, le Palais est tout plein d'espions  Qui veillent jour et nuit dessus vos actions ;  Depuis un certain temps Salomé tient à gages  Pour cet office seul, des filles et des Pages,  Sans cesse à cette porte ils viennent écouter  Quels sont tous vos propos, qu'ils lui vont rapporter. "")",-,55,1.0,Deletion
56,,"('MARIANE.', ""N'importe, laissons-les écouter à leur aise,  Ils n'auront pas le bien d'ouïr rien qu'il lui plaise. "")",-,56,1.0,Deletion
57,,"('DINA.', 'Le roi vous a-t-il fait quelque nouvel ennui  Pour causer ces dédains que vous avez pour lui ? ')",-,57,1.0,Deletion
58,"('ARISTOBULE.', ""Certes il est des coeurs que le ressentiment  Eut sans doute portés à quelque changement,  Mais ni le souvenir de nos premières pertes  Ni les indignités que nous avons souffertes,  N'ont jamais pu tirer nos esprits mutinés  Des termes de bons fils et de Princes bien nés  Nous vîmes en naissant nos forces destinées,  Menacer de cent morts nos premières années  Et ne vîmes le jour d'un oeil infortuné  Que pour le voir ravir à qui nous l'a donné,  La trahison des siens et leur ingrate haine  Mirent dans le tombeau cette innocente Reine,  Nous privant d'une mère et d'un fidèle appui  Qu'Hérode nous ravît et qu'il pleure aujourd'hui  Nos malheurs du depuis croissent avec notre âge,  Et de nos ennemis la venimeuse rage,  Attaque l'innocence avec tous ses efforts,  Et contre la vertu fait jouer cent ressorts,  On nous amène à Rome on nous destine aux peines  Mais l'innocence éclate et détache nos chaînes,  Nous redonne le jour que nous n'espérions plus,  Et rend nos ennemis étonnés et confus  Le Sénat est pour nous la clémence d'Auguste,  Donne en notre faveur une sentence juste  Et le Roi voit sortir ses glorieux enfants  Du piège préparé pompeux et triomphants  Il n'est point du depuis de malice et d'envie  Dont ses bons Conseillers n'attaquent notre vie,  Il leur prête l'oreille approuve leur dessein  Et leur donne le fer pour nous percer le sein,  Nous ne l'ignorons point mais cette connaissance  Ne nous fait point encor oublier la naissance,  Nous savons ce qu'il est, nous savons ce qu'il peut  Nous devons obéir et vouloir ce qu'il veut. "")","('MARIANE.', ""Quoi ! T'imagines-tu que la tragique histoire  De mes plus chers parents sorte de ma mémoire ?  Toujours les vieux Hyrcane et mon frère meurtris  Me viennent affliger de pitoyables cris ;  Soit lorsque je repose, ou soit lorsque je veille,  Leur plainte à tous moments vient frapper mon oreille ;  Ils s'offrent à toute heure à mes yeux éplorés,  Je les vois tous sanglants et tous défigurés,  Ils me viennent conter leurs tristes aventures,  Ils me viennent montrer leurs mortelles blessures,  Et me vont reprochant pour me combler d'ennuis,  Qu'avecque leur bourreau je dors toutes les nuits.  Il faut que le perfide achève ma disgrâce ;  Il en veut à mon sang, il en veut à ma race,  Il n'est pas satisfait pour avoir massacré  Un vieillard vénérable, un Pontife sacré  Qui le mit dans ses droits et dans son alliance,  Logeant en son appui toute sa confiance :  Ni pour avoir éteint d'une étrange façon  Un innocent beau-frère, un aimable garçon,  Le jeune Aristobule, hélas ! Lorsque j'y pense  Le cours de ma douleur emporte ma constance ;  J'ai le coeur si serré que je ne puis parler,  Et mon âme affligée est prête à s'envoler.  À peine il arrivait en son quatrième lustre,  Et l'on voyait en lui je ne sais quoi d'illustre,  Sa grâce, sa beauté, sa parole, et son port,  Ravissaient les esprits dès le premier abord.  Il était de mon poil, il avait mon visage,  Il était ma peinture, ou j'étais son image. Puis les cieux en son âme avaient mis des trésors  Qui répondaient encore à ceux d'un si beau corps,  Et leurs grâces sur lui semblaient être tombées  Pour relever l'honneur des braves Maccabées.  Celui qui vers le Nil emporta les portraits  Confessait tout ravi de ses charmants attraits,  Que dans la Palestine on élevait un homme  Qui valait bien les dieux qu'on adorait à Rome.  Le Peuple que sa vue au temple ravissait,  Admirant ses appas tout haut le bénissait,  Et ce tyran cruel en conçut tant d'envie  Qu'il fit soudain trancher le beau fil de sa vie ;  Ce clair soleil levant adoré de la Cour  Se plongea dans les eaux comme l'astre du jour,  Et n'en ressortit pas en sa beauté première,  Car il en fut tiré sans force et sans lumière.  Et puisque après cela je flatte l'inhumain  Qui ne vient que d'ôter la vie à mon germain ?  Plutôt le feu me brûle, ou l'onde son contraire  Rende mon sort pareil à celui de mon frère. "")",27,58,0.21,Substitution
59,"('ANTIPATRE.', ""Fais parler ce jeune homme aigrisse davantage  Et par ta flatterie irrite son courage,  Certes Hérode a tort de vous avoir traités  Avec moins de douceur que vous ne méritez,  Vos royales vertus votre bonne naissance  Votre beau naturel et votre obéissance,  Sans doute l'obligeaient à paraître pour vous  Meilleur qu'il ne paraît, et père et Roi plus doux  Mais puisque sans choquer l'autorité Royale  Vous supportez vos maux d'une constance égale,  Et voyez les faveurs, et les indignités  Avec le même front et les mêmes bontés  S'il lui reste de soin que celui de vous plaire  Il ne mérite plus la qualité de Père,  Et bien que je sois fils et sujet comme vous  Je blâme les devoirs que nous lui rendons tous. "")","('DINA.', ""Tous ces traits de malheur depuis longtemps passés  De votre souvenir doivent être effacés :  Faut-il qu'à tous propos cette triste peinture  Renouvelle vos pleurs sur une vieille injure ?  Que toujours votre esprit en vos ans les plus beaux  Erre si tristement à l'entour des tombeaux ?  Madame, faites trêve avecque ses pensées,  Vos célestes beautés y sont intéressées,  Votre teint composé des plus aimables fleurs,  Sert trop longtemps de lit à des ruisseaux de pleurs.  Le temps et la raison sans doute vous invitent  À bannir ces ennuis qui vos jours précipitent :  On vous a fait des maux, mais pour ne rien celer  On prend beaucoup de soin pour vous en consoler. "")",28,59,0.0,Match
60,,"('MARIANE.', 'Comment ? ')",-,60,1.0,Deletion
61,,"('DINA.', 'Le roi vous aime. ')",-,61,1.0,Deletion
62,,"('MARIANE.', ""Il m'aime, ô l'innocente ! "")",-,62,1.0,Deletion
63,,"('DINA.', ""Il soupire toujours quand vous êtes absente,  Il vous nomme à toute heure, il compte tous vos pas ;  N'est-ce pas vous aimer ? "")",-,63,1.0,Deletion
64,"('ARISTOBULE.', ""Ce traître dissimule, et ce traître t'abuse  Il te veut découvrir par sa mortelle ruse  Et bien que fils d'Hérode et ton frère à demi  Il est ton plus cruel et plus lâche ennemi,  Mais ne le flatte plus encore qu'il te flatte.  Certes votre bonté visiblement éclate,  Et vous nous témoignez des excès d'amitié  Dans votre complaisance et dans votre pitié,  Mais vous ne dites pas les raisons plus valables  Et qui dans cet état rendent considérables,  Les justes héritiers des Empires reçus  De cet illustre sang dont nous sommes issus,  Après ses grands aïeuls dont on les voit descendre  Les fils de Mariane ont seuls droit d'y prétendre,  Et peuvent espérer avec juste raison  La pourpre et le bandeau qui sort de leur maison  Que des fils engendrés d'un tas de viles femmes  Qu'Hérode a mis au jour par des moyens infâmes,  Et qui virent leur honte avecque la clarté  Vivent dans la bassesse et dans l'obscurité,  Qu'ils aillent relégués au fond de nos provinces  Déguisés d'un métier la qualité de Princes,  Employer à leur vie et l'esprit et la main  Esclaves des tyrans et du peuple Romain,  Nous qu'une plus illustre et plus haute naissance  Élève au-dessus d'eux et de la complaisance,  Nous vivrons dans la gloire et le superbe rang  Que nous avons reçu de ceux de notre sang.  Bas. Haut."")","('MARIANE.', ""Et quoi ? Ne sais-tu pas  Que cette âme infidèle est pleine d'artifices,  Que ma perte dépend de ses premiers caprices,  Et qu'au moindre hasard qu'il s'attend de courir  Il ordonne aussitôt qu'on me fasse mourir ?  C'est le soin principal de cette amour extrême,  Et c'est à quoi naguère il obligeait Soesme.  Lorsque tout effrayé pour Rhodes il partait,  Redoutant d'y trouver la mort qu'il méritait. "")",29,64,0.15,Substitution
