,Play 1,Play2,Op symbol1,Op symbol2,Cost,Operation Type
90,"('LUIS', ""...eh bien, quand viens-tu  avec les aversions que vous avez,  soins que je te donne. Pas en vain la colère que j'avais avec l'invité qu'il m'a payé,  Eh bien, sans le connaître,  Aujourd'hui, je l'ai blessé dans la prophétie."")","('Licidas', 'Je vous veux tout conter dés le commencement, Pour entendre le fait il faut que je vous die, Que j’ay voulu tantost oüir la Comedie, Pour voir un beau sujet dont on a tant parlé, Dont l’excellente intrigue est tres-bien desmeslé, Les fourbes d’ARBIRAN Cette piece en effet n’est pas beaucoup nouvelle, Les vers n’en sont pas forts, je ne suis pas flateur, Quoy que je sois pourtant grand amy de l’autheur, Mais dans l’oeconomie Qu’il conduit un sujet avecque tant d’adresse, Le remplit d’incidents si beaux et si divers, Qu’on excuse aisément la foiblesse des vers. J’entre dedans l’Hostel avecque mille peines Car jamais on a vu les loges aussi pleines, Et mille ont pour entrer fait leurs efforts en vain,  Qu’il a fallu remettre à Dimanche prochain. Comme j’estois actif à trouver une place J’ay veu chacun tourné pour contempler la grace D’une jeune merveille, à ce que l’on m’a dit, Car pour moy je n’ay veu d’elle rien que l’habit, Car comme j’ay voulu jetter les yeux sur elle Pour la voir à mon ayse, aussi-tost la cruelle A rabaissé sa coiffe, et comme par mespris Donné Moy bruslant de desir de voir ce beau visage, A qui cent languissants desja faisoient hommage, J’accuse seulement la rigueur de mon sort D’estre arrivé trop tard. Mais la voyant d’accord Avec plusieurs galands, et de ris et de gestes, Par ces muets discours j’ay bien compris le reste, Car deslors j’ay  Elle voulait cacher ce visage charmant. Lors j’ay creu, comme un autre eust creu la mesme chose, Qu’elle me cognoissait, et que c’estoit la cause Qui pouvoit l’obliger à se cacher ainsi, Ce qui m’a fait resoudre à m’en voir esclaircy, Je sors tout le premier Elle s’en aperçoit, et me previent Qu’encor que je m’efforce à prendre le devant Elle descend aussi plus vite que le vent, Je la voy devant moy, je tasche, je m’efforce De la suivre à grands pas, et l’atteindre par force, Car la peur qu’elle avoit d’entrer en mon pouvoir M’augmentoit cent fois plus le desir de la voir : Sur ce point un maraut qui vient pour me distraire Me presente un escrit qui me met en colere, J’ay veu qu’il le faisoit expres pour m’arrester, Et que je n’avois point de sujet d’en douter, Car comme elle avoit peur de se faire  Je l’avois veüe avant parler avec son maistre, Ce qui me l’a fait lors traitter si rudement, Que son maistre ayant eu quelque ressentiment,  M’a parlé de façon en prenant sa defense, Que je n’ay pû du tout souffrir son arrogance, J’ay mis l’espée au poing, l’autre s’est defendu, Mon frere sur le lieu soudain s’estant rendu, A  Du combat cependant j’ai eu quelque avantage. Je l’ay blessé.')",80,65,0.79,Substitution
91,,"('Angelique', 'Blessé, bons Dieux ! je n’en puis plus, Soustenez-moy, je meurs.')",-,66,1.0,Deletion
92,"('ANGELA', ""Eh bien, comment c'était ?"")","('Licidas ', 'J’ay les sens tous confus : Mais d’où vient que son mal jusqu’à ce point vous touche ?')",81,67,1.24,Substitution
93,"('LUIS', ""Je suis entrésur la place du Palais, ma sœur, à pied au palenque, parce que toute la gêne des voitures et messieurs le garde. Je suis allé dans un cercle d'amis, où j'ai vu comme c'est heureux et flatteur Je les ai couverts,  que tout le monde a célébré ce qu'il a dit et loué  compris et aguerri. Du point où je suis arrivé un autre mot qu'il n'a pas prononcé,  à tel point que cela a forcé certains lui demander pourquoi,  parce que je suis arrivé, il y avait avec tant de silence. Tout m'a mis aux soins ; J'ai regardé pour voir si je la connaissais et je ne pouvais pas, parce qu'elle il a fait plus d'efforts pour se couvrir,  se cacher et se tenir à l'écart. Voyant que je ne pouvais pas la voir,  seguilla j'ai déterminé. Elle revenait toujours Voyons si je l'ai suivie,  dont le grand soin était l'impulsion de mes soins. En allant par ici, alors,  un monsieur est arrivé, qui est de notre serviteur serviteur, lui dire de le lire  une carte. J'ai répondu  que j'étais pressé et je croyais j'aimerais arrêter avec cette tentative, parce que la femme lui parlait en passant ; et il a essayé si fort de persister Je lui ai dit que je ne sais pas quoi. C'est arrivé à cette occasion pour la défense du serviteur notre invité, très soldat ; nous tirons en conclusion épées. C'est tout ça,  mais ça pourrait être plus."")","('Angelique ', 'Ah grands Dieux ! ma douleur m’a trahy par ma bouche . Quoy, jusques à ce point dois-je pas m’attrister, Si le coup est mortel, qu’il vous faille absenter')",82,68,0.45,Substitution
94,,"('Licidas', 'Non, non, ne craignez rien, sa blessure est legere, Ce n’est que dans la main.')",-,69,1.0,Deletion
95,,"('Angelique', 'J’apprehendois mon frere, Je respire à ce coup, et mes sens sont remis.')",-,70,1.0,Deletion
96,,"('Licidas', 'Nous sommes toutefois demeurez bons amis.')",-,71,1.0,Deletion
97,"('ANGELA', ""Regarde la mauvaise femme à quelle occasion t'avais-je mis ! Il y a des femmes qui sont des escrocs ! Je dirai que je ne savais pas qui tu étais et qu'est-ce que tu as fait  juste parce que tu l'as suivie. C'est pourquoi j'en ai marre dire, si tu te souviens bien,  regarde pour ne pas rater pour les petites femmes, non ils en savent plus que de s'aventurer  les hommes."")","('Angelique', 'Je m’en resjouis fort, que je hay cette infame, Cause de tout le mal, ah ! la meschante femme, Qui vous a pensé mettre en un si grand danger, Elle ne vous fuyoit que pour vous obliger, Sans qu’elle vous cognust, de courir apres elle, Et je gagerois bien qu’elle n’est point si belle. Croyez si c’eust esté quelque rare beauté,  Qu’elle vous eust surpris par un œil  Elle vous l’eust fait voir ; Dieux ! que c’est chose aisée, De  Vous vous laissez gagner par un geste en effet, Et par le faux rapport que l’on vous en a fait . Ne vous laissez jamais tromper à l’apparence, Le vice prend souvent le masque d’innocence, Et par de faux attraits telle femme vous plaist Qui bien souvent n’est rien de ce qu’elle paroist. Mon frere quittez là ces jeunes  Qui n’ont point d’autre but que d’estre muguetées Et qui ne pensent point qu’on les puisse  Sans mettre un honneste homme en evident danger, Pensans bien mieux valoir, lors que pour l’amour d’elles Des hommes de merite embrassent cent querelles.')",83,72,0.67,Substitution
98,"('LUIS', ""Qu'avez-vous fait  le soir?"")","('Licidas', 'Brisons-là, ne disons jamais du mal d’autruy, A quoy vous estes-vous divertie aujourd’huy ?')",84,73,1.57,Substitution
99,"('LUIS', 'As-tu vu notre frère ?')",,85,-,1.0,Insertion
100,"('ANGELA', 'Pas depuis ce matin  est entré ici.')",,86,-,1.0,Insertion
101,"('LUIS', 'Comme je vais mal  Je résiste à ces oublis !')","('Angelique', 'Aux occupations qui me sont ordinaires, A pleurer tout le jour l’excez de mes miseres, Me le demandez-vous ?')",87,74,1.13,Substitution
102,"('ANGELA', ""Eh bien, laisse les sentiments derrière toi,  qu'à la fin il vaut mieux souffrir, qui est notre frère aîné et nous mangeons de la nourriture."")","('Licidas', 'Ma sœur vous avez tort, Vos pleurs ne peuvent pas faire revivre un mort, Aux plus ardans soupirs, laissez la porte ouverte Ils ne vous feront pas recouvrer vostre perte ; Mais adieu je vous laisse.')",88,75,1.21,Substitution
103,,"('Angelique', 'En quel appartement Logez-vous Florestan ?')",-,76,1.0,Deletion
104,,"('Licidas', 'Pour plus commodément Le loger, sans qu’il soit mesme veu de personne, Et qu’il puisse y venir à toute heure, on luy donne Le quartier de derriere, où mon frere a logé, Ayant la clef il n’est à personne  Car dans sa chambre il faut,et qu’il entre et qu’il sorte Et par une autre ruë et par une autre porte, Ainsi chez nous il semble estre en autre maison  On l’a fait pour cela.')",-,77,1.0,Deletion
105,"('LUIS', ""Si tu es ainsi consolé, moi aussi, que je suis pour toi Je l'ai senti; et pourquoi donc  tu vois, ne me donne rien,  Je vais le voir et toujours avec lui  Je ferai une galanterie. (Sortie.)"")","('Angelique', 'Vous avez eu raison. Mais bien loing d’estre encor contre luy en colere, Il vous faut estre amis, aimez-le mon cher frere, Vous desobligeriez mon frere asseurément Si vous aviez dessein d’en user autrement.')",89,78,0.61,Substitution
106,,"('Licidas', 'Bien, je m’en vay le voir.')",-,79,1.0,Deletion
107,"('ISABEL', ""Que direz-vous, ma dame, après la frayeur cruelle,  Que nous arrive-t-il à la maison ? Eh bien, celui qui a défendu aujourd'hui  ta vie, invité et blessé  vous l'avez à l'intérieur de la maison."")","('Isabelle', 'Qu’en dites-vous, Madame ? Celuy que vous aymez d’une secrette flame, Ce gentil Estranger, ce galand incognu, Celuy qui vostre honneur a si bien maintenu, Qui genereux pour vous a  Qu’on a blessé pour vous, que vous brusliez d’envie De voir et de cognoistre, il est logé chez vous, Et vous le pouvez voir en dépit des ')",90,80,0.72,Substitution
108,"('ANGELA', ""Moi, Isabel, je m'en doutais quand j'ai eu des nouvelles de mon frère la dispute et quand j'ai vu que l'invité était blessé ; mais je n'y ai toujours pas cru,  parce qu'il y a une chose étrange dehors qu'un homme est venu à Madrid  et trouvé, nouvellement arrivé,  une dame qui a supplié que sa vie a défendu,  un frère qui lui ferait du mal et un autre pour le loger ; était un événement marquant et, bien que tout puisse être, Je ne peux pas y croire  chauve"")","('Angélique', 'Ce cas est bien estrange, et s’il ne m’est visible A peine le croiré-je, il est presque impossible, (Et l’esprit le mieux fait s’y trouveroit surpris) Qu’un estranger rencontre arrivant à Paris Une femme en passant qui d’abord le convie De luy vouloir Se voir en mesme temps par son frere blessé, Arriver l’autre frere, et s’en voir caressé Luy donner son logis, les accorder C’est un fait qui n’est pas croyable ce me semble.')",91,81,0.19,Substitution
109,,"('Isabelle', 'Pourquoy ne l’est-il pas ?')",-,82,1.0,Deletion
110,"('ISABEL', ""Et,si c'est ce à quoi vous êtes prêt, je le sais bien où peux-tu le voir et même plus que velle."")","('Angelique', 'Ce sont des accidens Qui merveilleusement me surprennent les sens, Je n’ose seulement esperer cette gloire, Et je pense en effet qu’on me le fait ')",92,83,1.06,Substitution
111,,"('Isabelle', 'Il m’est assez aisé de vous le faire voir.')",-,84,1.0,Deletion
112,"('ANGELA', 'Tues folle. Comment, si tu vois de ma chambre si lointaine  le sien?')","('Angelique', 'Ah ! ma chere Isabelle aurois-tu ce pouvoir ? Comment pourrois-je voir de ma chambre en la sienne, Veu qu’elle est tellement distante de la mienne .')",93,85,0.34,Substitution
113,"('ISABEL', 'Partieil y a là où cette pièce correspond autres; Cela ne vous fait pas peur.')","('Isabelle', 'Laissez-m’en le  Je viendray bien à bout de vostre intention. Je cognoy un endroit prés de la galerie Qui respond à sa chambre, où la tapisserie Que l’on voit par dedans ne couvre que des ais Qui font une cloison, qu’on a fait tout exprés, Pour pouvoir pratiquer un lieu propre pour faire Un cabinet qui lors nous estoit necessaire. Or de cette cloison il est tres à propos De destacher deux ais, et dessus deux pivots, Et par haut et par bas, faire tourner de sorte Ces deux ais entr’ouvers qu’ils nous servent de porte. Par là nous pourrons bien entrer fort aisément, Sans qu’on s’en apperçoive, en son appartement. Ces ais estans rejoints, et fermez par derriere, Qui ne jugera pas la cloison estre entiere ? Un menuisier pourra mesme dans un moment Accomoder ces ais.')",94,86,1.03,Substitution
114,"('ANGELA', ""Pas parce que je veux le voir, mais seulement pour savoir,  dis-moi, comment est-ce possible ?, Je l'entends et je n'y crois pas."")","('Angelique', 'Allons donc promptement, Et sans plus consulter executer la chose, J’approuve cet advis que ton esprit propose, Va donner ordre à tout, car je desire avoir Ce divertissement, et mesme dés ce soir. Mais mandons ma cousine, il est bon ce me semble, Que nous ayons ce soir ce passe-temps ensemble, Faisons-luy donc sçavoir, sans luy dire pourquoy, Qu’elle vienne soupper et coucher avec moy.')",95,87,1.34,Substitution
115,"('ISABEL', ""N'as-tu pas entendu dire qu'il travaillait à la porte un placard ton frère?"")",,96,-,1.0,Insertion
116,"('ANGELA', ""Maintenantce que votre ingéniosité commande, j'ai compris. Direz-vous que, puisque c'est une table,  faisons un trou Où voit-on l'invité ?"")","('Isabelle', 'Mais tout de bon Madame ?')",97,88,1.6,Substitution
117,"('ISABEL', 'Plus que cela, mon esprit engage.')","('Angelique', 'Oüy j’en veux voir l’issuë.')",98,89,0.99,Substitution
118,"('ISABEL', ""Pour avoir ferméet recouvert la porte qui était et qu'il est sorti dans ce jardin et pouvoir l'ouvrir à nouveau, est-ce que ton frère a mis portable un placard. Celui-ci, bien que plein de verre, Il peut très bien être déplacé. Je le sais bien, parce que quand J'ai habillé le placard, J'ai mis l'échelle en place et elle est devenue désclavée petit à petit, en quelque sorte que tout est tombé ensemble et nous avons atterri au sol, placard et escalier, Heureusement que c'est faux maintenant  ce placard est et, en se détournant, il pourra Quelqu'un entre, madame."")",,99,-,1.0,Insertion
119,"('ANGELA', ""Ce n'est pas déterminant, mais prévenez d'abord. Tu vois ici, Isabel, ce que je veux  va dans cette autre pièce. J'ai enlevé le placard ; là-bas, ce ne sera pas possible ? supprimer  aussi ?"")","('Isabelle', 'Vous entrerez chez luy ?')",100,90,1.45,Substitution
120,"('ISABEL', ""Bien sûrc'est le cas et, pour l'améliorer, en faux, ils doivent mettre deux clous, pour avertir qui sait seulement l'ouvrir  celui qui apprend à le connaître."")","('Angelique', 'M’y voilà resoluë. Je veux voir si c’est luy, car si c’est l’estranger Qui de si bonne grace a voulu m’ Qui me voyant tantost d’un  Pour moy si librement a hazardé sa vie, Qui s’est monstré vers moy si courtois et si franc, Qui n’a pas épargné mesme jusqu’à son sang, Qui m’a gaigné le cœur, et de si bonne grace, Isabelle il n’est rien pour luy que je ne face.')",101,91,1.39,Substitution
121,"('ANGELA', ""Au serviteur qui vient pour la lumière et pour les vêtements di pour vous le faire savoir à nouveau, si peut-être l'invité part de chez moi, ce qui, à mon avis,  la blessure ne le forcera pas faire le lit"")","('Isabelle', 'J’y songerois devant Quelle preuve avez-vous de sa discretion ? Ne nous fions jamais aux Amours passageres, S’il s’en alloit vanter, et le dire à vos freres ?')",102,92,0.63,Substitution
122,"('ISABEL', 'Et,pour ta vie,  tu iras?')",,103,-,1.0,Insertion
123,"('ISABEL', 'Ce sera une histoire remarquable. Mais est-ce que ça compte ?')",,104,-,1.0,Insertion
124,"('ANGELA', ""Nonil le fera, quel homme qui a égalé son effort à votre discrétion et parure  -puisqu'il a tout fait noble expérience dans ma poitrine  à la première occasion : de courageux dans le reste, d'un galant dans son éclat,  en mode compris- Cela ne devrait pas m'inquiéter qui dit événement égal,  qu'il s'agissait d'une diminution notable ça ferait mauvaise langue  donc de bonnes parties à de mauvaises. (Sortent. DON JUAN, DON MANUEL et un domestique avec une sortie lumineuse.)"")","('Angelique', 'Il ne le fera pas quand je luy defendray, J’en suis tres-asseurée, il ne peut estre vray Qu’un homme  A mesme à ses despens signalé son courage, Par cette lascheté desmentit aujourd’huy Les rares qualitez qui se trouvent en luy.')",105,93,1.13,Substitution
