,Play 1,Play2,Op symbol1,Op symbol2,Cost,Operation Type
76,"('DOM JEAN', ""Léandre ne fendit onc de pareil courage Les flots impétueux de l'Hellespont à nage, Que pris en tes liens, notre je le revois, Ains utile au commun de la bande prévois."")","('DON JEAN DE CARCAME, seul.', ""Hé bien, es-tu content puissant Maître des Dieux, Connaissant le sujet qui m'amène en ces lieux ? Ai-je enfin satisfait à ta juste colère ? Et puis-je désormais espérer de te plaire ? Je le confesse amour, j'ai bravé ton pouvoir, Tes effets jusqu'ici n'avaient pu m'émouvoir, J'ai devant tes sujets ta gloire méprisée, J'ai fait de ton carquois un objet de risée, J'ai renversé ton trône, abattu tes autels, Je t'ai même tiré du rang des immortels, Et ne t'avais placé que dans la fantaisie De ceux qui sont atteints d'un peu de frénésie : Mais puisque je pêchais par une aveugle erreur, Tu devais modérer l'excès de ta fureur, Et pour rendre pareil le châtiment au crime. N'ajouter point la honte à ce joug qui m'opprime. S'il me fallait servir ces illustres beautés, Ou la naissance est jointe aux rares qualités, Bien loin d'en murmurer je bénirais mes chaînes, Et ferais mon bonheur des tourments et des gênes, Car enfin il est vrai qu'il n'est rien de plus doux Que de se voir l'objet de leurs aimables coups, Que notre âme est heureuse alors qu'elle en soupire ! Et que cet esclavage est plus beau qu'un empire ! Mais qu'une Égyptienne ait rangé sous sa loi Ce coeur ambitieux, ce coeur digne d'un Roi, Ô mortelle infamie ! Ô honte irréparable ! Par là tu prouves mieux ton pouvoir redoutable Que si tu dépliais tes plus puissants ressors, Et tu parais plus fort par ces fables efforts, Il est, il est d'un Dieu, de prendre d'une offense Par un moyen si bas, une haute vengeance. Si bas, ha crime encore plus noir que le premier ! Peux-tu m'avoir ouï, Ciel, sans me foudroyer ? Profane qu'ai-je dit ? Pardonne-moi bel Ange, Tu ne brilles pas moins pour être dans la fange, La terre a ses trésors, la nuit a son Soleil, L'éclat du diamant est par tout sans pareil, La rose est toujours rose au milieu des épines, Enfin, tout sert de lustre à tes beautés divines. Précieux instrument des nobles passions, Brillant fourrier d'amour de toutes nations, Favorable enchanteur dont la force des charmes Peut des plus chastes mains faire tomber des armes, Âme de l'Univers qui fais tout, qui peux tout, Par qui de toute chose on peut venir à bout, Métal incorruptible, et qui peux tout corrompre, Puisqu'il n'est rien si fort que tu ne puisse rompre, Qu'un Dieu même implora ton pouvoir souverain, Et n'entra que par toi dedans la tour d'airain, Tu peux bien faire moins, seconde ma licence, Et fais-moi triompher d'une jeune innocence. La voici, Dieux ! Je tremble à son divin aspect, Et je sens ce désir qui se change en respect. Il tire une bourse de sa poche."")",39,75,0.42,Substitution
77,,"('LA VIEILLE, voyant Précieuse qui cherche quelque chose.', ""Qu'est-ce donc ?"")",-,76,1.0,Deletion
78,,"('PRÉCIEUSE.', ""Ce n'est rien."")",-,77,1.0,Deletion
79,,"('DON JEAN, seul.', 'Amour soutien ta cause.')",-,78,1.0,Deletion
80,,"('LA VIEILLE.', 'Rien !')",-,79,1.0,Deletion
81,,"('PRÉCIEUSE.', 'Non rien.')",-,80,1.0,Deletion
82,,"('LA VIEILLE.', 'Il faut bien que ce soit quelque chose.')",-,81,1.0,Deletion
83,,"('PRÉCIEUSE.', ""Dieu, qu'un petit sujet vous donne un grand souci ! Hé bien, c'est une papier qui vient de choir ici. Êtes-vous satisfaite ?"")",-,82,1.0,Deletion
84,,"('DON JEAN, à part.', 'Ha que cet astre brille !')",-,83,1.0,Deletion
85,,"('PRÉCIEUSE, ayant aperçu son papier.', 'Le voilà.')",-,84,1.0,Deletion
86,,"('LA VIEILLE.', ""C'est lui-même."")",-,85,1.0,Deletion
87,,"('PRÉCIEUSE.', 'Oui.')",-,86,1.0,Deletion
88,,"('LA VIEILLE.', 'Viens, suis-moi ma fille, Il le faut aborder.')",-,87,1.0,Deletion
89,,"('PRÉCIEUSE.', 'Qui ?')",-,88,1.0,Deletion
90,,"('LA VIEILLE.', 'Ce Seigneur.')",-,89,1.0,Deletion
91,,"('PRÉCIEUSE.', 'Ô Dieux ! Je ne le voyais pas, mais feignons pour le mieux. La Croix mon Cavalier.')",-,90,1.0,Deletion
92,,"('DON JEAN.', 'Ô favorable augure !')",-,91,1.0,Deletion
93,,"('PRÉCIEUSE.', 'Nous vous dirons après votre bonne aventure.')",-,92,1.0,Deletion
94,"('PRÉCIEUSE', ""Le pêcheur avisé dedans l'onde secoue Tous ces petits poissons dont sa ligne se joue, Et d'entre eux ne choisit que les gros plus exquis, L'impatience aussi nous perd souvent l'acquis."")","('DON JEAN.', 'Viens-tu de quelque espoir consoler ma langueur, Et modérer le feu que tu mets dans mon coeur ? Réponds en ma faveur une bonne parole.')",40,93,1.23,Substitution
95,"('VIEILLE ÉGYPTIENNE', ""L'amour plus que la peur de perdre te maîtrise, À plumer ces pigeons encore mal apprise, Qui ne viennent après que mieux au colombier, Simple tu me veux donc apprendre mon métier ? Vois-tu? Ceci se couche ès plis d'une chemise, Où se trouve au besoin notre espérance mise. Viendra-on quelquefois à tomber de hasard Ès justicières mains qui pincent sans égard ? Ces soleils exposés éblouissent la vue, Font naître la pitié chez qui ne l'avait eue. Sage d'expérience ;: une première fois Le fouet par le bourreau me tenait aux abois, La ville peu après en public, de sa grâce, Ces armes m'ordonnait, qu'un fer ardent nous trace : Alors, certes, alors mon remède valut Des ducats dépliez, et le tout s'en fallut. Mais achevons d'aller dedans la ville apprendre Si chez notre amoureux il y a tant à prendre, Que de suite la troupe on dispose au départ, Lui tenu sur sa route averti de ta part."")","('PRÉCIEUSE.', 'Voyons dans votre main, qui ce discours cajole.')",41,94,0.38,Substitution
96,,"('LA VIEILLE.', ""Mon bon Seigneur surtout, mettez la Croix dedans, Celles d'or marquent mieux les heureux accidents."")",-,95,1.0,Deletion
97,"('DOM SANCHO', "" Étrange cruauté, que la mère nature Admire son chef-d'œuvre en cette créature, Belle d'humeur, de corps, d'esprit et d'entretien, Tout de perfection, à qui ne défaut rien, Le faible lustre hors que la race nous donne, N'était que de fortune un bon vent l'abandonne. Quel dommage apparent, quelle horreur de la voir ? Qui d'un Monarque dût la couche recevoir, Cà et là butiner sa déplorable vie ? Ah! que si je croyais mon amoureuse envie, Tu peux à meilleur conte et à moindre danger Farouche apprivoisée au joug te la ranger, Usant de connivence, elle qui se contente De si peu que chacun d'aumône lui présente, Un écu prisera qu'enveloppent mes vers Propres à ces chansons plus que tout l'univers, Vers contez dans le sein à quelque heure choisie ;; Ce gentil naturel adorant la poésie, Chez elle me promet un plus facile accès, Engagée au combat je gagne mon procès ; Soldat victoriens, une active poursuite M'assure la victoire, et soudain met en fuite Ces chimères d'honneur, qu'à force de raisons Sur l'heure disparoir aisément nous faisons."")","('PRÉCIEUSE.', ""Vous êtes né sous les planètes D'Amour et de Valeur, de Venus et de Mars, Votre honneur court quelques hasards Dans l'entreprise que vous faites. Prenez garde à votre finance, Mercure à des larrons veut joindre votre sort. Croyant qu'on l'interdit à tort D'éclairer à votre naissance. Dieux ! Que vois-je par cette ligne ? Ha, que vous en tenez pour un aimable objet ! Poursuivez ce rare projet, La fille n'en est pas indigne. Vous avez dans la fantaisie Un dessein suborneur qui dût être chassé, Hélas ! Vous êtes menacé De ce démon de jalousie. La ligne de vie est fort belle, Une seule traverse en coupe la longueur : Mais vous braverez sa rigueur, Pourvu que vous soyez fidèle."")",42,96,0.0,Match
98,"('PRÉCIEUSE', ""Ma foi vous triomphez en ces œuvres dernières Pleines à mon avis de chaleurs printanières, Capables d'arracher aux plus judicieux Un los qui leur auteur élève dans les cieux : Esprit universel qui sait, autre Protée, À son style donner toute forme empruntée, Même que les chansons qui proviennent de vous Se discernent à l'air agréablement doux, Pareilles qu'Amphion fredonna sur sa lyre Lorsque les murs Thébains elle voulut construire, Ou que le Cinthien qui débonnaire fils Chantait de Jupiter les Titans déconfis."")","('DON JEAN.', ""Ha ! Ne me flatte plus de cette erreur commune, De toi seule dépend l'une et l'autre fortune, Et mon sort si tu veux, soit doux, soit inhumain, Se lira dans tes yeux beaucoup mieux qu'en ma main. Ne reconnais-tu pas ce Don Jean de Carcame ? C'en est le corps au moins qui vient joindre son âme, Son âme que tu pris..."")",43,97,0.38,Substitution
99,,"('PRÉCIEUSE.', 'En quel temps ? En quel lieu ?')",-,98,1.0,Deletion
100,"('CLÉMENT', ""Moqueuse, ne te prend qu'au charme que tu jettes, Qu'à ces soleils remplis d'homicides sagettes : Si charmé, si navré mes vers ne sonnent pas, Et semblent de leur père annoncer le trépas, Rallume mon espoir, relève mon courage, Après, cruelle, après tu verras feu et rage."")","('DON JEAN.', ""Où ta rare beauté mit en sa place un Dieu, À Séville en un mot, ha ! C'est trop méconnaître L'Amour que dans ton sein tes beaux yeux firent naître, Là tu ravis mon coeur que je t'allais offrir, Et commenças dès lors à me faire souffrir, Garde le bien ce coeur, ce larcin m'est aimable, Je gagne en cette perte un bien inestimable, Et si tous mes trésors te pouvaient contenter, En voici quelques-uns que je viens t'apporter. Il lui offre la bourse."")",44,99,0.0,Match
101,,"('LA VIEILLE.', 'Bon cela.')",-,100,1.0,Deletion
102,"('PRÉCIEUSE', ""J'entends payer au pris naguères convenu."")","('DON JEAN.', ""Reçois-les avec l'assurance De posséder le reste."")",45,101,1.17,Substitution
103,"('CLÉMENT', ""Au pris d'un premier lieu en ta grâce obtenu."")","('LA VIEILLE.', 'Agréable espérance.')",46,102,1.33,Substitution
104,"('VIEILLE ÉGYPTIENNE', 'Allons, ma fille, allons, tu sais que notre affaire Ne souffre de remise, et que plus on diffère.')","('DON JEAN.', 'Si tu veux approuver ma constante amitié.')",47,103,1.39,Substitution
105,"('PRÉCIEUSE', 'Contrainte vous quitter me fâche infiniment.')","('LA VIEILLE.', ""Ma fille qu'en dis-tu ? pour moi j'en ai pitié."")",48,104,1.52,Substitution
106,"('CLÉMENT', 'Si cette belle bouche à tout le moins ne ment.')","('DON JEAN.', ""Oui, si quelque faveur répond à mon envie, \t Sans mener plus longtemps cette honteuse vie, Je vous mets toutes deux au faîte du bonheur, Et je vous fais passer de l'opprobre à l'honneur."")",49,105,1.46,Substitution
107,"('PRÉCIEUSE', ""Ne l'imaginez pas, aucune autre hantise, Aucuns autres devis à l'égal je ne prise,"")","('PRÉCIEUSE.', ""Vous n'êtes pas le seul qui l'âme abusée A jugé mon honneur une conquête aisée, Plusieurs l'ont attaqué, tous ont été confus De souffrir comme vous la honte du refus. Consolez-vous Monsieur, vous avez de semblables, C'est le soulagement de tous les misérables. Le métier que je fais, et mes gaies humeurs, Qui sont de faux miroirs pour exposer mes moeurs, Inspirent, je le crois, cette injuste licence, Mais quand de ma vertu j'ai donné connaissance, On se repent aussi des discours qu'on m'a faits, Voyant que l'apparence est contraire aux effets. Je vais, je viens, je cours, je ris et je folâtre, Toujours avec l'honneur dont je suis idolâtre, Et bien loin d'imiter vos dames des Cités, Qui couvrent de froideur leurs impudicités, J'ai les yeux tout de flamme, et le coeur tout de glace, Et j'ose les braver dans mon honnête audace, Je ne perdis jamais à ce pudique jeu, Et c'est ainsi que l'or s'affine dans le feu. Si j'ai parlé de Croix, n'ayez pas la pensée Qu'un si lâche trafic me rende intéressée, Non, non, l'argent n'est point l'objet de mes souhaits, Et chacun sait fort bien que je n'en pris jamais. Gardez donc vos trésors, et croyez je vous prie, Que ce que j'en ai dit c'est par galanterie, N'espérez pas par là ces innocents plaisirs, Qui sont dûs seulement aux innocents désirs, Si je vends mon honneur, ce seul trésor que j'aime, Ce ne sera jamais qu'au prix de l'honneur même."")",50,106,1.19,Substitution
108,"('VIEILLE ÉGYPTIENNE', '')","('LA VIEILLE.', 'Voilà bien raisonner.')",51,107,1.28,Substitution
109,"('CLÉMENT', ""Promets avant l'adieu, que pour un souvenir Tu verras de bon œil ces stances telles quelles, Vouées de ma Muse à la reine des belles."")","('DON JEAN.', ""Ha ! Bannis ce penser, Le garder un moment, c'est beaucoup m'offenser : Mets là ta belle main, et sois toute assurée D'une foi, d'une amour d'éternelle durée."")",52,108,0.0,Match
110,"('PRÉCIEUSE', ""Monsieur, mille mercis, adieu jusqu'au revoir."")","('LA VIEILLE.', ""Ma foi c'est tout de bon, il ne se moque point."")",53,109,1.7,Substitution
111,,"('PRÉCIEUSE.', ""Plusieurs difficultés s'opposent à ce point, Vous ne vaincrez jamais de si puissants obstacles."")",-,110,1.0,Deletion
112,"('CLÉMENT', ""N'épargne rien qui soit en mon petit pouvoir."")","('DON JEAN.', 'Amour dans le besoin sait faire des miracles.')",54,111,1.5,Substitution
113,,"('LA VIEILLE.', 'Oui, oui, mon bon Seigneur.')",-,112,1.0,Deletion
114,"('DOM JEAN', ""Un orage cruel se lève dans mon âme Combattu de pensers tels que l'onde à la flamme, Que deux camps opposés à qui Mars l'impiteux Balance un prix égal de victoire douteux : Ores ma raison cède à l'amour qui l'emporte, Tantôt elle triomphe et demeure plus forte. Croire ma passion maniaque insensé Est se précipiter dans un gouffre élancé, C'est noircir mon renom d'eternel vitupère, Commettre un parricide, exécrable vipère, Si le temps nos desseins venait à révéler, Fatale destinée, on a beau reculer. Ou, posé que ta faute évadât inconnue, Accomplir de deux ans la course continue, Parmi telle canaille exerçant ses larcins, De ses fraudes complice et de ses assassins ? Ô longue pénitence ! ô promesse impossible À qui fut de l'honneur l'aiguillon si sensible ! Lâche, perfide, et quoi ? l'inestimable pris Des prochaines faveurs d'une chaste Cypris, D'une beauté sans pair, de la gloire du monde, Voir que de loin sa flamme à la tienne réponde ? Jouir de ses discours, quelquefois apaiser Ta fiévreuse chaleur d'un humide baiser, Peut-être, que sait-on, d'ordinaire pressée L'attirer peu à peu dans l'embûche dressée, Ce long jeûne rompu : couard ne voilà pas Qui trop de ton honneur vengera le trépas ? À quel propos venger ? tel scrupule timide Sous Omphale captif ne tenait un Alcide, N'a terni du depuis la splendeur de son los Qui se borne des cieux, de la terre et des flots, Un Dieu voudrait faillir trop heureux en la sorte. Mais quelqu'un du départ le mandement m'apporte, Réjoui-toi, mon âme, appelée au séjour De ta félicité, du soleil de ton jour."")","('PRÉCIEUSE.', ""Sachez que parmi nous La fille et son amant qui s'offre pour époux Éprouvent leurs humeurs le cours de deux années, Avant que de pouvoir joindre leurs destinées. A ces conditions engager votre foi, Subir à mon sujet la rigueur de la loi, Abaisser votre rang à cette infâme vie, Avouez que déjà vous en perdez l'envie."")",55,113,0.0,Match
115,"('GARÇON ÉGYPTIEN', ""Cavalier, j'ai trois mots à vous dire en l'oreille."")",,56,-,1.0,Insertion
116,"('DOM JEAN', ""Nouvelle agréable en bonheur nonpareille ! Retourne l'assurer ce phœnix de beauté, Que l'effet dans demain prouve ma loyauté."")","('DON JEAN.', ""Douter de ma constance, ha ! mon coeur connaît mieux Le pouvoir de ma flamme, et celui de tes yeux. Propose si tu veux à mon âme assurée Les périls encourus pour la Toison dorée, Rien ne peut étonner mon amour courageux, Tout m'est doux, tout m'est beau, tout m'est avantageux : Bref le Ciel m'est témoin qu'avec ma Précieuse Toute condition me sera glorieuse, Et je triompherai de toutes ses rigueurs, Pourvu qu'un chaste hymen unisse un jour nos coeurs."")",57,114,0.04,Substitution
117,,"('LA VIEILLE.', 'Ô merveilleux dessein !')",-,115,1.0,Deletion
118,,"('PRÉCIEUSE.', 'Après cette assurance, Si ma tante y consent...')",-,116,1.0,Deletion
119,,"('DON JEAN.', 'Vivrais-je en espérance ?')",-,117,1.0,Deletion
120,,"('LA VIEILLE.', 'Moi je consens à tout.')",-,118,1.0,Deletion
121,,"('PRÉCIEUSE.', ""Hé bien, oui, je me rends, Mais de quelle façon abuser vos parents ? Nous serions tous perdus s'ils en avaient un doute."")",-,119,1.0,Deletion
122,,"('DON JEAN.', ""Je conclus avec eux, ayant su votre route, De voyager en France, et m'en suis séparé Sous ce prétexte faux qui me tient assuré, La guerre en fut un autre à m'exempter de suite."")",-,120,1.0,Deletion
123,,"('PRÉCIEUSE.', 'Quoi, vous êtes tout seul ?')",-,121,1.0,Deletion
124,"('GARÇON EGYPTIEN', '')","('DON JEAN.', 'Oui.')",58,122,0.0,Match
