boissy-dehors-trompeurs,boissy-homme-du-jour,Score
"('#le-baron', 'Mon coeur a pris, surtout, conseil de la raison.')","('#le-baron', 'Mon coeur a pris, surtout, conseil de la raison. ')",0.9999996423721313
"('#la-comtesse', 'Conseil de la raison ! Juste ciel ! Quel langage !')","('#la-comtesse', 'Conseil de la raison ! Juste ciel ! Quel langage ! ')",0.9999999403953552
"('#le-baron', 'On doit la consulter en fait de mariage.')","('#le-baron', 'On doit la consulter en fait de mariage. ')",1.0000001192092896
"('#la-comtesse', ""Je pardonne au marquis d'oser me la citer ; Mais vous et moi, monsieur, devons-nous l'écouter ? Nous sommes trop instruits qu'elle est une chimère."")","('#la-comtesse', ""Je pardonne au Marquis d'oser me la citer ;  Mais vous et moi, Monsieur, devons-nous l'écouter ?  Nous sommes trop instruits qu'elle est une chimère. "")",0.9890525341033936
"('#le-marquis', 'La raison, chimère !')","('#le-marquis', 'La raison, chimère ! ')",0.9999998211860657
"('#la-comtesse', 'Oui.')","('#la-comtesse', 'Oui ! ')",0.7479410171508789
"('#le-marquis', ""L'idée est singulière."")","('#le-marquis', ""L'idée est singulière. "")",1.000000238418579
"('#la-comtesse', ""C'est un vieux préjugé qui porte à tort son nom."")","('#la-comtesse', ""C'est un vieux préjugé qui porte à tort son nom "")",0.9931849837303162
"('#le-marquis', ""Pour moi, je reconnais une saine raison. Loin d'être un préjugé, madame, elle s'occupe À détruire l'erreur dont le monde est la dupe ; Nous aide à démêler le vrai d'avec le faux, Épure les vertus, corrige les défauts ; Est de tous les états comme de tous les âges, Et nous rend à la fois sociables et sages."")","('#le-marquis', ""Pour moi, je reconnais une saine raison.  Loin d'être un préjugé, Madame, elle s'occupe  À détruire l'erreur dont le monde est la dupe ;  Nous aide à démêler le vrai d'avec le faux,  Épure les vertus, corrige les défauts ;  Est de tous les états comme de tous les âges,  Et nous rend à la fois sociables et sages. "")",0.9972789287567139
"('#la-comtesse', ""Moi, je soutiens qu'elle est elle-même un abus, Qu'elle accroît les défauts et gâte les vertus ; Étouffe l'enjouement, forme les sots scrupules, Et donne la naissance aux plus grands ridicules ; De l'âme qui s'élève, arrête les progrès ; Fait les hommes communs, ou les pédants parfaits ; Raison qui ne l'est pas, que l'esprit vrai méprise, Qu'on appelle bon sens, et qui n'est que bêtise."")","('#la-comtesse', ""Moi, je soutiens qu'elle est elle-même un abus,  Qu'elle accroît les défauts, et gâte les vertus,  Étouffe l'enjouement, forme les sots scrupules,  Et donne la naissance aux plus grands ridicules ;  De l'âme qui s'élève arrête les progrès,  Fait les hommes communs, ou les pédants parfaits  Raison qui ne l'est pas, que l'esprit vrai méprise,  Qu'on appelle bon sens, et qui n'est que bêtise. "")",0.9863491654396057
"('#le-marquis', ""Le bon sens n'est pas tel."")","('#le-marquis', ""Le bon sens n'est pas tel. "")",1.0
"('#le-baron', ""Mais il en est plusieurs : Chacun a sa raison qu'il peint de ses couleurs. La comtesse a beau dire, elle-même a la sienne."")","('#le-baron', ""Mais il en est plusieurs.  Chacun a sa raison qu'il peint de ses couleurs.  La comtesse a beau dire, elle-même a la sienne. "")",0.9921410083770752
"('#la-comtesse', ""J'aurais une raison, moi ?"")","('#la-comtesse', ""J'aurais une raison, moi ! "")",0.899531364440918
"('#le-baron', 'La chose est certaine ; Sous un nom opposé vous respectez ses lois.')","('#le-baron', 'La chose est certaine ;  Sous un nom opposé vous respectez ses lois. ')",0.9999997615814209
"('#la-comtesse', ""Quelle est cette raison qu'à peine je conçois ?"")","('#la-comtesse', ""Quelle est cette raison qu'à peine je conçois ? "")",1.0000001192092896
"('#le-baron', ""Celle du premier ordre, à qui la bourgeoisie Donne vulgairement le titre de folie ; Qui met sa grande étude à badiner de tout, Est mère de la joie et source du bon goût ; Au milieu du grand monde établit sa puissance, Et de plaire à ses yeux enseigne la science ; Prend un essor hardi, sans blesser les égards, Et sauve les dehors jusque dans ses écarts ; Brave les préjugés et les erreurs grossières, Enrichit les esprits de nouvelles lumières, Échauffe le génie, excite les talents, Sait unir la justesse aux traits les plus brillants ; Et se moquant des sots, dont l'univers abonde, Fait le vrai philosophe et le sage du monde."")","('#le-baron', ""Celle du premier ordre, à qui la bourgeoisie  Donne vulgairement le titre de folie ;  Qui met sa grande étude à badiner de tout,  Est mère de la joie, et source du bon goût ;  Au milieu du grand monde établit sa puissance,  Et de plaire à ses yeux enseigne la science ;  Prend un essor hardi, sans blesser les égards,  Et sauve les dehors jusque dans ses écarts;  Brave les préjugés, et les erreurs grossières,  Enrichit les esprits de nouvelles lumières,  Échauffe le génie, excite les talents,  Sait unir la justesse aux traits les plus brillants ;  Et se moquant des sots, dont l'univers abonde,  Fait le vrai philosophe, et le sage du monde. "")",0.98969566822052
"('#la-comtesse', ""L'heureuse découverte ! Adorable baron ! Vous venez pour le coup de trouver la raison ; Et j'y crois à présent, puisqu'elle est embellie De tous les agréments de l'aimable folie. Le marquis à ses lois ne se soumettra pas ; À la vieille raison il donnera le pas."")","('#la-comtesse', ""L'heureuse découverte ! Adorable Baron !  Vous venez pour le coup de trouver la raison ;  Et j'y crois à présent, puisqu'elle est embellie  De tous les agréments de l'aimable folie.  Le marquis à ses lois ne se soumettra pas ;  À la vieille raison il donnera le pas."")",0.9925119280815125
"('#le-marquis', 'Une telle folie est la sagesse même. Je cède, comme vous, à son pouvoir suprême.')","('#le-marquis', 'Une telle folie est la sagesse même :  Je cède, comme vous, à son pouvoir suprême. ')",0.9788576364517212
"('#la-comtesse', ""Mais les plus grands efforts lui deviennent aisés. Il accorde d'un mot les partis opposés ; Que liant dans l'esprit et dans le caractère ! ... Adieu... j'ai ce matin des visites à faire. À trois heures chez moi je vous attends tous deux. Vous, baron, renoncez à l'hymen dangereux : Vous ne devez avoir que le monde pour maître. La raison qu'aujourd'hui vous me faites connaître, Vous parle par ma bouche et vous fait une loi De vivre indépendant et libre comme moi. Soyons toujours en l'air : des choses de la vie Prenons la pointe seule et la superficie. Le chagrin est au fond, craignons d'y pénétrer. Pour goûter le plaisir, ne faisons qu'effleurer."")","('#la-comtesse', ""Mais les plus grands efforts lui deviennent aisés,  Il accorde d'un mot les partis opposés.  Quel liant dans l'esprit, et dans le caractère !  Adieu ; j'ai ce matin des visites à faire.  À trois heures chez moi je vous attends tous deux.  Vous, baron, renoncez à l'hymen dangereux :  Vous ne devez avoir, que le monde pour maître.  La raison, qu'aujourd'hui vous me faites connaître,  Vous parle par ma bouche, et vous fait une loi  De vivre indépendant, et libre comme moi.  Soyons toujours en l'air : des choses de la vie  Prenons la pointe seule et la superficie.  Le chagrin est au fond, craignons d'y pénétrer.  Pour goûter le plaisir, ne faisons qu'effleurer.  Elle sort."")",0.97403883934021
"('#la-comtesse', ""Mais les plus grands efforts lui deviennent aisés. Il accorde d'un mot les partis opposés ; Que liant dans l'esprit et dans le caractère ! ... Adieu... j'ai ce matin des visites à faire. À trois heures chez moi je vous attends tous deux. Vous, baron, renoncez à l'hymen dangereux : Vous ne devez avoir que le monde pour maître. La raison qu'aujourd'hui vous me faites connaître, Vous parle par ma bouche et vous fait une loi De vivre indépendant et libre comme moi. Soyons toujours en l'air : des choses de la vie Prenons la pointe seule et la superficie. Le chagrin est au fond, craignons d'y pénétrer. Pour goûter le plaisir, ne faisons qu'effleurer."")","('#le-marquis', ""Nous sommes seuls, monsieur ; il faut que mon coeur s'ouvre  Et que ma juste estime à vos yeux se découvre.  Les plaisirs que de vous dans huit jours j'ai reçus,  La façon d'obliger que je mets au-dessus ;  Ce dehors prévenant, cet abord qui captive,  Tout m'inspire pour vous l'amitié la plus vive.  Votre intérêt, monsieur, me touche vivement ;  Et puisque vous allez prendre un engagement,  Instruisez-moi, de grâce, et que de vous j'apprenne  La part qu'à ce lien vous voulez que je prenne.  C'est sur vos sentiments que je veux me régler ;  Je m'y conformerai, vous n'avez qu'à parler."")",1.0
"('#la-comtesse', ""Mais les plus grands efforts lui deviennent aisés. Il accorde d'un mot les partis opposés ; Que liant dans l'esprit et dans le caractère ! ... Adieu... j'ai ce matin des visites à faire. À trois heures chez moi je vous attends tous deux. Vous, baron, renoncez à l'hymen dangereux : Vous ne devez avoir que le monde pour maître. La raison qu'aujourd'hui vous me faites connaître, Vous parle par ma bouche et vous fait une loi De vivre indépendant et libre comme moi. Soyons toujours en l'air : des choses de la vie Prenons la pointe seule et la superficie. Le chagrin est au fond, craignons d'y pénétrer. Pour goûter le plaisir, ne faisons qu'effleurer."")","('#le-baron', ""Mon estime pour vous est égale à la vôtre,  Et je vous ai d'abord distingué de tout autre.  Je vous connais, monsieur, depuis fort peu de temps,  Et vous m'êtes plus cher qu'un ami de dix ans.  Ma rapide amitié se forme en deux journées,  Et les instants chez moi font plus que les années.  Un mérite d'ailleurs frappant et distingué... "")",1.0
"('#la-comtesse', ""Mais les plus grands efforts lui deviennent aisés. Il accorde d'un mot les partis opposés ; Que liant dans l'esprit et dans le caractère ! ... Adieu... j'ai ce matin des visites à faire. À trois heures chez moi je vous attends tous deux. Vous, baron, renoncez à l'hymen dangereux : Vous ne devez avoir que le monde pour maître. La raison qu'aujourd'hui vous me faites connaître, Vous parle par ma bouche et vous fait une loi De vivre indépendant et libre comme moi. Soyons toujours en l'air : des choses de la vie Prenons la pointe seule et la superficie. Le chagrin est au fond, craignons d'y pénétrer. Pour goûter le plaisir, ne faisons qu'effleurer."")","('#le-marquis', 'Ah ! Monsieur...')",1.0
"('#la-comtesse', ""Mais les plus grands efforts lui deviennent aisés. Il accorde d'un mot les partis opposés ; Que liant dans l'esprit et dans le caractère ! ... Adieu... j'ai ce matin des visites à faire. À trois heures chez moi je vous attends tous deux. Vous, baron, renoncez à l'hymen dangereux : Vous ne devez avoir que le monde pour maître. La raison qu'aujourd'hui vous me faites connaître, Vous parle par ma bouche et vous fait une loi De vivre indépendant et libre comme moi. Soyons toujours en l'air : des choses de la vie Prenons la pointe seule et la superficie. Le chagrin est au fond, craignons d'y pénétrer. Pour goûter le plaisir, ne faisons qu'effleurer."")","('#le-baron', ""Je dis vrai, vous m'avez subjugué.  Mon coeur, autant par goût que par reconnaissance,  Va donc de ses secrets vous faire confidence.  Aux yeux de la Comtesse il vient de se cacher ;  Mais il veut devant vous tout entier s'épancher.  Celle dont j'ai fait choix est jeune, belle, sage.  Et sa première vue obtient un prompt hommage.  Il n'est point de regard aussi doux que le sien.  Elle a de la naissance, elle attend un grand bien.  Ce qui doit à mes yeux la rendre encor plus chère,  Une longue amitié m'unit avec son père. "")",1.0
"('#la-comtesse', ""Mais les plus grands efforts lui deviennent aisés. Il accorde d'un mot les partis opposés ; Que liant dans l'esprit et dans le caractère ! ... Adieu... j'ai ce matin des visites à faire. À trois heures chez moi je vous attends tous deux. Vous, baron, renoncez à l'hymen dangereux : Vous ne devez avoir que le monde pour maître. La raison qu'aujourd'hui vous me faites connaître, Vous parle par ma bouche et vous fait une loi De vivre indépendant et libre comme moi. Soyons toujours en l'air : des choses de la vie Prenons la pointe seule et la superficie. Le chagrin est au fond, craignons d'y pénétrer. Pour goûter le plaisir, ne faisons qu'effleurer."")","('#le-marquis', 'Que de biens réunis ! Je puis présentement  Vous témoigner combien... ')",1.0
"('#la-comtesse', ""Mais les plus grands efforts lui deviennent aisés. Il accorde d'un mot les partis opposés ; Que liant dans l'esprit et dans le caractère ! ... Adieu... j'ai ce matin des visites à faire. À trois heures chez moi je vous attends tous deux. Vous, baron, renoncez à l'hymen dangereux : Vous ne devez avoir que le monde pour maître. La raison qu'aujourd'hui vous me faites connaître, Vous parle par ma bouche et vous fait une loi De vivre indépendant et libre comme moi. Soyons toujours en l'air : des choses de la vie Prenons la pointe seule et la superficie. Le chagrin est au fond, craignons d'y pénétrer. Pour goûter le plaisir, ne faisons qu'effleurer."")","('#le-baron', ""Arrêtez ; doucement.  Vous croyez, sur les dons que je viens de décrire,  Qu'il ne manque plus rien au bonheur où j'aspire.  Détrompez-vous, Marquis ; apprenez qu'un seul trait  En corrompt la douceur, et gâte le portrait.  Cet objet si charmant dont mon âme est éprise,  Sous un dehors flatteur cache un fond de bêtise :  Je ne sais de quel nom je le dois appeler.  C'est un être qui sait à peine articuler :  Triste sans sentiment, rêveuse sans idée,  C'est par le seul instinct qu'elle paraît guidée.  Dans le temps qu'elle lance un coup d'oeil enchanteur,  Un silence stupide en dément la douceur.  D'aucune impression son âme n'est émue,  Et je vais épouser une belle statue. "")",1.0
"('#la-comtesse', ""Mais les plus grands efforts lui deviennent aisés. Il accorde d'un mot les partis opposés ; Que liant dans l'esprit et dans le caractère ! ... Adieu... j'ai ce matin des visites à faire. À trois heures chez moi je vous attends tous deux. Vous, baron, renoncez à l'hymen dangereux : Vous ne devez avoir que le monde pour maître. La raison qu'aujourd'hui vous me faites connaître, Vous parle par ma bouche et vous fait une loi De vivre indépendant et libre comme moi. Soyons toujours en l'air : des choses de la vie Prenons la pointe seule et la superficie. Le chagrin est au fond, craignons d'y pénétrer. Pour goûter le plaisir, ne faisons qu'effleurer."")","('#le-marquis', ""Le temps et vos leçons l'apprendront à penser. "")",1.0
"('#la-comtesse', ""Mais les plus grands efforts lui deviennent aisés. Il accorde d'un mot les partis opposés ; Que liant dans l'esprit et dans le caractère ! ... Adieu... j'ai ce matin des visites à faire. À trois heures chez moi je vous attends tous deux. Vous, baron, renoncez à l'hymen dangereux : Vous ne devez avoir que le monde pour maître. La raison qu'aujourd'hui vous me faites connaître, Vous parle par ma bouche et vous fait une loi De vivre indépendant et libre comme moi. Soyons toujours en l'air : des choses de la vie Prenons la pointe seule et la superficie. Le chagrin est au fond, craignons d'y pénétrer. Pour goûter le plaisir, ne faisons qu'effleurer."")","('#le-baron', ""Non, il n'est pas possible, et j'y dois renoncer.  Auprès d'elle, il n'est rien que n'ait tenté ma flamme  Tous mes efforts n'ont pu développer son âme.  Trompé par le désir, mon amour espérait  Qu'au sortir du couvent elle se formerait.  Prêt d'être son époux, et brûlant de lui plaire,  Je l'ai prise chez moi, de l'aveu de son père ;  Elle est avec ma soeur, qui seconde mes soins : Mais, inutile peine ! Elle en avance moins.  Son esprit chaque jour s'affaiblit, loin de croître ;  Je la trouvais encor moins sotte dans le cloître :  Elle montrait alors un peu plus d'enjoûment,  De petites lueurs perçaient même souvent ;  Elle répondait juste à ce qu'on voulait dire,  Et quelquefois du moins on la voyait sourire.  À peine maintenant puis-je en tirer deux mots !  Un non, un oui, placés encor mal à propos,  À sa stupidité chaque moment ajoute :  Son âme n'entend rien, quand son oreille écoute.  Jugez présentement si mon bonheur est pur,  Et de mes sentiments si je puis être sûr. "")",1.0
