aubignac-pucelle,aubignac-pucelle-prose,Score
"('#le-comte', ""Achève, achève, Amour, ton ouvrage avancé, Et le sais réussir comme il a commencé. J'ai vu passer ma Reine avecque son escorte Dans le petit jardin et jusques à la porte : Or comme l'on me sert avec beaucoup de soin, Je ne dois pas douter qu'elle ne soit bien loin. Beau caprice du Dieu qui me charme et me blesse ! Tout mon repos dépend de quitter ma maîtresse, Si je la possédais, je n'en jouirais pas, Et la bien éloigner c'est la mettre en mes bras. Je mourrai de plaisir si jamais cette belle Reconnaît dignement ce que j'ai sais pour elle, Elle n'oubliera point un service si grand Sachant bien que ce coup que ma main entreprend Empêche que sur elle un triste arrêt n'éclate,  Et puisqu'elle est parfaite elle n'est pas ingrate, Joint qu'elle a tant d'esprit qu'elle connaîtra bien Qu'il faut que l'on soulage un feu comme le mien Qui gourmandé peut être avecque violence Irait jusqu'à la force et jusqu'à l'insolence. Mais elle aura pitié d'un amour si constant, Je l'aimerai si bien, je la presserai tant Qu'elle m'accordera le bonheur où j'aspire : Ainsi j'aurai ce bien comme je le désire, Puisque tout le secret et l'assaisonnement Des plaisirs amoureux est le consentement."")",-,0.0
"('#le-comte', 'Hé bien, Garde ?')",-,0.0
"('#le-garde', ""Seigneur, d'une adresse assez prompte Je l'ai mise à la porte où l'attendait Aronte : Mais lorsque de sa bouche elle a le tout appris, Sautant à mon épée elle nous a surpris, Aronte a pris la suite, et cette porte ouverte Assez heureusement a diverti ma perte."")",-,0.0
"('#le-comte', 'Ha traîtres ! Elle entre.')",-,0.0
"('#le-garde', 'La voici, parlez lui si vous plaît, Elle vous peut conter la chose comme elle est.')",-,0.0
"('#la-pucelle', ""Lâches, qui servez la fortune et le crime, Mon honneur glorieux n'est pas une victime Que l'on puisse immoler que par un coup sanglant À la brutalité de ce Maître insolent. Tiens, ramasse ton fer, je l'aime et suis ravie Qu'il me sauve un trésor qui vaut mieux que ma vie Vraiment, Comte, je vois tes esprits empêchés, Après de grands desseins et qui sont fort cachés Quand je n'aurais pas eu cette divine grâce : De lire dans leurs coeurs ce que le tien y trace, Je pouvais reconnaître assez facilement Dans tout leur procédé ton lâche sentiment. Pour m'amener à toi des cachots on me tire M'assurant que ta bouche a beaucoup à me dire, Et quand je suis sortie on ne te peut trouver, Tes lâches confidents s'offrent à me sauver, Et ceux qui sont agir ces secrètes pratiques Sont ceux qui m'ont vanté tes flammes impudiques Si je pénètre après dans ton intention, Si je connais après qu'elle est ta passion, Et de quel mouvement ta pensée est régie, Crois que je le devine et que c'est par Magie."")",-,0.0
"('#le-comte', ""Hé bien, cruelle fille , il est vrai mon dessein Était de vous sauver par un coup de ma main J'ai voulu vous ôter la mort et l'infamie, Vous serez vous toujours si mortelle ennemie Que pour votre salut on n'ose pas agir, Où qu'en le confessant il en faille rougir ? Il est ici besoin d'user de diligence, Si vous tardez, un peu, tout est sans espérance, Retournez sur vos pas, entrez dans ce vaisseau Et mettez votre vie à la merci de l'eau, Sauvez vous pour la France en ce danger extrême, Mais plutôt que pour tout sauvez vous pour vous-même."")",-,0.0
"('#la-pucelle', ""Dis plutôt pour toi-même et sans tant m'éprouver Dis moi que je me perde afin de te sauver, Dis moi que je défère à ta brutale envie, Elle sait tout le soin que tu prends de ma vie, Pour moi son intérêt la faisait travailler Et tu sauvais le bien que tu voulais piller. Et je m'assure bien que ton âme effrontée Au plus haut de l'espoir insolemment montée Dans son idée affreuse a déjà triomphé Sur le honteux débris d'un honneur étouffé."")",-,0.0
"('#le-comte', ""Vous dire que pour vous mon feu n'est pas extrême, Que je ne vous sers pas parce que je vous aime . Serait vous soutenir un mensonge trop grand Car l'un et l'autre enfin n'est que trop apparent Mais que ma passion fut si défectueuse, Que vous la crussiez forte et non respectueuse, En cela vos soupçons la pourraient outrager Plus que votre bonté ne la peut soulager. Je sais qu'en vous servant je travaille à me plaire, Et ce but de plaisir qui me doit satisfaire À votre jugement c'est un monstre d'enfer, Mais regardez ce monstre avant que l'étouffer, Vous verrez que le bien que mon coeur se propose N'est que de vous voir libre et d'en être la cause En effet quel plaisir de vous faire éviter Le courant du malheur qui vous veut emporter."")",-,0.0
"('#la-pucelle', ""Je cognais ton adresse, âme au vice occupée, Et dans l'impureté tout à fait détrempée, N'ayant pas achevé ce complot odieux Tu veux me rassurer pour me surprendre mieux, Mais les intentions tant de fois reprochées Et des tiens et de toi ne me sont point cachées, De celles des premiers le succès s'en va fait, La tienne seulement n'aura point son effet, Tous fors toi gagneront à ma triste aventure, Car Dueu veut que je meure et que je meure pure, Et quand leur cruauté disposera de moi Il me suscitera des forces contre toi Et ne permettra pas que le cours de ta rage Emporte ma pudeur à son triste naufrage, Ma résolution serait ferme en ce point Oui quand même le Ciel ne la soutiendrait point, L'âme qu'il n'a donnée est une âme héroïque Qui toute généreuse et s'accroît et se pique Par les difficultés dont elle vient à bout Et ma chasteté seule est plus forte que tout. Je voIS les tiens et toi disputer ma personne, Et pour te faire voir combien ma cause est bonne J'appelle à mon Conseil en cette occasion Ta générosité loin de ta passion ; Quand j'aurai pris le soin de conserver ma vie Il faudra dans un temps qu'elle me soit ravie, Car me faisant mourir, à toute extrémité Ils ne font que presser une nécessité Et sauvant mon honneur je conserve une chose Qui triomphe du temps et dont rien ne dispose : Ne vaut-il donc pas mieux être de leur côté S'ils me laissent un bien à toute éternité Que de m'assujettir au dessein de te plaire Pour en posséder un qui ne durera guère Encore traversé de honte et de remords Qui vive me rendraient plus morte que les morts Que diraient les Français si tu m'avais vaincue Eux qui n'ont triomphé que parce qu'ils m'ont vue ? Quelle honte serait ce à cent respectueux Qui tremblaient devant moi si tu faisais plus qu'eux ? Ce qui n'est que fureur serait-il pas justice Et ne serais-je pas digne de mon supplice ? Mais si ton fol amour est si tendre pour moi Qu'il ne puisse pas voir l'état où je me vois, Ôte à mes ennemis l'effet de leur envie, Laisse-moi mon honneur, dérobe leur ma vie, Sans croire que l'effort de ta brutalité Usurpe jamais rien sur mon honnêteté, Et couvre ma vertu d'une honte infinie Me rendant malheureuse et justement punie."")",-,0.0
"('#le-comte', 'Quoi voulez-vous vous perdre, et ne ferez vous rien Pour vous intéresser dans votre propre bien ?')",-,0.0
"('#la-pucelle', ""Non, méchant, c'en est fait, tout de ce pas ordonne Qu'on me remette aux fers et qu'on me remprisonne Devant que Sommerset et le peuple arrivés."")",-,0.0
"('#le-comte', ""Mais quoi, tout est perdu, si vous ne vous sauvez, N'allez pas vous remettre en des mains si barbares Et daignez pardonner à des beautés si rares."")",-,0.0
"('#la-pucelle', ""Fais ce que je te dis, où je leur apprendrai L'effet de leurs soupçons, méchant, je te perdrai."")",-,0.0
"('#le-comte', ""Puisque par elle-même elle-même est trahie Garde, remenez-la, qu'elle soit obéie, Tout ce que je puis faire et confus et troublé C'est de la protéger au conseil assemblé."")",-,0.0
"('#le-comte', ""On sait notre justice et nous devons ce semble En conserver l'estime au fait qui nous assemble."")",-,0.0
"('#le-duc', ""Oui, nous devons montrer que notre jugement Pour le bien de l'État la sait rendre hardiment."")",-,0.0
"('#le-comte', 'Nous la rendrons pour nous avec un soin extrême.')",-,0.0
"('#le-duc', ""Quand on fait pour l'État c'est faire pour soi-même."")",-,0.0
"('#le-comte', ""On croit faire pour soi comme en être l'appui Qu'il arrive souvent qu'on se perd avec lui."")",-,0.0
"('#le-duc', 'En ne retardant pas nous lui rendons service.')",-,0.0
"('#le-comte', 'La Justice pressée est souvent injustice.')",-,0.0
"('#le-duc', 'Mais la précipiter est un coup généreux, Quand la trop retarder est un coup dangereux.')",-,0.0
"('#le-comte', ""Quelquefois en pressant le succès d'une affaire On se forme un vrai mal d'un mal imaginaire."")",-,0.0
"('#le-duc', ""Appelez vous ainsi les effets du danger Où ce Démon d'Enfer tâche à nous engager."")",-,0.0
"('#le-comte', ""Je dis que sans raison parfois on s'épouvante."")",-,0.0
"('#le-duc', ""La frayeur d'un État est toujours importante."")",-,0.0
"('#le-comte', ""Mais quand par injustice on l'en tire souvent, La vengeance qui fut l'y remet plus avant."")",-,0.0
"('#le-duc', ""Bien bien, Comte, j'ai tort, cette fille est sans tache. Mais ces coeurs généreux et qui n'ont rien de lâche Qui dans le Tribunal vont avec nous s'asseoir N'ignorent pas sa faute, et savent leur devoir. Tous vos beaux sentiments pour cette criminelle Ne vous avancent pas et ne sont rien pour elle. Il entrent par divers endroits, et prennent leur place."")",-,0.0
"('#le-comte', ""Puisque ma charité produit un vain effort, Du moins ne faut-il pas qu'elle ne fasse tort. Hélas pauvre innocente, où seront tes refuges Si dans tes ennemis tu rencontres tes Juges ? Au pitoyable état où nous te réduisons Cherche de la constance et non pas des raisons. Elle entre."")",-,0.0
"('#le-duc', ""Qu'on la sasse venir. Avance, misérable, Dans ton aveuglement n'es-tu pas déplorable Que le premier arrêt foudroyé contre toi N'ait su pour le second te donner de l'effroi, Et que ta malheureuse et coupable insolence Ait jusques dans les fers bravé notre puissance, Au lieu de l'émouvoir à la compassion ? Parle, parle, et réponds à l'accusation."")",-,0.0
"('#la-pucelle', ""Je parle, Sommerset, non pas pour te répondre, Je parle seulement afin de te confondre, Un divin mouvement qui me transporte ici Ordonne que je parle et qu'on m'écoute aussi. Je sais que le soleil éclaire la journée Qu'on verra l'innocente au supplice menée, Mais votre iniquité triomphante qu'elle est N'a pas encore atteint l'heure de mon arrêt ; Ce grand Dieu dont la voix passe par mon organe Veut que je vous accuse et que je vous condamne De cents forfaits écris en des lettres de sang, Et que votre fureur me condamne à son rang. Donc tenez pour un temps votre bouche muette Soyez au Tribunal comme sur la sellette, Et là si vous parlez, ne parlez seulement Que pour vous avouer convaincus justement."")",-,0.0
"('#le-duc', ""L'insolente ! Et pourtant je ne sais quoi m'oppresse De quitter là sa cause où l'Enfer s'intéresse, Et de lui demander quel est notre forsait."")",-,0.0
"('#canchon', 'Parle et reproche nous ce que nous avons fait.')",-,0.0
"('#la-pucelle', ""Le premier d'entre tous est votre injuste guerre, C'est le crime commun à toute l'Angleterre. Auriez-vous pu forger mille noirs attentats, Entrer à main armée au coeur de nos États, Embraser nos Cités, ravager nos Provinces, Abattre nos autels, et détrôner nos Princes Pour vous faire régner sur une nation Où vous n'aviez de droit que votre ambition, Sans vous abandonner à toute l'insolence Qui contre la raison arme la violence ?  Et les sanglants effets de tant d'impiétés À qui sont-ils qu'à vous justement imputés ?"")",-,0.0
"('#le-duc', ""À vous-mêmes, à vous qui voulez méconnaître Pour votre souverain notre glorieux maître, Lui dont le grand courage et le ressentiment De votre félonie exige le serment, Et dont le bras armé reprend une couronne Qui par le droit du sang passait en sa personne. Puisqu'il a bien raison de vous donner des lois Comme étant descendu des filles de vos Rois."")",-,0.0
"('#la-pucelle', ""Prétexte injurieux et digne du tonnerre Contre l'ordre du Ciel et les lois de la terre : Qui dans les faussetés et assez visiblement D'un État bien réglé sape le fondement : C'est à ce sage auteur ce qui respire D'élever et d'abattre un florissant Empire D'en former à son gré la ruine ou l'appui, Et ces grands changements n'appartiennent qu'à lui. Quand Dieu fait les États il inspire lui-même Ce vieil et premier droit sur qui le diadème Établit son pouvoir avecque fermeté Et le règle aux humeurs du peuple surmonté, Si bien qu'elle est plutôt cette loi souveraine Un décret tout divin qu'une pensée humaine Et la vouloir enfreindre est une impiété ; Or de votre forfait telle est la qualité Les Français de tout temps ont eu de fortes âmes Qui n'ont jamais dessous le joug des femmes, L'autorité du Ciel a de son propre doigt Écrit la Loi Salique ou se fonde le droit Que les hommes tous seuls ont sur une couronne ? Qu'à des hommes tous seuls notre courage donne, Loi Sainte en son principe et la Reine des lois, Loi toute vénérable à tous les autres Rois. N'allez pas présumer que nous ayons vos taches, Nous sommes généreux et vous êtes des lâches, Le joug que vous portez est bien digne de vous Il faut en faible empire à des courages mous Et dans cette bassesse ou croupissent vos âmes Femmes, vous faîtes bien d'obéir à des femmes Et de remettre ainsi la domination Dans les mains du caprice et de la passion. Vous en aurez un jour une marque pressante Sous une femme altière et cruelle et puissante De qui l'impie orgueil tant qu'elle régnera Foulera les autels et vous opprimera. Cependant frémissez en écoutant les peines Qui suivront de bien près vos rages inhumaines, Le Ciel jusques ici nous a punis par vous Et votre ambition a servi son courroux, Mais nos maux vont finir, cette mort déplorée Du grand Duc de Bourgogne est enfin réparée, Elle ne parle plus contre son meurtrier Et le sang répandu cesse enfin de crier : La paix règne entre nous, et nos armes sont prêtes À vous faire lâcher vos injustes conquêtes, Le Ciel que votre orgueil regarde avec mépris Veut que dans peu de temps vous sortiez de Paris Et qu'emportant sur vous une entière victoire Nous rendions votre honte égale à votre gloire."")",-,0.0
"('#le-duc', 'Nous ne serons pas même à Londres sûrement.')",-,0.0
"('#la-pucelle', ""Au lieu de m'interrompre écoute seulement Loin de continuer ces hautes entreprises Il faut abandonnant nos places reconquises Que votre ambition se presse dans l'enclos De ces murs composés d'orages et de flots. Oui, généreux Dunois, attente de l'Histoire, Tu n'en es pas encore au comble de ta gloire, Je te vois d'un courage égal à ton pouvoir Faire pour la patrie un merveilleux devoir, Et replanter les lis d'une force hardie Aux champs de la Guyenne et de la Normandie ; Oui, je te vois, La_Hire, ardent le fer en main Appuyer dignement son glorieux dessein ; Oui, Brezé, je te vois vaincre tout où tu passes, Dans le cours d'un soleil tu regagnes vingt places, Et ta juste louange éclate d'un haut son Qui porte jusqu'au Ciel la gloire de ton nom, Nom qu'on verra fleurir après quarante lustres Noble et fameuse tige à cent branches illustres. Enfin je vous vois tous, invincibles guerriers, Emporter à l'envi des forêts de lauriers, Je vois Charles remis au trône de ses pères Et son peuple en repos après tant de misères Goûter paisiblement le bienheureux effet De ce que j'ai prédit et de ce que j'ai fait."")",-,0.0
