,corneillep-veuve,corneillep-veuve-34,Cost,Operation Type
82,"('#geron', ""Vous savez donc les deux difficultés Qui jusqu'à maintenant vous tiennent arrêtés ?"")","('#geron', ""Vous savez donc les deux difficultés Qui jusqu'à maintenant vous tiennent arrêtés."")",0.0,Match
83,"('#chrysante', 'Il veut son avantage, et nous cherchons le nôtre.')","('#chrysante', 'Il veut son avantage, et nous cherchons le nôtre.')",0.0,Match
84,"('#geron', ""« Va, Géron, m'a-t-il dit ; et pour l'une et pour l'autre, Si par dextérité tu n'en peux rien tirer, Accorde tout plutôt que de plus différer. Doris est à mes yeux de tant d'attraits pourvue, Qu'il faut bien qu'il m'en coûte un peu pour l'avoir vue. » Mais qu'en dit votre fille ?"")","('#geron', ""Va, Géron (m'a-t-il dit) et pour l'une et pour l'autre, Si par dextérité tu n'en peux rien tirer, Accorde tout plutôt que de plus différer ; Doris est à mes yeux de tant d'attraits pourvue, Qu'il faut bien qu'il m'en coûte un peu pour l'avoir vue, Mais qu'en dit votre fille ?"")",0.0,Match
85,"('#chrysante', ""Elle suivra mon choix, Et montre une âme prête à recevoir mes lois ; Non qu'elle en fasse état plus que de bonne sorte : Il suffit qu'elle voit ce que le bien apporte, Et qu'elle s'accommode aux solides raisons Qui forment à présent les meilleures maisons."")","('#chrysante', ""Ainsi que je voulois, Elle se montre prête à recevoir mes lois. Non qu'elle en fasse état plus que de bonne sorte, Il suffit qu'elle voit ce que le bien apporte, Et qu'elle s'accommode aux solides raisons Qui forment à présent les meilleures maisons."")",0.0,Match
86,"('#geron', ""À ce compte, c'est fait. Quand vous plaît-il qu'il vienne Dégager ma parole, et vous donner la sienne ?"")","('#geron', ""À ce compte, c'est fait, quand voulez vous qu'il vienne Dégager ma parole, et vous donner la sienne ?"")",0.0,Match
87,"('#chrysante', ""Deux jours me suffiront, ménagés dextrement, Pour disposer mon fils à son contentement. Durant ce peu de temps, si son ardeur le presse, Il peut hors du logis rencontrer sa maîtresse : Assez d'occasions s'offrent aux amoureux."")","('#chrysante', ""Deux jours me suffiront ménagés dextrement, Pour disposer mon fils à son contentement. Durant ce peu de temps si son ardeur le presse Il peut hors du logis rencontrer sa maîtresse, Assez d'occasions s'offrent aux amoureux."")",0.0,Match
88,"('#geron', ""Madame, que d'un mot je vais le rendre heureux !"")","('#geron', ""Madame, que d'un mot je le vais rendre heureux !"")",0.0,Match
89,"('#philiste', ""Le bonheur aujourd'hui conduisait vos visites, Et semblait rendre hommage à vos rares mérites : Vous avez rencontré tout ce que vous cherchiez."")","('#philiste', ""Le bonheur conduisait aujourd'hui vos vi[si]tes, Et semblait rendre hommage à vos rares mérites, Vous avez rencontré tout ce que vous cherchiez."")",0.0,Match
90,"('#clarice', ""Oui ; mais n'estimez pas qu'ainsi vous m'empêchiez De vous dire, à présent que nous faisons retraite, Combien de chez Daphnis je sors mal satisfaite."")","('#clarice', ""Oui, mais n'estimez pas qu'ainsi vous m'empêchiez De vous dire, à présent que nous faisons retraite, Combien de chez Daphnis je sors mal satisfaite."")",0.0,Match
91,"('#philiste', 'Madame, toutefois elle a fait son pouvoir, Du moins en apparence, à vous bien recevoir.')","('#philiste', 'Madame toutefois elle a fait son pouvoir, Du moins en apparence, à vous bien recevoir.')",0.0,Match
92,"('#clarice', ""Ne pensez pas aussi que je me plaigne d'elle."")","('#clarice', ""Aussi ne pensez pas que je me plaigne d'elle."")",0.0,Match
93,"('#philiste', 'Sa compagnie était, ce me semble, assez belle.')","('#philiste', 'Sa compagnie était ce me semble assez belle ?')",0.0,Match
94,"('#clarice', ""Que trop belle à mon goût, et, que je pense, au tien ! Deux filles possédaient seules ton entretien ; Et leur orgueil, enflé par cette préférence, De ce qu'elles valaient tirait pleine assurance."")","('#clarice', ""Que trop belle à mon goût, et que je pense au tien. Deux filles possédaient seules ton entretien, Et ce que nous étions de femmes méprisées, Nous servons cependant d'objets à vos risées."")",0.0,Match
95,"('#philiste', ""Ce reproche obligeant me laisse tout surpris : Avec tant de beautés, et tant de bons esprits, Je ne valus jamais qu'on me trouvât à dire."")","('#philiste', ""C'est maintenant, Madame, aux vôtres que j'en sers, Avec tant de beautés, et tant d'esprits divers, Je ne valus jamais qu'on me trouvât à dire."")",0.0,Match
96,"('#clarice', ""Avec ces bons esprits je n'étais qu'en martyre : Leur discours m'assassine, et n'a qu'un certain jeu Qui m'étourdit beaucoup, et qui me plaît fort peu."")","('#clarice', ""Avec ces bons esprits je n'étais qu'en martyre : Leur discours m'assassine, et n'a qu'un certain jeu Qui m'étourdit beaucoup, et qui me plaît fort peu."")",0.0,Match
97,"('#philiste', 'Celui que nous tenions me plaisait à merveilles.')","('#philiste', 'Celui que nous tenions me plaisait à merveilles.')",0.0,Match
98,"('#clarice', ""Tes yeux s'y plaisaient bien autant que tes oreilles."")","('#clarice', ""Tes yeux s'y plaisaient bien autant que tes oreilles ?"")",0.0,Match
99,"('#philiste', ""Je ne le puis nier, puisqu'en parlant de vous, Sur les vôtres mes yeux se portaient à tous coups, Et s'en allaient chercher sur un si beau visage Mille et mille raisons d'un éternel hommage."")","('#philiste', ""Je ne le peux nier, puisqu'en parlant de vous Sur les vôtres mes yeux se portaient à tous coups Et s'en allaient chercher sur ce visage d'Ange Mille sujets nouveaux d'éternelle louange."")",0.0,Match
100,"('#clarice', ""Ô la subtile ruse ! Et l'excellent détour ! Sans doute une des deux te donne de l'amour ; Mais tu le veux cacher."")","('#clarice', ""Ô la subtile ruse ! Ô l'excellent détour, Sans doute une des deux te donne de l'amour ? Mais tu le veux cacher."")",0.0,Match
101,"('#philiste', 'Que dites-vous, madame ? Un de ces deux objets captiverait mon âme ! Jugez-en mieux, de grâce, et croyez que mon coeur Choisirait pour se rendre un plus puissant vainqueur.')","('#philiste', ""De l'amour ! Moi, Madame Que pour une des deux l'amour m'entrât dans l'âme ? Croyez-moi s'il vous plaît que mon affection Voudrait pour s'enflammer plus de perfection."")",0.0,Match
102,"('#clarice', ""Tu tranches du fâcheux. Bélinde et Chrysolite Manquent donc, à ton gré, d'attraits et de mérite, Elles dont les beautés captivent mille amants ?"")","('#clarice', ""Tu tranches du fâcheux, Bélinde et Chrysolite Manquent donc à ton gré d'attraits, et de mérite, Elles dont les beautés captivent mille amants ?"")",0.0,Match
103,"('#philiste', ""Tout autre trouverait leurs visages charmants, Et j'en ferais état, si le ciel m'eût fait naître D'un malheur assez grand pour ne vous pas connaître ; Mais l'honneur de vous voir, que vous me permettez, Fait que je n'y remarque aucunes raretés, Et plein de votre idée, il ne m'est pas possible Ni d'admirer ailleurs, ni d'être ailleurs sensible."")","('#philiste', ""Quelqu'autre trouverait leurs visages charmants, Et j'en ferais état si le ciel m'eût fait naître D'un malheur assez grand pour ne vous pas connaître ; Mais l'honneur de vous voir que vous me permettez Fait que je n'y remarque aucunes raretés, Vu que ce qui serait de soi-même admirable, À peine auprès de vous demeure supportable."")",0.0,Match
104,"('#clarice', ""On ne m'éblouit pas à force de flatter : Revenons au propos que tu veux éviter. Je veux savoir des deux laquelle est ta maîtresse ; Ne dissimule plus, Philiste, et me confesse..."")","('#clarice', ""On ne m'éblouit pas à force de flatter, Revenons aux propos que tu veux éviter, Je veux savoir des deux laquelle est ta maîtresse, Ne dissimule plus, Philiste, et me confesse."")",0.0,Match
105,"('#philiste', ""Que Chrysolite et l'autre, égales toutes deux, N'ont rien d'assez puissant pour attirer mes voeux. Si blessé des regards de quelque beau visage, Mon coeur de sa franchise avait perdu l'usage..."")","('#philiste', ""Que Chrysolite et l'autre égales toutes deux N'ont rien d'assez puissant pour attirer mes voeux. Si blessé des regards de quelque beau visage Mon coeur de sa franchise avait perdu l'usage."")",0.0,Match
106,"('#clarice', 'Tu serais assez fin pour bien cacher ton jeu.')","('#clarice', 'Tu serais assez fin pour bien cacher ton jeu.')",0.0,Match
107,"('#philiste', ""C'est ce qui ne se peut : l'amour est tout de feu, Il éclaire en brûlant et se trahit soi-même. Un esprit amoureux, absent de ce qu'il aime, Par sa mauvaise humeur fait trop voir ce qu'il est : Toujours morne, rêveur, triste, tout lui déplaît ; À tout autre propos qu'à celui de sa flamme, Le silence à la bouche, et le chagrin en l'âme, Son oeil semble à regret nous donner ses regards. Et les jette à la fois souvent de toutes parts, Qu'ainsi sa fonction confuse ou mal guidée Se ramène en soi-même, et ne voit qu'une idée ; Mais auprès de l'objet qui possède son coeur, Ses esprits ranimés reprennent leur vigueur : Gai, complaisant, actif..."")","('#philiste', ""C'est ce qui ne se peut, l'amour est tout de feu, Il éclaire en brûlant et se trahit soi-même : L'esprit d'un amoureux absent de ce qu'il aime Par sa mauvaise humeur fait trop voir ce qu'il est, Toujours morne, rêveur, triste, tout lui déplaît, À tout autre propos qu'à celui de sa flamme Le silence à la bouche, et le chagrin en l'âme ; Son oeil semble à regret nous donner ses regards, Et les jette à la fois souvent de toutes parts, Qu'ainsi sa fonction confuse ou mal guidée Se ramène en soi-même, et ne voit qu'une idée. Mais auprès de l'objet qui possède son coeur, Ses esprits ranimés reprennent leur vigueur : Gai, complaisant, actif."")",0.0,Match
108,"('#clarice', 'Enfin que veux-tu dire ?')","('#clarice', 'Enfin que veux-tu dire ?')",0.0,Match
109,"('#philiste', ""Que par ces actions que je viens de décrire, Vous, de qui j'ai l'honneur chaque jour d'approcher, Jugiez pour quel objet l'amour m'a su toucher."")","('#philiste', ""Que par ces actions que je viens de décrire Vous de qui j'ai l'honneur chaque jour d'approcher, Jugiez pour quels objets l'amour m'a su toucher."")",0.0,Match
110,"('#clarice', ""Pour faire un jugement d'une telle importance, Il faudrait plus de temps. Adieu : la nuit s'avance. Te verra-t-on demain ?"")","('#clarice', ""Pour faire un jugement d'une telle importance Il faudrait plus de temps adieu, la nuit s'avance, Te verra-t-on demain ?"")",0.0,Match
111,"('#philiste', ""Madame, en doutez-vous ? Jamais commandements ne me furent si doux : Loin de vous, je n'ai rien qu'avec plaisir je voie ; Tout me devient fâcheux, tout s'oppose à ma joie : Un chagrin invincible accable tous mes sens."")","('#philiste', ""Madame en doutez-vous ? Jamais commandements ne me furent si doux, Puisque loin de vos yeux, je n'ai rien qui me plaise, Tout me devient fâcheux, tout s'oppose à mon aise, Un chagrin éternel triomphe de mes sens."")",0.0,Match
112,"('#clarice', ""Si, comme tu le dis, dans le coeur des absents C'est l'amour qui fait naître une telle tristesse, Ce compliment n'est bon qu'auprès d'une maîtresse."")","('#clarice', ""Si (comme tu disais) dans le coeur des absents C'est l'amour qui fait naître une telle tristesse, Ce compliment n'est bon que vers une maîtresse."")",0.0,Match
113,"('#philiste', ""Souffrez-le d'un respect qui produit chaque jour Pour un sujet si haut les effets de l'amour."")","('#philiste', ""Souffrez-le d'un respect qui produit chaque jour Pour un sujet si haut les effets de l'amour."")",0.0,Match
114,"('#clarice', ""Las ! Il m'en dit assez, si je l'osais entendre, Et ses désirs aux miens se font assez comprendre ; Mais pour nous déclarer une si belle ardeur, L'un est muet de crainte, et l'autre de pudeur. Que mon rang me déplaît ! Que mon trop de fortune, Au lieu de m'obliger, me choque et m'importune ! Égale à mon Philiste, il m'offrirait ses voeux, Je m'entendrais nommer le sujet de ses feux, Et ses discours pourraient forcer ma modestie À l'assurer bientôt de notre sympathie ; Mais le peu de rapport de nos conditions Ôte le nom d'amour à ses submissions ; Et sous l'injuste loi de cette retenue, Le remède me manque, et mon mal continue. Il me sert en esclave, et non pas en amant, Tant son respect s'oppose à mon contentement ! Ah ! Que ne devient-il un peu plus téméraire ? Que ne s'expose-t-il au hasard de me plaire ? Amour, gagne à la fin ce respect ennuyeux, Et rends-le moins timide, ou l'ôte de mes yeux."")","('#clarice', ""Las ! Il m'en dit assez, si je l'osais entendre Et ses désirs aux miens se font assez comprendre. Mais pour nous déclarer une si belle ardeur L'un est muet de crainte, et l'autre de pudeur. Que mon rang me déplaît ! Que mon trop de fortune Au lieu de m'obliger me choque et m'importune ! Égale à mon Philiste ; il m'offrirait ses voeux Je m'entendrais nommer le sujet de ses feux. Et ses discours pourraient forcer ma modestie À l'assurer bientôt de notre sympathie, Mais le peu de rapport de nos conditions Ôte le nom d'amour à ses submissions, Et sous l'injuste loi de cette retenue Le remède me manque et mon mal continue. Il me sert en esclave, et non pas en amant, Tant mon grade s'oppose à mon contentement. Ah ! Que ne devient-il un peu plus téméraire ! Que ne s'expose-t-il au hasard de me plaire ! Amour gagne à la fin ce respect ennuyeux, Et rends-le moins timide, ou l'ôte de mes yeux."")",0.0,Match
115,"('#philiste', ""Secrets tyrans de ma pensée, Respect, amour, de qui les lois D'un juste et fâcheux contre-poids La tiennent toujours balancée, Que vos mouvements opposés, Vos traits, l'un par l'autre brisés, Sont puissants à s'entre-détruire ! Que l'un m'offre d'espoir ! Que l'autre a de rigueur ! Et tandis que tous deux tâchent à me séduire, Que leur combat est rude au milieu de mon coeur ! Moi-même je fais mon supplice À force de leur obéir ; Mais le moyen de les haïr ? Ils viennent tous deux de Clarice ; Ils m'en entretiennent tous deux, Et forment ma crainte et mes voeux Pour ce bel oeil qui les fait naître ; Et de deux flots divers mon esprit agité, Plein de glace, et d'un feu qui n'oserait paraître, Blâme sa retenue et sa témérité. Mon âme, dans cet esclavage, Fait des voeux qu'elle n'ose offrir ; J'aime seulement pour souffrir ; J'ai trop et trop peu de courage : Je vois bien que je suis aimé, Et que l'objet qui m'a charmé Vit en de pareilles contraintes. Mon silence à ses feux fait tant de trahison, Qu'impertinent captif de mes frivoles craintes, Pour accroître son mal, je fuis ma guérison. Elle brûle, et par quelque signe Que son coeur s'explique avec moi, Je doute de ce que je vois, Parce que je m'en trouve indigne. Espoir, adieu ; c'est trop flatté : Ne crois pas que cette beauté Daigne avouer de telles flammes ; Et dans le juste soin qu'elle a de les cacher, Vois que si même ardeur embrase nos deux âmes, Sa bouche à son esprit n'ose le reprocher. Pauvre amant, vois par son silence Qu'elle t'en commande un égal, Et que le récit de ton mal Te convaincrait d'une insolence. Quel fantasque raisonnement ! Et qu'au milieu de mon tourment Je deviens subtil à ma peine ! Pourquoi m'imaginer qu'un discours amoureux Par un contraire effet change l'amour en haine, Et malgré mon bonheur me rendre malheureux ? Mais j'aperçois Clarice. ô dieux ! Si cette belle Parlait autant de moi que je m'entretiens d'elle ! Du moins si sa nourrice a soin de nos amours, C'est de moi qu'à présent doit être leur discours. Une humeur curieuse avec chaleur m'emporte À me couler sans bruit derrière cette porte, Pour écouter de là, sans en être aperçu, En quoi mon fol espoir me peut avoir déçu. Allons. Souvent l'amour ne veut qu'une bonne heure : Jamais l'occasion ne s'offrira meilleure, Et peut-être qu'enfin nous en pourrons tirer Celle que nous cherchons pour nous mieux déclarer."")","('#philiste', ""Secrets tyrans de ma pensée, Respect, amour, de qui les lois D'un juste et fâcheux contrepoids La tiennent toujours balancée, Vos mouvements irrésolus, Ont trop de flux et de reflux, L'un m'élève, et l'autre m'atterre, L'un nourrit mon espoir et l'autre ma langueur ! N'avez vous point ailleurs où vous faire la guerre, Sans ainsi vous combattre aux dépens de mon coeur ? Moi-même je fais mon supplice À force de leur obéir ; Mais le moyen de vous haïr, Vous venez vous deux de Clarice ? Vous m'entretenez tous deux, Et formez ma crainte et mes voeux Pour ce bel oeil qui vous fait naître, Et de deux flots divers mon esprit agité, Plein de glace et d'un feu qui n'oserait paraître, Blâme sa retenue et sa témérité. Mon âme dans cet esclavage Fait des voeux qu'elle n'ose offrir J'aime seulement pour souffrir, J'ai trop, et trop peu de courage : Je vois bien que je suis aimé, Et que l'objet qui m'a charmé, Vit en de pareilles contraintes, Mon silence à ses feux fait tant de trahison Qu'impertinent captif de mes frivoles craintes, Pour accroître son mal je fuis ma guérison. Elle brûle, et par quelque signe Quelle me découvre son coeur, Je le prends pour un trait moqueur, D'autant que je m'en trouve indigne. Espoir à Dieu c'est trop flatté Ne crois pas que cette beauté. Avouât des flammes si basses, Et par le soin exact qu'elle a de les cacher Apprends que si Philiste est en ses bonnes grâces Sa bouche à son esprit n'ose le reprocher. Pauvre amant, vois par son silence Qu'elle t'en commande un égal, Et que le récit de ton mal Te convaincrait d'une insolence. Quel fantasque raisonnement, Et qu'au milieu de mon tourment Je deviens subtil à ma peine ! Pourquoi m'imaginer qu'un discours amoureux. Par un contraire effet change un amour en haine, Et malgré mon bonheur me rendre malheureux ? Mais j'aperçois Clarice. ô dieux ? Si cette belle Parlait autant de moi que je m'entretiens d'elle ! Du moins si sa nourrice a soin de nos amours C'est de moi qu'à présent doit être leur discours. Je ne sais quelle humeur curieuse m'emporte À me couler sans bruit dans le prochaine porte, Pour écouter de là sans en être aperçu, En quoi mon fol espoir me peut avoir déçu. Suivrons nous cette ardeur ? Suivons à la bonne heure, Jamais l'occasion ne s'offrira meilleure, Et peut-être qu'enfin nous en pourrons tirer Celle que notre amour cherche à se déclarer. STANCES."")",0.0,Match
