mareschala-genereuse-allemande,mareschala-genereuse-allemande-2,Score
"('#adraste', ""Un éclair bien plus vrai me demeure dans l'âme.  En vain ton amitié, mon frère, me réclame ;  Sais-tu bien quels soins m'appellent autre part ?  Adieu.  Cieux ! Je ne vais que mourir à l'écart.  Parlant bas, et s'en allant."")",-,0.0
"('#aristandre', ""Tu t'en vas donc ? et moi malheureux je demeure ;  Tu me laisses ici, mais afin que je meure ;  Cruel Ami, demeure, et ne me presse pas ;  Ah ! Ce départ soudain sollicite mes pas,  Je sens que ma promesse auprès de lui m'appelle,  Je t'entends, ô, ma foi ! Mais tu m'es cruelle !  Honneur, raison, devoir, promesse, ambition,  Que vous faites d'efforts contre ma passion !  Faut-il tant d'ennemis pour combattre ma flamme ?  Faut-il tant d'ennemis pour m'ôter à mon âme ?  M'ôter ? Comment cela ? Ma seule mort le peut ;  Mais quel remède aussi, puisque le Ciel le veut ?  Révoque cet arrêt, du moins un peu de trêve,  Ô Ciel ! Rien ne t'émeut. Mais que fais-je ? Je rêve ;  C'est trop se plaindre, il faut commencer à mourir. "")",-,0.0
"('#camille', ""Qu'est ceci ? Je me meurs en t'oyant discourir ;  Puis-je voir, cher Époux, ta constance abattue ? "")",-,0.0
"('#aristandre', 'Ô mot ! Dont la douceur inhumaine me tue. ')",-,0.0
"('#camille', ""Ce mot te déplaît-il, ou s'il t'offense ? "")",-,0.0
"('#aristandre', ""Non ;  Je ne vis que par lui, ma Céleste Junon,  Époux d'une Beauté sans pareille en mérite,  D'une Divinité, mais qu'il faut que je quitte ;  Ô Cieux ! C'est là ma plainte, et mon mal, et ma mort,  Lis-tu pas dans ce mot le reste de mon sort ? "")",-,0.0
"('#camille', ""Me quitter ? Et, mon Coeur, pourrais-tu l'entreprendre ? "")",-,0.0
"('#aristandre', 'Amour, réponds pour moi.')",-,0.0
"('#camille', ""Veux-tu pas me l'apprendre ? "")",-,0.0
"('#aristandre', ""Mais veux-tu me traiter toi-même à la rigueur ?  Que ma voix soit ici le bourreau de mon coeur ?  Qu'il faille que ma bouche avance une parole,  Dont la seule pensée à tous mes sens me vole ?  Le dirai-je ? Il le faut, ma foi ne peut mentir :  C'est un destin, Madame, il y faut consentir ;  Que ne peut ce grand coeur ? Généreuse Camille,  Un voyage entrepris me fait quitter la ville,  Adraste, mon devoir, un dernier souvenir  Me font voir L'Archiduc, afin de revenir  Chargé de ses faveurs, porté d'impatience,  D'un ressort éternel fermer notre alliance :  De grâce, à ma prière accorde ce congé. "")",-,0.0
"('#camille', ""Ô Cieux ! Voilà l'effet de ce que j'ai songé ;  Mon Coeur, te veux-tu perdre ? Ô, Chêne prophétique !  Tu m'as prédit ce mal, et ma crainte l'explique.  Ce départ est le gouffre, où je t'ai vu réduit  Dans la noire épaisseur d'une effroyable nuit,  Où j'ai vu près de toi tant d'appareils funèbres,  D'où pour te retirer, couverte de ténèbres  Dans un fleuve de sang j'ai failli d'abîmer,  Et payer la fureur qui m'avait fait armer ;  Aristandre, et pour Dieu, détourne cet orage,  Qui me ferait trouver ma mort dans ton naufrage,  Romps pour moi ce dessein dont le sort est sanglant. "")",-,0.0
"('#aristandre', ""Quoi ? Qu'un songe, une peur, un vent vous aveuglant  Puisse d'un bon projet détourner l'entreprise.  Ma Guerrière, est-ce là ce coeur qui tout méprise ?  Qu'on trahisse ma gloire, et qu'on l'aille étouffant  Dans les faibles soupçons d'une crainte d'enfant ?  Je pense à vous ouïr, moi-même que je songe ;  Votre peur ni mon sort n'est pas ce qui me ronge ;  On ne peut m'arrêter en un chemin si beau. "")",-,0.0
"('#camille', ""Veux-tu de ce refus me porter au tombeau ?  Que ne sait l'imprudent ce que le Ciel m'inspire ! "")",-,0.0
"('#aristandre', ""Non non, il ne me peut arriver rien de pire  Que le regret mortel d'être un temps sans vous voir. "")",-,0.0
"('#camille', ""Et quoi ? Que mon amour ait si peu de pouvoir ?  Rebelle, ingrat, perfide, et mille fois barbare,  Sans foi, sans amitié, qu'un premier vent sépare ;  Oui, va d'un même coup te perdre, et m'offenser,  Va, je meurs seulement que tu l'oses penser ;  Est-ce là ce respect, et cette obéissance ?  Mais je cherche aussi mal sa foi que ma puissance ;  Cruel, puisqu'aussi bien notre sort est conjoint,  Permets-moi de te suivre, et ne refuse point  En ce chemin fatal de m'avoir pour compagne ;  Pour toi me seront doux les airs de la campagne,  Mes soins et mon amour veilleront après toi,  Le sort et les dangers respecteront ma foi ;  Que si quelque malheur t'attend et te menace,  Qu'est-il, que mon courage en ta faveur ne fasse ?  Connais-tu pas ces mains ? Connais-tu pas mon coeur,  Contre qui ne peut rien le sort ni sa rigueur ? "")",-,0.0
"('#aristandre', ""Qu'il me plaît, (bien qu'en l'air) de voir ce grand courage !  Qu'il sait faire tomber en douceur une rage !  Que l'amour parle bien ! Est-il coeur qu'il ne prît ?  Que ces injures sont douces à mon esprit !  Mai si faut-il tenir votre courage à l'ombre ;  Je n'ai point d'ennemis, quand j'en aurais, leur nombre  Ne vaudrait ni mes coups, ni l'un de vos regards ;  Ce voyage est d'amour, et non pas de hasards ;  Je n'ai pour le présent en l'esprit autre guerre,  La Hongrie à ce coup me verra sans tonnerre ;  Que cela ne t'afflige ; outre que la raison  Me fait, pour y rentrer, sortir de ma prison :  Sortir ? Rien ne le peut, que la fatale pointe  Qui doit rendre à Cloton du corps l'âme disjointe ;  Crois, mon corps éloigné, que l'esprit te suivra,  Par miracle d'amour qu'en deux lieux il vivra,  Que mon Roi salué, ses bienfaits et tes charmes  Me rendent près de toi, pour finir tes alarmes ;  Ne t'oppose plus donc à ce juste dessein ;  Pour arrhes je remets ton âme dans ton sein ;  Quoi ? Ta mauvaise humeur sur un songe s'obstine !  Il la baise, et la trouvant rétive."")",-,0.0
"('#camille', 'À combien de vrais maux ce songe te destine ! ')",-,0.0
"('#aristandre', ""J'en fais juge ton Oncle, un mot fera mon sort. "")",-,0.0
"('#camille', 'Mais te puisse arrêter son Oracle, ou ma mort. ')",-,0.0
"('#roseline', ""Tu le sais, ma Raison, que je souffre un martyre,  De tous les feux d'Amour le plus doux, et le pire,  Un feu vif et malin, qui suborna mes sens,  À ce premier éclat rendus obéissants  Que les yeux du Français armés d'art et de flamme  Entrèrent dans mon coeur pour combattre mon âme,  Qu'Aristandre arriva nouveau dans cette Cour,  Où vinrent sur ses pas les Grâces, et l'Amour ;  Ah ! Que ce jour fatal fut d'une même voie  Honteuse à ma vertu, favorable à ma joie !  Que j'eus d'un même coup de peine et de plaisir !  Que j'aimai de me perdre, et mourir à loisir  Dans ces yeux où l'Amour à flammes redoublées  Consumait ma pudeur et ma honte aveuglées !  Ce jour ma chasteté souffrit d'étranges coups,  Ce jour certes j'appris à trahir mon Époux,  À goûter le doux air d'une flamme étrangère,  L'air d'une volupté contrainte et passagère ;  Volupté, mais ingrate à mes sens envieux,  Qui se borne aux appas de la voix et des yeux.  Ma bouche, qu'as-tu dis ? Que veux-je davantage ?  N'est-ce pas déjà trop à qui doit être sage ? Mais je ne la suis plus, en vain je combattrais ;  Je ne manque pas seule, ici nous sommes trois  À commettre un péché, moi, l'Amour, Aristandre ;  Deux Dieux avecque moi, pourrais-je me méprendre ?  Oui, je trouve, il est vrai, trop hardie à l'oser,  Trois à faire le mal, mais nul à l'excuser.  Ah ! Voilà mon Enfer, et tout ce qui m'afflige ;  Rien ne me peut servir, et tout me désoblige ;  Ma fortune et mon rang même dans mon bonheur  S'accordent à me nuire, avecque mon honneur ;  Ce Soleil de Grandeur d'une ingrate puissance  Ne luit que pour m'ôter toute ombre d'innocence ;  Que mon bien serait grand, l'étant moins aujourd'hui !  En ma condition moi-même je me nuis :  Princesse, n'osant vivre ainsi que la commune,  Morte à la liberté, ce grade m'importune :  Réduite sous le joug d'un Prince mon Mari,  À peine osai-je voir l'objet que je chéris ;  Souveraine, je suis d'autant plus asservie ;  Ô ! Que ces qualités font de tort à ma vie !  Que tu perds, Aristandre, au sort désordonné,  Qui ne me laisse rien, pour m'avoir trop donné,  Qui ne me laisse pas disposer de moi-même,  Qui me couronne Esclave avec un Diadème,  Injurieux fardeau qui me pèse aujourd'hui,  Ma liberté soupire étreinte dessous lui !  Si faut-il qu'à la fin ma pauvre âme blessée  Ouvre, ou ferme sa plaie, et règle ma pensée ;  Que je trouve la mort, ou bien la guérison,  Que je sorte de l'une ou de l'autre prison,  Que mon extrême amour fasse un coup pour me plaire,  Que tant d'espoirs trompés retirent leur salaire,  Qu'Aristandre en un mot…  Mais le voici qui vient,  Soleil, pour dissiper la crainte qui me tient ;  Ou disons que Diane amène ici son frère.  Il paraît au bout du Théâtre avecque Cloriande."")",-,0.0
"('#cloriande', 'Pèse bien ces discours que ma foi me suggère,  Et juge qui des deux te rendrait plus content. ')",-,0.0
"('#aristandre', 'Madame. ')",-,0.0
"('#cloriande', ""Une autre fois ; je sais qu'elle t'attend.  Elle sort, et laisse Aristandre tout rêveur  sur ce qu'elle lui vient de déclarer de son amour propre. "")",-,0.0
"('#roseline', ""On dirait, le voyant dans ce confus nuage,  Que mes soins ont passé jusque sur son visage ;  Qu'il me plaît de le voir troublé rêver ainsi !  Qu'il me flatte ignorant ! J'entre dans son souci :  Il soupire assez bas ; c'est pour moi ; Dieux ! Qu'attends-je ? "")",-,0.0
"('#aristandre', 'Ô ! Que tes traits, Amour, ont une force étrange ! ')",-,0.0
"('#roseline', ""Mais que les tiens sont bien plus puissants et plus doux,  Puisque c'est de tes yeux qu'il emprunte ses coups. Le voilà tout surpris ; cette action l'étonne.  Parlant bas."")",-,0.0
"('#aristandre', 'Ceux-là, votre beauté, ma Reine, les lui donne. ')",-,0.0
"('#roseline', ""Je vois qu'il se contraint. Et bien, mon beau Rêveur,  C'est donc ainsi qu'il faut payer cette faveur ?  Dedans mon cabinet veux-je bien qu'on soupire ?  Vois-tu pas, hormis toi, qu'ici tout semble rire ?  Quoi ? Les yeux devant moi, qu'on ait l'âme autre part ?  Demeurer interdit à mon premier regard ?  Rêver en ma présence, ou même se distraire ?  Croirait-on pas de toi plutôt tout le contraire ?  Elle le mène dans un Cabinet."")",-,0.0
"('#aristandre', ""Que vous m'ayez trouvé rêvant, il est certain ;  Je ne sais point que c'est de m'excuser en vain :  Près de mon Paradis, je rêvais dès l'entrée  À la félicité qu'ici j'ai rencontrée,  À cet honneur, qu'un Dieu n'oserait désirer,  Et qui me vient aussi presque sans l'espérer ;  N'est-ce pas pour tenir toute une âme confuse,  Qu'on me présente un bien qu'à tout autre on refuse ?  Cela certes me fait mieux estimer de moi,  Rien que ma vanité ne me donne la loi,  Sous vous je ne puis moins mériter qu'un Empire,  Je méprise le Ciel, ou j'y trouve à redire ;  Ce choix, dont pour moi seul tout un monde est puni,  Passe en titre assuré d'un mérite infini. "")",-,0.0
"('#roseline', ""J'aime, c'est mon plaisir, que ton esprit se range  À cette vanité, qui fait à ma louange ;  Combien que de lui seul ton mérite soit tel,  Que s'il faut l'estimer, il passe le mortel ;  Une Déesse seule à peine serait digne. "")",-,0.0
"('#aristandre', ""De s'égaler à vous, Beauté la plus insigne,  Et la plus chère aussi que nos yeux puissent voir,  Princesse, dont l'honneur mériterait d'avoir  L'Empire d'ici-bas, et l'autre tributaire,  Pour qui souffrent les coeurs une mort volontaire. "")",-,0.0
"('#roseline', 'En tout cela pourtant il ne me donne rien.  Je les fais tous mourir, dis-je, hormis le tien. ')",-,0.0
"('#aristandre', ""Le mien, s'il ne meurt pas, vos grâces le font vivre,  Votre amour le nourrit, votre douceur l'enivre. "")",-,0.0
"('#roseline', ""Et si fort, qu'il en perd jusqu'à mon souvenir,  Et qu'en le captivant je ne le puis tenir. "")",-,0.0
"('#aristandre', 'Ô blasphème ! Tiré de la plus belle bouche,  Et du coeur plus cruel… ')",-,0.0
"('#roseline', 'Mais qui bien peu te touche. ')",-,0.0
"('#aristandre', ""Ma Reine, ma Déesse, où va cette rigueur ?  Ainsi donc il vous plaît que je mette en langueur ?  Oui, tenez, prenez-le, ce coeur, je vous le donne,  Ouvrez-moi l'estomac, entier je m'abandonne,  Le coeur, l'esprit, le sang, l'âme, tout est à vous. "")",-,0.0
"('#roseline', ""Et je t'en donne autant, et je les reçois tous ;  Ces gages d'amitié qui t'excusent me flattent,  Ma plainte est de ces feux qui pour se perdre éclatent : Excuse, cher Amant, ce coup ingénieux,  Dont la feinte guérit mes esprits curieux ;  À ta dévotion amoureuse rangée,  Tu peux rendre sur moi ta passion vengée,  Maintenant il n'est rien qui ne te sois permis ;  Viens du tort qu'on t'a fait punir tes ennemis ;  Ma bouche, sans mon coeur, a commis cette offense,  Viens doncque la baiser, d'amour, ou de vengeance ;  Approche, ce respect nous est hors de saison. "")",-,0.0
"('#aristandre', ""Ô douceur, qui me perd l'esprit, et la raison ! "")",-,0.0
"('#roseline', ""Qu'en crois-tu ? Sais-je pas réparer une injure ? "")",-,0.0
"('#aristandre', ""Tel plaisir la suivant, Dieux ! Faites qu'elle dure. "")",-,0.0
"('#roseline', ""Par cette privauté commence à t'assurer  De l'éternelle amour que je te veux jurer ;  Je te la veux jurer, mais c'est sur cette joue,  Avecque mes plaisirs où mon âme se joue.  Elle le baise."")",-,0.0
"('#aristandre', ""Et moi, je jure aussi sur toi, sein précieux,  Où mon esprit demeure attaché par les yeux,  Que mon coeur, attiré dessus mes lèvres, baise,  Où mon âme s'endort, et je soupire d'aise,  Où je meurs, où je vis, sans vivre, sans mourir ;  Je jure, à d'autres voeux de jamais ne courir,  Que tous vents me tiendront dedans ce doux orage,  Que je veux expirer en cet heureux naufrage,  Qu'admis dans vos faveurs, ma divine Cypris,  Un esclave éternel vous en sera le prix ;  Ô Cieux ! Est-il un prix qui vaille cette grâce ?  Et si ma vie est peu, que faut-il que je fasse ? "")",-,0.0
"('#roseline', ""M'aimer, cela suffit ; et je l'estime plus,  Que tant d'honneurs en l'air, et qui sont superflus ;  Veux-tu qu'en peu de mots je t'enseigne à me plaire ?  C'est à toi d'être aimé, de jouir et te taire. "")",-,0.0
"('#aristandre', ""C'est à moi de souffrir plutôt mille trépas ;  Que d'enfreindre ces points, qui me sont des appas ;  Douces conditions ! Lois du tout amoureuses !  Que ce joug glorieux rend mes flammes heureuses !  Que l'univers conspire à me faire périr,  Autre main ne me peut ni blesser, ni guérir ;  Hors de vous la grandeur me serait importune,  Je regarde en vos yeux seulement ma fortune ;  Je n'ai plus que par vous de bien, ni de plaisirs ;  Vous gouvernez mon coeur, vous faites mes désirs,  Et votre seul vouloir est l'esprit qui m'anime,  Vous formez ma pensée, et ma bouche l'exprime ;  Je ne suis plus enfin que ce qu'il vous plaira,  Prêt d'oublier mon nom, quand il vous fâchera."")",-,0.0
"('#roseline', ""Et moi j'oublie aussi dans le soin de te plaire  Le respect d'un Mari, ma perte toute claire,  Le devoir et le rang que traîne ma Grandeur,  Mon honneur en mourant se plaint à ma pudeur :  Que tu me rends par là bien moins que je te donne ! "")",-,0.0
"('#aristandre', ""Oui, combien que je pusse offrir une Couronne,  Quand par moi vous seriez Reine de tous les Cieux,  Combien est-ce au-dessous d'un don si précieux ?  Un seul de vos regards tient une âme ravie,  Un seul de vos baisers dérobe et rend la vie,  Mourir dans vos appas c'est plus que vivre au Ciel,  Toute autre volupté n'a pour moi que du fiel. "")",-,0.0
"('#roseline', ""En toi seul est le point de ma béatitude ;  Sujette néanmoins à cette inquiétude  Que je ne puis t'avoir près de moi tout un jour,  J'entends mon coeur sonner la retraite d'amour. "")",-,0.0
"('#aristandre', 'Faut-il se retirer sur de si belles arrhes ? ')",-,0.0
"('#roseline', ""Oui bien, pour empêcher mille soupçons bizarres,  Dont le moindre pourrait troubler tous nos plaisirs ;  Va, laisse-moi veiller à nos communs désirs,  Mon intérêt mêlé, je n'aspire qu'à l'heure… "")",-,0.0
