corneillet-circe,quinault-cadmus-hermione,Score
"('#circe', ""Silla n'est plus en ma puissance.  Vénus par les Amours me la vient d'enlever,  Et n'a rien commencé, prenant votre défense,  Qu'elle n'ait dessein d'achever.  Mais un si grand secours n'était point nécessaire.  Vous n'aviez qu'à cesser de vous rendre inconnu.  Il n'est rien qu'aussitôt je n'eusse voulu faire,  Et Glaucus par lui-même aurait tout obtenu. "")",-,0.0
"('#glaucus', 'Madame. ')",-,0.0
"('#circe', ""Il ne faut point vous cacher davantage,  J'ai su par le Soleil votre déguisement,  Et ne m'étonne plus si j'ai mis en usage  Tout ce qui me devait assurer l'avantage  De vous acquérir pour Amant.  Le malheureux succès d'une flamme si prompte  A causé quelque peine à mon coeur abusé ;  Mais à quelque refus qu'il se soit exposé,  L'amour ne peut faire de honte,  Quand c'est un Dieu qui l'a causé. "")",-,0.0
"('#glaucus', ""Vous savez quelles lois le Destin nous impose.  C'est sans nous consulter qu'il dispose de nous,  Et lorsque de l'amour nous ressentons les coups,  La nécessité qui le cause... "")",-,0.0
"('#palemon', ""Venez vite, Seigneur, on a besoin de vous.  D'Amours en l'air environnée,  Silla vient avec eux de descendre au Palais,  Et je crains bien que pour son Hyménée  Votre Amour n'ait formé d'inutiles projets.  Elle a de loin reconnu Mélicerte,  Que deux Amours empêchent d'approcher.  Ravis de se revoir, ils n'ont pu se cacher  Le vif excès de joie où leur âme est ouverte.  Voilà ce qui m'a fait en hâte vous chercher. "")",-,0.0
"('#glaucus', ""Quoi, les Amours qui pour moi s'intéressent,  Ne lui peuvent changer le coeur,  Et toujours avec même ardeur  Ses voeux pour mon rival s'empressent ? "")",-,0.0
"('#circe', ""C'est ainsi qu'en suivant un transport amoureux,  On a peu de douceurs qui ne soient inquiètes.  Un rival vous alarme, et tout Dieu que vous êtes, Sans moi vous aurez peine à devenir heureux.  Pour me venger du faux mystère  Qui m'a fait si longtemps méconnaître Glaucus,  J'aurais sujet dans ma juste colère  De vous abandonner aux soupirs superflus  Où vous réduit l'impuissance de plaire ;  Mais je suis bonne, allez, je ne m'en souviens plus,  Et ferai tout ce qu'il faut faire"")",-,0.0
"('#glaucus', ""Vous vous rendez enfin, et je puis espérer  Que Silla de ma flamme acceptera l'hommage ? "")",-,0.0
"('#circe', ""Il suffit que pour vous j'ose me déclarer.  Laissez-moi seule ici ; j'ai pour ce grand ouvrage  Quelques Herbes à préparer,  Dont la recherche à vous quitter m'engage. "")",-,0.0
"('#glaucus', 'Madame... ')",-,0.0
"('#circe', ""J'agirai pour vous sans différer.  Ne demandez rien davantage. "")",-,0.0
"('#dorine', ""Il s'en va tout rempli de l'espoir d'être aimé. "")",-,0.0
"('#circe', 'Je viens de le promette, il le sera sans doute. ')",-,0.0
"('#dorine', ""D'une telle promesse il doit être charmé,  Mais, Madame, je la redoute.  Un violent courroux n'est point si tôt calmé,  Et qui court où l'entraîne un transport enflammé,  Change malaisément de route. "")",-,0.0
"('#circe', ""Moi changer ! Non, Dorine, à l'affront qu'il m'a fait  Je dois pour m'en venger une fureur extrême,  Dont tu verras bientôt l'effet.  Glaucus ne peut rien souffrir par lui-même,  Je veux à ce défaut qu'il souffre en ce qu'il aime ;  Et je n'aurais qu'un plaisir imparfait,  Si l'amour que Silla lui va faire paraître  N'augmentait pas le désespoir  Que dans son coeur doit faire naître  L'état épouvantable où je la ferai voir. "")",-,0.0
"('#dorine', 'Vous puniriez Silla ? Sa mort pourrait vous plaire ?  Quel crime a-t-elle fait, et quelle dure loi  Autorise contre elle un arrêt si sévère ? ')",-,0.0
"('#circe', ""Elle s'est fait aimer, et je ne l'ai pu faire.  N'est-ce pas un crime envers moi  Digne de toute colère ? "")",-,0.0
"('#dorine', 'Mais, Madame, songez... ')",-,0.0
"('#circe', ""Viens, c'est trop écouter.  La vengeance où l'honneur engage  Est un torrent dont le ravage  Redouble d'autant plus qu'on cherche à l'arrêter. "")",-,0.0
"('#silla', ""Où donc est le Prince de Thrace ?  Plus sans le voir je passe de moments,  Plus mon impatience a pour moi de tourments ;  Dans mille vains soucis mon esprit s'embarrasse,  Et de ces lieux, quoique charmants Il semble que sans lui tout l'ornement s'efface. "")",-,0.0
"('#florise', ""Ravi de voir enfin par un heureux retour  Votre coeur à ses voeux sensible,  Circé l'autorisant, il veut dans ce grand jour  Avec tout l'appareil possible  De sa félicité rendre grâce à l'Amour.  La pompe qu'il prépare à quelque ordre l'oblige,  Qui l'a forcé de vous quitter. "")",-,0.0
"('#silla', ""Je le sais, mais de lui quelques soins qu'elle exige,  Il s'y devrait moins arrêter. "")",-,0.0
"('#florise', ""Vous le verrez bientôt, mais craignez Mélicerte.  Son rival préféré l'a mis au désespoir.  Il se plaint, il murmure, et surpris de vous voir... "")",-,0.0
"('#silla', 'Si par là de mon coeur il répare la perte,  Les plaintes sont en son pouvoir. ')",-,0.0
"('#florise', ""Quoi, l'amour sans regret souffre ainsi qu'on se quitte ? "")",-,0.0
"('#silla', ""Mais peut-on être juste, et voir d'un oeil égal  Le fort et le faible mérite ?  Regardons Mélicerte auprès de son rival.  La différence est-elle si petite,  Que ce soit m'y connaître mal,  Qu'écouter contre lui ce qui me sollicite ?  Oui, sans doute, et mon coeur y doit prendre intérêt.  Ce rival n'est que trop digne qu'on le préfère ;  Une noble fierté fait briller ce qu'il est,  Et sur son front est peint le caractère... "")",-,0.0
"('#asterie', ""Enfin, Madame, il suffit qu'il vous plaît,  C'est tout en amour que de plaire. "")",-,0.0
"('#silla', ""Quand par accueil obligeant  Mon coeur pour lui s'est fait connaître,  Quelle joie à vos yeux n'a-t-il pas fait paraître ?  Que ne m'a-t-il point dit de flatteur, d'engageant ?  J'ai dû, j'ai dû me rendre, et toute autre en ma place  Dès l'abord l'aurait préféré.  Il ne s'est pas encor tout à fait déclaré,  Mais si j'en crois l'image qu'il me trace  Du bonheur qui m'est préparé,  Un plus haut rang par lui m'est assuré,  Que celui de Reine de Thrace.  Vous l'avez entendu toutes deux ? "")",-,0.0
"('#florise', ""Il est vrai ;  Et ce qui me ferait soupçonner quelque chose,  C'est que des Amours il dispose.  De son pouvoir sur eux vous avez fait l'essai. "")",-,0.0
"('#asterie', ""Vénus toujours un peu coquette  Ne pourrait-elle pas avoir aimé sans bruit,  Et fait quelque intrigue secrète  Dont il aurait été le fruit ?  Ce qu'il a fait ici, sent bien son parentage  Avecque la Divinité. "")",-,0.0
"('#silla', ""Je ne pénètre point dans cette obscurité.  Il m'aime, c'est assez ; après cet avantage  Rien ne saurait manquer à ma félicité. "")",-,0.0
"('#asterie', ""Reposez-vous sur moi ; je saurai le mystère,  S'il est du mystère à savoir.  De ses secrets certain Dépositaire  Sur qui mes yeux ont tout pouvoir,  Pour peu que je le presse, aura peine à se taire.  Mais vers vous Mélicerte.... "")",-,0.0
"('#silla', ""Ah Dieux !  Quel malheur ici me l'envoie ? "")",-,0.0
"('#melicerte', ""Ma présence ne peut que déplaire en ces lieux,  Madame, et je vois trop que m'offrir à vos yeux,  C'est venir troubler votre joie. "")",-,0.0
"('#silla', ""Si vous le connaissez, vous pouvez m'épargner  Ce qu'un fâcheux Objet cause d'impatience. "")",-,0.0
"('#melicerte', 'Quoi, jusque-là me dédaigner !  De mon fidèle amour est-ce la récompense ?  Après avoir pour vous si longtemps soupiré,  Après... ')",-,0.0
"('#silla', ""Finissons là, de grâce.  Quand vous aurez bien murmuré  De voir un rival préféré,  Les choses ne sont pas pour prendre une autre face.  Si pour vous un autrefois mon coeur s'est déclaré,  Ce coeur sent aujourd'hui qu'un autre vous efface,  Et ce trouve contraint, quoi qu'il vous ait juré,  À donner au Prince de Thrace  Ce qui vous semblait assuré ? "")",-,0.0
"('#melicerte', ""Quel aveu ! Quoi, Madame, il se peut que vous-même  Vous m'osiez prononcer l'arrêt de mon trépas ;  Et malgré mon amour extrême,  La honte de changer a pour vous tant d'appas,  Que vous la regardez comme un bonheur suprême  Qui remplit tous vos voeux ? Hélas !  Quand malgré les Amours dont l'injuste puissance  M'empêchait de vous approcher,  Vous m'assuriez tantôt d'une entière constance,  Ce rival qui vous est si cher  Méritait-il la préférence,  Lui qui jamais n'avait su vous toucher ? "")",-,0.0
"('#silla', ""Les amours l'ont cru nécessaire ;  Et si mon coeur change de voeux,  Ce changement n'arrive que par eux,  Leur conseil m'autorise à ce que j'ose faire.  Ils m'ont fait voir votre rival  Toujours ferme, toujours glorieux de ses peines,  Tandis que refroidi, lâche, faible, inégal,  Par un éloignement fatal  Vous cherchiez à briser mes chaînes.  Ils m'ont fait voir... Mais pourquoi m'excuser ?  Je ne vous blâme point d'avoir fui ma présence.  Vous avez au dégoût qu'elle a pu vous causer  Cherché remède par l'absence ;  C'est ainsi qu'il en faut user.  Nous n'avons point un coeur pour le tyranniser,  Et, rien n'est tant à nous que notre complaisance. "")",-,0.0
"('#melicerte', ""Ah, ne vous armez point de ces fausses raisons  Pour tâcher à rendre plausible  La plus noire des trahisons.  Jamais autre que vous ne m'a trouvé sensible,  Et malgré votre éloignement  J'ai fait gloire toujours du nom de votre Amant.  Mais croyez-moi, Madame, il entre ici du Charme ;  On contraint vos désirs, je le connais trop bien.  Si jamais votre amour fut satisfait du mien,  Daignez craindre ce qui m'alarme,  Et pour vous et pour moi ne précipitez rien. "")",-,0.0
"('#silla', ""Le charme est grand, je le confesse,  Puisqu'en votre rival il m'a fait découvrir  Tout ce qui peut mériter ma tendresse.  Mais adieu, ce discours vous blesse,  Et c'est trop vous faire souffrir. "")",-,0.0
"('#silla', 'Où pourrai-je trouver ton Maître ? ')",-,0.0
"('#palemon', ""Circé qui l'entretient, l'arrête en ce Jardin  D'où vous voyez la Mer paraître.  Silla sort. "")",-,0.0
"('#melicerte', ""Je vous suivrai partout, et jusques à la fin  J'approfondirai mon Destin,  Quelque rigoureux qu'il puisse être.  Mélicerte sort. "")",-,0.0
"('#florise', ""Je plains le malheur qui le suit.  Quand l'Anneau de Circé le rend à ce qu'il aime,  Il trouve que pour lui Silla n'est plus la même,  Et qu'en son coeur l'absence l'a détruit.  Insensible aux ennuis que traîne sa disgrâce,  Elle ferme les yeux... "")",-,0.0
"('#asterie', ""N'a-t-elle pas raison ?  Nommez son changement parjure, trahison,  Quand le coeur n'en dit plus, que voulez-vous qu'on fasse ?  Comme on ne doit chercher que la joie en aimant,  Tant qu'on s'en trouve bien, j'approuve que l'on aime  Avec l'entier attachement  Que demande un amour extrême ;  Mais pour ne pas vouloir chagriner un Amant,  Quand on ne sent plus rien, s'obstiner fortement  À se faire enrager soi-même !  Il faut avoir perdu le jugement. "")",-,0.0
"('#palemon', ""C'est bien dit, la constance est d'une âme grossière  Qui voudrait du vieux temps ramener les vertus.  Mais Circé, qu'est-ce ? A-t-elle emporté le dessus,  Elle qui faisait tant la fière ? "")",-,0.0
"('#asterie', ""À dire vrai, je ne m'y connais plus. "")",-,0.0
"('#palemon', ""Rien n'est si dangereux qu'une jeune Sorcière  Qui comme toi sait l'art de vaincre les refus.  L'entreprise en est meurtrière ;  Mais craindre des Herbes, abus. "")",-,0.0
"('#florise', ""Vous n'en parlez ainsi que sur la confiance  D'un suprême pouvoir qui nous est inconnu.  Depuis qu'en ce Palais votre Maître est venu,  Circé de ce qu'elle est n'a plus que l'apparence,  Et son Art, dont cent fois elle a tout obtenu,  Semble réduit à l'impuissance. "")",-,0.0
"('#palemon', ""Nous sommes gens, s'il faut ne cacher rien,  Fort sûrs partout de la victoire.  Mon Maître... Sur sa mine on a peine à le croire ;  C'est le plus grand Magicien  Dont jamais on ait eu mémoire,  Et pour peu que tu fisses gloire  De me vouloir un peu de bien,  Je t'en dirais toute l'histoire"")",-,0.0
"('#florise', ""L'honneur défend que j'aime, il n'y faut point songer.  Toute intrigue m'effraie, et j'ignore... "")",-,0.0
"('#asterie', ""Courage.  À te donner leçon je veux bien m'engager.  Il ne t'en coûtera qu'un droit d'apprentissage  Qui te paraîtra si léger,  Que tu croiras me devoir davantage.  Malgré ton point d'honneur, tu n'es pas si sauvage.  Qu'à n'être plus farouche on ne pût t'obliger. "")",-,0.0
"('#florise', ""Sans perdre temps à m'entreprendre,  Si vous avez des douceurs à conter,  Ma Compagne est toujours en humeur d'écouter,  Et saura mieux que moi..."")",-,0.0
"('#asterie', ""Pourquoi vous en défendre ?  Est-ce que vous craignez d'avoir l'âme si tendre,  Que vous ne puissiez résister"")",-,0.0
"('#florise', ""Mais c'est vous faire tort... "")",-,0.0
"('#asterie', ""Tort, ou non, sans querelle.  Si j'étais ce qu'il est, je serais de son goût.  Pour un coeur que l'amour au vrai triomphe appelle,  Une Prude adoucie est un friand ragoût,  Et je vous en voudrais plutôt qu'à la plus belle. "")",-,0.0
"('#florise', ""Si je n'ai pas ce vif éclat  Dont votre jeunesse vous flatte,  Qu'il nous juge, et qu'il dise..."")",-,0.0
"('#palemon', ""Entre vous le débat.  La question est délicate,  Et c'est plus que vuider une affaire d'État. "")",-,0.0
"('#asterie', ""Fais-nous donc part de ta magie,  Et nous dis d'où ton maître en a pu tant savoir. "")",-,0.0
"('#palemon', ""Si de le révéler j'avais fait folie,  Jamais il ne me voudrait voir.  J'ai la langue liée. "")",-,0.0
"('#asterie', ""Attends, j'ai tout pouvoir.  Il faut que je te la délie.  Viens ça. "")",-,0.0
-,"('#pales', 'Hâtez-vous, Pasteurs, accourez.')",0.0
-,"('#melisse', 'La voix des oiseaux nous appelle.')",0.0
-,"('#pales', 'Nos champs sont éclairés.')",0.0
-,"('#melisse', 'Nos coteaux sont dorés.')",0.0
-,"('#pales', ""Tout brille de l'éclat de la clarté nouvelle."")",0.0
-,"('#melisse', 'Mille fleurs naissent dans nos prés :')",0.0
-,"('#pales #melisse', ""Que l'Astre qui nous luit rend la nature belle ! Ne perdons pas un seul moment D'un jour si doux et si charmant. Le choeur répète les deux derniers vers."")",0.0
-,"('#le-choeur', ""Admirons, admirons l'Astre qui nous éclaire, Chantons la gloire de son cours ; Que tout le Monde revère Le Dieu qui fait nos beaux jours. Pan, Dieu des Bergers paraît accompagné de joueurs d'instruments champêtres, et de danseurs rustiques, qui viennent prendre part à la réjouissance des nymphes et des pasteurs, et tous ensemble commencent à former une manière de fête à l'honneur du Dieu qui donne le jour."")",0.0
-,"('#pan', ""Que chacun se ressente De la douceur charmante, Que le Soleil répand sur ces heureux climats. Il n'est rien qui n'enchante Dans ces lieux pleins d'appas, Tout y rit, tout y chante, Hé pourquoi ne rirons-nous pas ? Les danseurs rustiques qui ont suivi le Dieu Pan, commencent une fête qui est interrompue par des bruits souterrains, et par une espèce de Nuit qui obscurcit le théâtre entièrement, et tout_à_coup ; ce qui de frayeur qui sont une manière de concert affreux, avec les bruits souterrains."")",0.0
-,"('#choeurs', ""Quel désordre soudain ! quel bruit affreux redoutable ! Que épouvantable fracas ! Quels gouffres s'ouvrent sous nos pas ! Le jour palît, le Ciel se trouble ; La Terre va vomir tout l'Enfer en courroux : Fuyons, fuyons, sauvons-nous, sauvons-nous. Dans cette obscurité soudaine, l'Envie sort de son antre qui s'ouvre au milieu du théâtre : elle évoque le monstrueux Serpent Python, qui paraît dans son marais bourbeux, jettant des feux par la gueule et par les yeux, qui sont la seule lumière qui éclaire le théâtre : elle appelle les Vents les plus impétueux pour seconder sa fureur, elle en fait sortir quatre de ceux qui sont renfermez dans les cavernes souterraines, et elle en fait descendre quatre autres de ceux qui forment les orages, qui tous après avoir volé et s'être croisés dans l'air, viennent se ranger autour d'elle, pour l'aider à troubler les beaux jours que le Soleil donne au monde."")",0.0
-,"('#l-envie', ""C'est trop voir le Soleil briller dans sa Carrière, Les Rayons qu'il lance en tous lieux, Ont trop blessé mes yeux ; Venez, noirs ennemis de sa vive lumière, Joignons nos transports furieux. Que chacun me seconde : Paraissez, Monstre affreux. Sortez ? Vents souterrains, des antres les plus creux, Volez, Tyrans des airs, troublez la Terre et l'Onde, Répandons la terreur ; Qu'avec nous le Ciel gronde : Que l'Enfer nous réponde ; Remplissons la Terre d'horreur : Que la Nature se confonde : Jetons dans tous les coeurs du monde La jalouse fureur Qui déchire mon coeur. Et vous Monstre, armez-vous pour nuire À cet astre puissant qui vous a su produire : Il répand trop de biens, il reçoit trop de voeux. Agitez vos marais bourbeux : Excitez contre lui mille vapeurs mortelles : Déployez, étendez vos ailes, Que tous les Vents impétueux S'efforcent d'éteindre ses feux. Osons tous obscurcir ses clartés les plus belles, Osons nous opposer à son cours trop heureux : Quels traits ont crevé le Nuage ? Quel Torrent enflammé s'ouvre un brillant passage ! Tu triomphes, Soleil ? Tout cède à ton pouvoir ? Que d'honneurs tu vas recevoir ! Ah quelle rage ! Ah quelle rage ! Quel désespoir ! Quel désespoir ! L'Envie distribue des Serpents aux Vents, qui forment autour d'elle de manières de tourbillons. L'envie continue à chanter. Ces vents forment de nouveaux tourbillons, tandis que le serpent Python l'élève en l'air, par un rond qu'il fait en volant.  L'Envie continue. Des traits enflammés percent l'épaisseur des nuages, et fondent sur le Serpent Python, qui après s'être débattu quelque temps en l'Air, tombe enfin tout embrasé dans son marais bourbeux ; une pluie de feu se répand sur toute la scène, et contraint l'Envie de s'abîmer avec les quatre Vents souterrains, tandis que les Vents de l'Air s'envolent, et dans le même instant les Nuages se dissipent et le théâtre devient entièrement éclairé. L'Assemblée champêtre que la frayeur avait chassée revient, pour célébrer la Victoire du Soleil, et pour lui préparer des trophées, et des sacrifices."")",0.0
-,"('#pales', 'Chassons la crainte qui nous presse.')",0.0
-,"('#melisse', 'Rien ne doit plus faire peur.')",0.0
-,"('#pan', ""Le Monstre est mort, l'orage cesse, Le soleil est vainqueur."")",0.0
-,"('#le-choeur', ""Le monstre est mort, l'orage cesse, Le soleil est vainqueur."")",0.0
-,"('#pales', ""Qu'on lui prépare De superbes autels."")",0.0
-,"('#melisse', ""Que l'on pare D'ornements immortels."")",0.0
-,"('#le-choeur', ""Conservons la mémoire De sa victoire. Par mille honneurs divers, Répandons le bruit de sa gloire Jusqu'au bout de l'univers."")",0.0
-,"('#pales', ""Mais le soleil s'avance, Il se découvre aux yeux de tous."")",0.0
-,"('#le-choeur', 'Respectons sa présence Par un profond silence, Écoutons, taisons-nous.')",0.0
-,"('#le-soleil', ""Ce n'est point par l'éclat d'un pompeux sacrifice, Que je me plais à voir mes soins recompensés ; Pour prix de mes travaux ce me doit être assez, Que chacun en jouisse ; Je fais les plus doux de mes voeux De rendre tout le monde heureux. Dans ces lieux fortunés, les Muses vont descendre, Les jeux galants suivront leurs pas ; J'inspire les chants plein d'appas Que vous allez entendre : Tandis que je suivrai mon cours, Profitez des beaux jours. Le soleil s'élève dans les Cieux, et toute l'Assemblée champêtre forme des jeux, où les chansons sont mêlées avec les danses."")",0.0
-,"('#le-choeur', 'Profitons des beaux jours.')",0.0
-,"('#pales', 'Suivons tous la même envie.')",0.0
-,"('#le-choeur', 'Profitons des beaux jours.')",0.0
-,"('#melisse', 'Aimons, tout nous y convie.')",0.0
-,"('#le-choeur', 'Profitons des beaux jours.')",0.0
-,"('#pales #melisse', 'Les plus beaux jours de la vie Sont perdus sans les Amours.')",0.0
-,"('#le-choeur', 'Profitons des beaux jours. Tandis que les Nymphes et les Dieux champêtres dansent avec les bergers et les bergères, Palès, Melisse et Pan, mêlent leurs voix avec les instruments rustiques.')",0.0
-,"('#pales #melisse #pan', ""Heureux qui peut plaire ! Heureux les amants ! Leurs jours sont charmants : L'Amour sait leur faire Mille doux moments. Que sert la jeunesse Aux coeurs sans tendresse ? Qui n'a point d'amour N'a pas un beau jour. En vain l'Hiver passe, En vain dans les champs Tout charme nos sens, Une âme de glace N'a point de Printemps. Il faut se défaire d'un coeur trop sévère, Qui n'a point d'Amour N'a pas un beau jour. Second couplet Archas un des Dieux des forêts chante, et tous les instruments et toutes les voix lui répondent, tandis que l'Asseemblée champêtre danse, et se joue avec des branches de chêne, dont elle forme plusieurs figures agréables."")",0.0
-,"('#archas', ""Peut-on mieux faire, Quand on sait plaire, Peut-on mieux faire Que d'aimer bien ; Quelque embarras que l'Amour fasse C'est toujours un charmant lien ; Trop de repos bien souvent embarrasse, Que fait-on d'un coeur qui n'aime rien ? L'Amour contente, Sa peine enchante, L'Amour contente, Tout en est bon. Dans les beaux jours de notre vie Les plaisirs sont dans leur saison, Et quelque peur d'amoureuse folie Vaut souvent mieux que trop de raison. Second couplet"")",0.0
-,"('#premier-prince-tyrien', ""Quoi, Cadmus, fils d'un roi qui tient sous sa puissance Les bords féconds du Nil et les climats brûlés ; Cadmus, après deux ans loin de Tyr écoulés, Étranger chez les grecs, n'a point d'impatience De revoir un pays dont il est l'espérance ? Et laisse sans regrets tant de coeurs désolés ?"")",0.0
-,"('#les-deux-princes-tyriens', 'Nous suivons vos destins partout sans résistance : Faudra-t-il que toujours nous soyons exilés ?')",0.0
-,"('#cadmus', ""J'aimerais à revoir les lieux de ma naissance ; Mais avant que je puisse en goûter la douceur, J'ai juré d'achever une juste vengeance."")",0.0
-,"('#premier-prince-tyrien', 'Et cependant, Seigneur, Vous laissez en ces lieux languir votre grand coeur.')",0.0
-,"('#cadmus', ""Après avoir erré sur la Terre et sur l'Onde Sans trouver Europe ma Soeur ; Après avoir en vain cherché son ravisseur, Le ciel termine ici ma course vagabonde ; Et c'est pour obéir aux oracles des Dieux Qu'il faut m'arrêter en ces lieux."")",0.0
-,"('#premier-prince-tyrien', ""Si vous trouvez des Dieux dont l'ordre vous engage À choisir ce séjour ; Le dieu que votre coeur consulte davantage Est peut-être l'Amour."")",0.0
-,"('#deuxieme-prince-tyrien', ""Serait-il possible Qu'un héros invincible Eût un coeur qu'Amour sut charmer ?"")",0.0
-,"('#cadmus', ""Quel coeur n'est pas fait pour aimer ? Et pour être un héros doit-on être insensible ? Que sert contre Hermione un courage indompté ? Qui peut n'en pas être enchanté ? Le Dieu Mars est son père, Elle en a la noble fierté ; La mère d'Amour est sa mère, Elle en a la beauté."")",0.0
-,"('#premier-prince-tyrien', ""À quoi sert un amour qui n'a point d'espérance ; Hermione est sous la puissance."")",0.0
-,"('#cadmus', ""C'est un affreux géant, c'est un monstre odieux."")",0.0
-,"('#deuxieme-prince-tyrien', ""Il est du sang de Mars, ce Dieu le favorise, Et c'est enfin à lui qu'Hermione est promise : Nul autre des mortels n'en doit être l'époux ; Et si vous en tentez la fatale entreprise, La Terre avec le Ciel s'armera contre vous."")",0.0
-,"('#cadmus', ""Hé bien je périrai si le Destin l'ordonne, Je veux délivrer Hermione : Et si je l'entreprends en vain, Je ne saurais périr pour un plus beau dessein."")",0.0
-,"('#cadmus', ""Où sont nos africains ? Que leur troupe s'avance : La Princesse veut voir leur plus galante danse. D'où vient qu'aucun d'eux ne paraît ?"")",0.0
-,"('#arbas', ""Vos ordres sont suivis, Seigneur, et tout est prêt ! Mais le tyran s'est mis en tête Qu'il faut que ses géans dansent dans cette fête."")",0.0
-,"('#cadmus', 'Comment faire mouvoir des colosses affreux !')",0.0
-,"('#arbas', ""Quand on lui dit, Comment ? Il répond, je le veux, Ces grands Hommes pleins de chimères Sont d'un raisonnement fâcheux, Et fiers d'être au-dessus des Hommes ordinaires Pensent que la Raison doit être au-dessous d'eux ; Je n'ai pu garder des mesures, J'ai pesté contre lui, j'ai vomi des injures, Je l'ai nommé tyran, cent fois."")",0.0
-,"('#cadmus', 'On doit toujours respect aux rois.')",0.0
-,"('#arbas', ""Eut-il du m'étrangler, je n'aurais pu me taire : J'étais trop en colère ; Si je n'avais rien dit, J'aurais étouffé de dépit."")",0.0
-,"('#cadmus', ""Contentons le Géant, il est ici le maître ; Hermione est soumise à son cruel pouvoir : Ce divertissement, tel enfin qu'il puisse être, Me vaudra quelque temps le plaisir de la voir. S'il ne m'est pas permis de lui parler moi-même Et d'oser lui dire que je l'aime ; Du moins nos africains, par leurs chants les plus doux Pourront l'entretenir de mon amour extrême, En dépit d'un rival jaloux. Préparons tout en diligence, Hâtons-nous, la princesse avance."")",0.0
-,"('#arbas', 'Allons.')",0.0
-,"('#cadmus', ""Toi ne suis point mes pas, Je vais voir le géant, il faut que tu l'évites."")",0.0
-,"('#arbas', ""Non, non, nous n'aurons point de bruit, ni d'embarras Pour les injures que j'ai dites, Je les disais si bas Qu'il ne m'entendait pas."")",0.0
-,"('#hermione', ""Cet aimable séjour Si paisible et si sombre, Offre du silence et de l'ombre À qui veut éviter le bruit, et le grand jour. Ah ! Que n'est-il aussi facile De trouver un asile Pour éviter l'Amour ! L'impitoyable tyrannie, Dont je suis les barbares lois, Ne défend pas d'aimer le chant et l'harmonie : Vous qui me faites compagnie Répondez à ma voix."")",0.0
-,"('#aglante', ""On a beau fuir l'Amour, on ne peut l'éviter, On n'oppose à ses traits qu'une défense vaine, On s'épargne bien de la peine, Quand on se rend sans résister."")",0.0
-,"('#charite', ""La peine d'aimer est charmante, Il n'est point de coeur qui s'exempte De payer ce tribut fatal. Si l'Amour épouvante Il fait plus de peur que de mal."")",0.0
-,"('#la-nourrice', 'Quel choix est en votre puissance ? Songez à quel époux le Ciel vous veut unir.')",0.0
-,"('#hermione', ""Je frémis quand j'y pense, Pourquoi m'en fais-tu souvenir ?"")",0.0
-,"('#la-nourrice', ""Vous êtes sans espoir du côté de la Terre : Le roi qui vous retient dans ce charmant séjour, A pour lui le Dieu de la Guerre ; Il a rassemblé dans sa Cour Les restes des Géants échappés du tonnerre. Gardez-vous pour Cadmus d'un malheureux amour, Le don de votre coeuur lui coûterait le jour."")",0.0
-,"('#hermione', 'Ah ! Quelle cruauté de vouloir me contraindre À ce choix odieux que je ne puis souffrir !')",0.0
-,"('#la-nourrice', ""Tout le monde vous trouve à plaindre, Personne cependant n'ose vous secourir."")",0.0
-,"('#aglante', 'Voici les Africains, mais les géants les suivent.')",0.0
-,"('#hermione', 'Quoi partout les géants ? Quoi toujours nous troubler.')",0.0
-,"('#charite', ""C'est d'ordinaire ainsi que les plaisirs arrivent ; Quelque chagrin fâcheux s'y vient toujours mêler."")",0.0
-,"('#arbas #africains', ""Suivons, suivons l'Amour, laissons-nous enflammer, Ah ! Ah ! Ah ! qu'il est doux d'aimer !"")",0.0
-,"('#premier-africain', ""Quand l'Amour vous l'ordonne, Souffrons les rigueurs, Chérissons les langueurs, Il n'exempte personne De ses traits vainqueurs ; Quel péril nous étonne ? Laissons trembler les faibles coeurs."")",0.0
-,"('#arbas #africains', ""Suivons, suivons l'Amour, laissons-nous enflammer, Ah ! Ah ! Ah ! qu'il est doux d'aimer !"")",0.0
-,"('#deuxieme-africain', ""Deux amants peuvent feindre Quand ils sont d'accord ; Plus l'Amour trouve à craindre, Plus il fait d'effort ; On a beau le contraindre, Il en est le plus fort."")",0.0
-,"('#arbas #africains', ""Suivons, suivons l'Amour, laissons-nous enflammer, Ah ! Ah ! Ah ! Qu'il est doux d'aimer !"")",0.0
-,"('#arbas #africains', ""On n'a rien de charmant Aisément, Et sans alarmes : Mais tout plaît, en aimant, Il n'est point de tourment Qui n'ai des charmes ; Suivons, suivons l'Amour, laissons-nous enflammer, Ah ! Ah ! Ah ! Qu'il est doux d'aimer ! Après l'entrée, Hermione se lève de la place où elle était assise près du géant, qui la suit et l'arrête dans le temps qu'elle se veut retirer."")",0.0
-,"('#le-geant', ""Il est temps de finir ma peine Après tant d'injustes refus. Où voulez-vous aller ? Vous fuyez, inhumaine ?"")",0.0
-,"('#hermione', ""J'étAis pour voir ici quelques danses Africaines, Les Africains ne dansent plus ?"")",0.0
-,"('#le-geant', ""Rien ne doit plus m'être contraire : Mars est pour moi, c'est votre père, C'est lui qui veut unir votre coeur et le mien."")",0.0
-,"('#hermione', ""Je suis soeur de l'Amour, et Vénus est ma mère, S'ils ne sont pas pour vous, les contez-vous pour rien ?"")",0.0
