racine-plaideurs,racine-plaideurs-69,Score
"('#dandin', 'Pour toi je ferai toute chose. Parle donc.')","('#dandin', 'Pour toi je ferai toute chose. Parle donc.')",1.0
"('#isabelle', ""Je vous ai trop d'obligation."")","('#isabelle', ""Je vous ai trop d'obligation."")",1.000000238418579
"('#dandin', ""N'avez-vous jamais vu donner la question ?"")","('#dandin', ""N'avez-vous jamais vu donner la question ?"")",1.0000001192092896
"('#isabelle', 'Non, et ne le verrai, que je crois, de ma vie.')","('#isabelle', 'Non, et ne le verrai, que je crois, de ma vie.')",1.0000001192092896
"('#dandin', ""Venez, je vous en veux faire passer l'envie. "")","('#dandin', ""Venez, je vous en veux faire passer l'envie. "")",0.9999998807907104
"('#isabelle', 'Hé Monsieur, peut-on voir souffrir des malheureux ?')","('#isabelle', 'Hé Monsieur, peut-on voir souffrir des malheureux ?')",0.9999999403953552
"('#dandin', 'Bon, cela fait toujours passer une heure, ou deux.')","('#dandin', 'Bon, cela fait toujours passer une heure, ou deux.')",1.000000238418579
"('#chicanneau', 'Monsieur, je viens ici pour vous dire...')","('#chicanneau', 'Monsieur, je viens ici pour vous dire...')",1.0000001192092896
"('#leandre', ""Mon père, Je vous vais en deux mots dire toute l'affaire.  C'est pour un mariage, et vous saurez d'abord Qu'il ne tient plus qu'à vous, et que tout est d'accord. Le fille le veut bien. Son amant le respire ; Ce que la fille veut, le père le désire. C'est à vous de juger."")","('#leandre', ""Mon père, Je vous vais en deux mots dire toute l'affaire.  C'est pour un mariage, et vous saurez d'abord Qu'il ne tient plus qu'à vous, et que tout est d'accord. Le fille le veut bien. Son amant le respire ; Ce que la fille veut, le père le désire. C'est à vous de juger."")",1.0
"('#dandin', ""Mariez, au plus tôt.  Dès demain, si l'on veut ; aujourd'hui, s'il le faut. "")","('#dandin', ""Mariez, au plus tôt.  Dès demain, si l'on veut ; aujourd'hui, s'il le faut. "")",0.9999998807907104
"('#leandre', 'Mademoiselle, allons, voilà votre beau-père, Saluez-le.')","('#leandre', 'Mademoiselle, allons, voilà votre beau-père, Saluez-le.')",1.0
"('#chicanneau', 'Comment ?')","('#chicanneau', 'Comment ?')",0.9999999403953552
"('#dandin', 'Quel est donc ce mystère ?')","('#dandin', 'Quel est donc ce mystère ?')",0.9999998807907104
"('#leandre', 'Ce que vous avez dit, se fait de point en point.')","('#leandre', 'Ce que vous avez dit, se fait de point en point.')",1.000000238418579
"('#dandin', ""Puisque je l'ai jugé, je n'en reviendrai point."")","('#dandin', ""Puisque je l'ai jugé, je n'en reviendrai point."")",1.0000001192092896
"('#chicanneau', 'Mais on ne donne pas une fille sans elle. ')","('#chicanneau', 'Mais on ne donne pas une fille sans elle. ')",1.000000238418579
"('#leandre', ""Sans doute, et j'en croirai la charmante Isabelle."")","('#leandre', ""Sans doute, et j'en croirai la charmante Isabelle."")",1.0000001192092896
"('#chicanneau', ""Es-tu muette ? Allons. C'est à toi de parler. Parle."")","('#chicanneau', ""Es-tu muette ? Allons. C'est à toi de parler. Parle."")",1.0000001192092896
"('#isabelle', ""Je n'ose pas, mon père, en appeler."")","('#isabelle', ""Je n'ose pas, mon père, en appeler."")",0.9999998807907104
"('#chicanneau', ""Mais j'en appelle, moi."")","('#chicanneau', ""Mais j'en appelle moi."")",0.9275405406951904
"('#leandre', ""Voyez cette écriture, Vous n'en appellerez pas de votre signature. "")","('#leandre', ""Voyez cette écriture, Vous n'en appellerez pas de votre signature. "")",1.000000238418579
"('#chicanneau', 'Plaît-il ?')","('#chicanneau', 'Plaît-il ?')",1.0
"('#dandin', ""C'est un contrat en fort bonne façon."")","('#dandin', ""C'est un contrat en fort bonne façon."")",1.0
"('#chicanneau', ""Je vois qu'on m'a surpris, mais j'en aurai raison. De plus de vingt procès ceci sera la source. On a la fille, soit. On n'aura pas la bourse."")","('#chicanneau', ""Je vois qu'on m'a surpris, mais j'en aurai raison. De plus de vingt procès ceci sera la source. On a la fille, soit. On n'aura pas la bourse."")",1.0000001192092896
"('#leandre', ""Hé ! Monsieur, qui vous dit qu'on vous demande rien ?  Laissez-nous votre fille, et gardez votre bien."")","('#leandre', ""Hé, Monsieur, qui vous dit qu'on vous demande rien ?  Laissez-nous votre fille, et gardez votre bien."")",0.9905413389205933
"('#chicanneau', 'Ah !')","('#chicanneau', 'Ah !')",0.9999998211860657
"('#leandre', ""Mon père, êtes-vous content de l'audience ?"")","('#leandre', ""Mon père, êtes-vous content de l'audience ?"")",1.0000001192092896
"('#dandin', 'Oui-dà, que les procès viennent en abondance, Et je passe avec vous le reste de mes jours. Mais que les avocats soient désormais plus courts.  Et notre criminel ?')","('#dandin', 'Oui-dà, que les procès viennent en abondance, Et je passe avec vous le reste de mes jours. Mais que les avocats soient désormais plus courts.  Et notre criminel ?')",1.0
"('#leandre', 'Ne parlons que de joie ; Grâce ! grâce ! mon père.')","('#leandre', 'Ne parlons que de joie ; Grâce, grâce, mon père.')",0.9510160088539124
"('#dandin', ""Hé bien, qu'on le renvoie. C'est en votre faveur, ma bru, ce que j'en fais. Allons nous délasser à voir d'autres procès. "")","('#dandin', ""Hé bien, qu'on le renvoie. C'est en votre faveur, ma bru, ce que j'en fais. Allons nous délasser à voir d'autres procès. "")",0.9999999403953552
