barante-arlequin-misanthrope,biancollelli-arlequin-gentilhomme,Score
"('#arlequin', ""Les jeunes Magistrats appliqués, bienfaisants !  Il connaît aussi bien la Robe que l'Épée.  Hé, mon ami, quand vous serez à Paris, que les choses vous paraîtront différentes de ce que vous les avez vues de votre Province !  Les fortunes des gens de Lettres sont de belles perspectives, qui ne brillent que de loin.  Mais qui sont ces gens-là !"")",-,0.0
"('#le-docteur', ""C'est ma famille, Monsieur, et j'ai encore un fils à Paris, qui est à ce qu'on m'a dit, dans un poste fort éclairant."")",-,0.0
"('#arlequin', 'Ce jeune garçon-là, est-il votre fils ?')",-,0.0
"('#le-docteur', 'Oui, Monsieur, mon cadet.')",-,0.0
"('#arlequin', 'Va-t-il aussi faire fortune ?')",-,0.0
"('#leandre', ""Je l'espère, Monsieur."")",-,0.0
"('#arlequin', 'Et comment cela, Monsieur ?')",-,0.0
"('#leandre', ""Monsieur, j'ai comme vous voyez un extérieur assez souffrable ; j'ai bien fait mes exercices ; je manie bien un cheval ; je danse passablement ; je sais un peu les langues étrangères, Monsieur."")",-,0.0
"('#arlequin', 'Et avec tout cela vous prétendez, Monsieur...')",-,0.0
"('#leandre', ""M'attacher à quelque grand Seigneur, qui m'avancera à l'Armée et prendra soin de ma fortune."")",-,0.0
"('#arlequin', 'Chimère, mon ami, chimère toute pure.  Si, fait comme vous voilà, vous parliez de vous faire Valet de Chambre, ou premier Laquais de quelque Vieille, passe.')",-,0.0
"('#leandre', ""Hé, fi Monsieur, je n'ai pas l'esprit assez bas."")",-,0.0
"('#arlequin', ""À quel étage croyez-vous donc qu'il faille avoir l'esprit pour faire fortune ?  Mais dites-moi, cette grande fille est-elle votre soeur ?  Elle n'est pas mal bâtie."")",-,0.0
"('#leandre', 'Monsieur, elle danse bien, et a la voix assez jolie.')",-,0.0
"('#le-docteur', ""Je lui ai donné la meilleure éducation que j'ai pu.  Je voudrais la mettre auprès de quelque femme de qualité, qui après l'avoir gardée quelque temps chez elle, la mariât avantageusement."")",-,0.0
"('#arlequin', ""Cela n'est pas bien sûr.  On ne trouve presque plus d'épouseurs pour les filles qui sortent des grandes maisons."")",-,0.0
"('#le-docteur', 'Et pourquoi cela ?')",-,0.0
"('#arlequin', ""Mon_Dieu, c'est que les médisants jasent toujours, et qu'on ne saurait ôter de la tête de certaines gens, qu'une jolie fille qui rend les soins à Madame, reçoit souvent ceux de Monsieur.  Mais puisqu'elle chante, savez-vous ce qu'il en faudrait faire ?"")",-,0.0
"('#le-docteur', 'Et quoi ?')",-,0.0
"('#arlequin', ""La mettre à l'Opéra."")",-,0.0
"('#le-docteur', ""À l'Opéra ?"")",-,0.0
"('#arlequin', ""Oui, à l'Opéra ; si elle peut y être reçue, s'entend.  Car la presse y est diablement, depuis quelque temps.  On pourra toujours par faveur la faire recevoir surnuméraire."")",-,0.0
"('#le-docteur', 'Si vous vouliez, vous nous rendriez ce bon office.')",-,0.0
"('#arlequin', ""Attendez, que j'examine votre fille.  Dans le fonds, elle n'est pas propre à l'Opéra, elle n'a pas cet air ouvert...  Là...  Cette hardiesse...  Je ne sais même si elle se tirerait bien d'un Duo, et vous savez pourtant que c'est le Duo qui place une fille à l'Opéra."")",-,0.0
"('#le-docteur', 'De sorte que...')",-,0.0
"('#arlequin', ""De sorte que, si vous et votre famille n'avez pas de meilleure ressource, vous pouvez à coup sûr épargner les frais du voyage.  Croyez-moi, retournez-vous-en chez vous."")",-,0.0
"('#le-docteur', 'Nous resterions volontiers avec vous, si vous y consentiez.')",-,0.0
"('#arlequin', ""Oh, c'est une autre affaire ; un Solitaire craint d'être trop accompagné.  Scaramouche se met à pleurer."")",-,0.0
"('#arlequin', ""Hé, qu'as-tu donc, mon ami, qu'est-ce qui t'afflige ?  Parle, que veux-tu ?"")",-,0.0
"('#scaramouche', 'Ah, Monsieur, si tous ces bonnes gens qui ont du mérite, qui savent tant de choses, ne savent pas faire fortune à Paris, que ferai-je donc, moi ?')",-,0.0
"('#arlequin', 'Comment ?')",-,0.0
"('#scaramouche', ""Oui, qu'est-ce que je ferai, moi qui ne suis bon à rien, qui ne fais que de la bagatelle, qui ne sais que la bagatelle, et qui ne suis moi-même qu'une bagatelle."")",-,0.0
"('#arlequin', 'Tu sais la bagatelle ?')",-,0.0
"('#scaramouche', 'Oui.')",-,0.0
"('#arlequin', 'Tu fais la bagatelle ?')",-,0.0
"('#scaramouche', 'Hélas oui.')",-,0.0
"('#arlequin', ""Et tu es la bagatelle ?  Ah, mon cher, viens que je t'embrasse ; tu es né pour Paris, tu es né pour une grande fortune ?  Avec une si belle disposition, tu peux aspirer à tout.  La bagatelle ?  Ah !  Mon ami, si j'avais eu un noble penchant pour la bagatelle, je ne serais pas ici, je serais à Paris dans une fortune éclatante."")",-,0.0
"('#scaramouche', 'Quoi ?')",-,0.0
"('#arlequin', ""Pars hardiment, pars, vas, tu n'y sera pas plutôt, que tout le monde courra après toi."")",-,0.0
"('#scaramouche', 'Mais pourtant...')",-,0.0
"('#arlequin', ""C'est un pays où l'on ne respire que bagatelle, le sérieux y est marchandise de contrebande, et la bagatelle y est si universellement répandue, qu'on peut dire qu'à proprement parler, Paris n'est qu'une grande bagatelle."")",-,0.0
"('#scaramouche', 'Ainsi avec beaucoup de bagatelle je puis faire un peu de fortune ?')",-,0.0
"('#arlequin', ""Telle que tu voudras.  La bagatelle est aujourd'hui la porte des honneurs et des richesses.  L'un a épousé une vieille qui l'a rendu gros Seigneur pour avoir dit une bagatelle de bonne grâce ; celui-ci a donné dans l'oeil à une femme du premier rang pour avoir fait un saut périlleux d'un air robuste ; cet autre possède une Charge de Judicature qui ne lui coûte qu'un petit tour de poignet, dans une rafle de six amenées à propos ; et j'en connais un élevé à de grandes dignités qui n'a qu'une jolie femme pour tout mérite.  Compte en un mot, que je te réponds de ta fortune, et que je t'en prie de m'en mettre de moitié."")",-,0.0
"('#scaramouche', ""Volontiers.  Voilà des bagatelles de ma façon. On ouvre, et on voit un grand Cabinet illuminé. Il est soutenu par quatre Mores vêtus de gaze d'or. Il y a dans chaque niche, des figures richement vêtues. Les Violons jouent une Chaconne. Quatre Biscayens dansent."")",-,0.0
"('#un-espagnol', ""Il ne faut qu'une bagatelle Pour être heureux ou malheureux ; Pour faire un infidèle De l'Amant le plus amoureux, Il ne faut qu'une bagatelle. Un autre Espagnol danse seul."")",-,0.0
"('#un-espagnol', ""Pour réduire une belle À bien payer nos feux ; Pour troubler la cervelle Du mari le moins soupçonneux, Il ne faut qu'une bagatelle."")",-,0.0
"('#une-espagnolette', ""Pour le faire riche ou gueux,  Pour rendre son nom fameux,  Par un croissant de bon modèle,  Il ne faut qu'une bagatelle. Le second Espagnol et l'Espagnolette dansent."")",-,0.0
"('#une-espagnolette', ""Sans un peu de bagatelle Tout le monde finirait. Qu'est-ce qu'on dirait ? Qu'est-ce qu'on ferait ? On craindrait une ruelle, On s'ennuierait, On s'enfuirait, Rien ne plairait Sans un peu de bagatelle. Les quatre Biscayens dansent."")",-,0.0
"('#une-espagnolette', ""Qui se marierait ? Qui nous voudrait ? Que servirait d'être belle ? On nous morguerait ; On s'en passerait Sans un peu de bagatelle. Les figures du Cabinet se détachent, et font une danse de postures."")",-,0.0
"('#la-comtesse', ""Oh ça, Monsieur, en deux mots comme en mille, qu'il se mette à la raison, ou je le quitte."")",-,0.0
"('#arlequin', 'Que veut-elle dire ?')",-,0.0
"('#la-comtesse', 'Oui, oui, je sais comme on se sépare.  À quelque Tribunal que nous plaidions, il y aura plus de la moitié de nos Juges qui seront de jeunes gens, et ces Messieurs-là rendent bonne justice aux femmes qui cherchent à rompre un noeud, auquel ils sont les premiers à donner de furieuses entorses.')",-,0.0
"('#arlequin', ""Mais, madame, parlez plus intelligiblement.  Je n'entends rien à tout ce galimatias de séparations, de jeunes Juges, d'entorses à la foi conjugale.  Que diantre veut dire tout cela."")",-,0.0
"('#le-chevalier', ""Quoi, Monsieur, vous ne comprenez pas que Madame a toutes les raisons du monde de se plaindre de Monsieur son Époux, qui la maintient dans une terre d'où il ne veut pas qu'elle parte sans son ordre ?"")",-,0.0
"('#arlequin', ""Il est vrai qu'il y a près de huit jours que votre mari vous a laissée ici."")",-,0.0
"('#la-comtesse', ""Hé bien, monsieur, huit jours ?  Comptez-vous huit jours pour rien ?  Savez-vous ce que c'est pour une jolie femme, d'être huit jours hors de Paris ?  Une femme comme moi hors de Paris, c'est un poisson hors de l'eau.  Entendez-vous, Monsieur, huit jours ?  Si je n'avais trouvé le Chevalier ici, que serais-je devenue ?"")",-,0.0
"('#le-chevalier', ""En vérité, Monsieur, une jeune Dame comme Madame_la_Comtesse, est-elle faite pour demeurer à la campagne ?  Tant d'appas doivent-ils demeurer cachés, ou n'être vus que par des gens qui ne leur rendent pas l'hommage que leur doivent toutes les personnes de bon goût ?"")",-,0.0
"('#arlequin', 'Hé, le godelureau !  Comme il fait le doucereux !  Depuis que les femmes affectent les airs cavaliers, les jeunes gens ont pris toutes les manières féminines.')",-,0.0
"('#le-chevalier', 'Mais, Monsieur, vous êtes homme judicieux, mettez la main sur la conscience, que voulez-vous que Madame fasse dans cette maudite Gentilhommière ?')",-,0.0
"('#arlequin', ""Qu'elle commence par vous en bannir ; et vive ensuite comme les autres femmes."")",-,0.0
"('#la-comtesse', ""Fort bien !  Vivre comme les autres femmes !  C'est parler d'or, si cela se pouvait."")",-,0.0
"('#arlequin', 'Et pourquoi non ?')",-,0.0
"('#le-chevalier', ""Puis-je, dites-moi, dans une solitude, me levant à midi, être jusqu'à deux heures à ma toilette, parmi mille nuances de justaucorps rouges et bleus qui me réjouiraient la vue ?"")",-,0.0
"('#arlequin', 'Vraiment, on sait bien que vous ne pourrez pas comme certaines femmes, destiner les différents jours de la semaine aux différentes professions, et donner le Lundi aux gens de Robe, le Mardi aux Abbés, le Mercredi aux Étrangers, et le reste de la semaine au public.')",-,0.0
"('#la-comtesse', ""Vous voyez donc bien, Monsieur, que Madame a raison, et que vous n'avez rien à répondre ?"")",-,0.0
"('#arlequin', ""Il est vrai, j'en suis sur la négative."")",-,0.0
"('#la-comtesse', ""Hé, que répondrait-il ?  Me fera-t-il comprendre que si je donne à jouer dans un vieux château qui menace ruine, et qui est à vingt lieues de Paris, j'aurai tous les jours vingt coupeurs aux quatre pistoles ?"")",-,0.0
"('#le-chevalier', ""Difficilement les rondes d'un seul hiver vous vaudraient ici de quoi faire la fortune d'un joli homme."")",-,0.0
"('#la-comtesse', 'En vérité, madame la Comtesse raisonne comme un charme, et je vois bien que Monsieur ne saurait résister à la force de son raisonnement.')",-,0.0
"('#arlequin', ""Hé le petit butor !  Il ne sait pas que la raison n'a rien à faire dans le raisonnement des femmes."")",-,0.0
"('#la-comtesse', ""Dans un maudit pays comme celui-ci, a-t-on le moindre plaisir ?  Et celui de la promenade, tout innocent qu'il est, ne vous est-il pas interdit ?"")",-,0.0
"('#le-chevalier', 'Ho pour cela, Madame, on vous a donné de mauvais Mémoires, nous avons ici aux environs les plus belles promenades du monde.')",-,0.0
"('#la-comtesse', 'Hé fi !  De quoi me parlez-vous ?')",-,0.0
"('#arlequin', 'Ne voyez-vous pas que Madame ne veut se promener que dans les rues de Paris ?')",-,0.0
"('#la-comtesse', ""Non.  Mais, vous n'avez ici ni Cours, ni Tuileries, ni Vincennes."")",-,0.0
"('#le-chevalier', 'Il est vrai.  Mais nous avons des promenades qui ne valent guère moins.')",-,0.0
"('#arlequin', ""Madame a raison.  Dans nos promenades on n'a pas le plaisir de contrôler.  Peut-on dire par exemple, voilà une telle qui est dans le carrosse de son amant.  Cette maigre échine qui est dans le fond leur sert de commode.  Mon_Dieu, que Célimène est mal coiffée aujourd'hui !  Ne se corrigera-t-elle jamais de mettre si peu de rouge sur deux doigts de blanc ?  Votre grand Président ne veut-il pas avoir un autre équipage ?  Je crois qu'il a acheté le sien à la vallée de la Misère !  Non, il n'y a point de Carrosse de remise qui ne donnât quinze et bisque à ce vilain fiacre-là."")",-,0.0
"('#la-comtesse', ""Ce sont toutes ces gentillesses qui font l'âme de la conversation du Cours et des Tuileries."")",-,0.0
"('#le-chevalier', ""Madame dit cela d'un air malicieux qui enchante."")",-,0.0
"('#la-comtesse', 'Oh point, on a tous les torts du monde de dire que je suis médisante, je suis la meilleure pâte de femme qui fut jamais.')",-,0.0
"('#arlequin', ""La bonne pâte de femme !  On n'y a pas épargné la farine et le levain."")",-,0.0
"('#la-comtesse', ""Enfin, monsieur, pour trancher court, je suis venue vous prier d'écrire à mon mari, que s'il ne me retire au plutôt d'ici, je m'en retirerai moi-même ; qu'il prenne ses mesures là-dessus.  Allons Chevalier, allons."")",-,0.0
"('#arlequin', ""L'extravagante créature !  Mais quel est cet homme-là ?"")",-,0.0
"('#octave', ""Monsieur, vous êtes un homme illustre, au-dedans, je suis un homme illustre au dehors.  Vous faites le Sage quand il vous plaît, et je ne fais le fou que quand je veux.  Vous vous cachez, et l'on vous suit.  Je m'expose en public, et l'on ne me suit pas autant que je voudrais : enfin, Monsieur, vous êtes philosophe, et je suis comédien ?"")",-,0.0
"('#arlequin', ""Ah, Comédien ?  Je ne m'étonne plus s'il est gaillard.  Hé, bien Monsieur, que cherche ici votre personne Comique ?"")",-,0.0
"('#octave', ""Hé, Monsieur, dès que je suis comédien, je cherche de l'argent, du plaisir et de la gloire."")",-,0.0
"('#arlequin', ""Il n'y a guère ici de tout cela."")",-,0.0
"('#octave', ""Monsieur, nous ne faisons plus rien dans les grandes Villes.  Le public ne court plus après nous, nous avons songé dans notre Compagnie que la nouveauté de voir des Comédiens dans un désert nous ferait suivre par une multitude qui ne s'étonnait pas de nous voir bien solitaires dans une Ville."")",-,0.0
"('#arlequin', 'Mais savez-vous que cela est bien pensé ?  Moi qui ai souvent vu avec chagrin, la Comédie bien solitaire à Paris, je sens que je serais ravi de la voir bien fréquentée dans un désert.')",-,0.0
"('#octave', ""Cela ne peut pas manquer pour peu que vous soyez de la partie.  Tous les grands hommes sont d'excellents Comédiens, et on ne se distingue qu'à mesure qu'on joue mieux son personnage."")",-,0.0
"('#arlequin', ""Hé comment !  Ceci est rare.  On disait que les gens de plaisir n'avaient bien de l'esprit que le verre à la main, et celui-ci raisonne de sang froid."")",-,0.0
"('#octave', ""Monsieur, je m'ouvre à vous.  Les gens de ma profession ont besoin d'un peu de solitude pour se connaître.  Nous faisons si souvent les Princes et les Rois, que nous sommes comme ces menteurs de profession, qui à force d'en imposer, se trompe eux-mêmes, et prennent leurs impostures pour des vérités."")",-,0.0
"('#arlequin', 'Vous êtes riche dans vos comparaisons.')",-,0.0
"('#octave', ""Je vous avoue donc, Monsieur, qu'en mon particulier, je ne saurais vivre dans une grande Ville sans y faire le Prince."")",-,0.0
"('#arlequin', 'Ah, ah, ceci est plaisant.  Le Prince de Colombine serait-il Prince de sang de ce souverain-ci.  Mais elle vient.')",-,0.0
"('#octave', ""Ciel !  Qu'est-ce que je vois ?  Colombine en ce désert !  Elle me surprend après que je me suis découvert."")",-,0.0
"('#arlequin', 'Bonjour, la belle affligée.  Venez, levez les yeux.  Je vous présente ici un Prince qui pourra vous donner des nouvelles de celui que vous cherchez.')",-,0.0
"('#colombine', 'Ô Dieux !  Octave...')",-,0.0
"('#arlequin', ""Elle s'évanouit ?  Quoi entre mes bras ?  Adieu ma Philosophie."")",-,0.0
"('#octave', 'Tout mon amour se rallume.')",-,0.0
"('#arlequin', ""Que veut dire ceci ?  C'est tout de bon, je crois.  Allons donc, réveillez-vous, voici votre Prince.  Il n'y a pas de meilleur antidote que le retour d'un Amant, pour ranimer une Belle évanouie."")",-,0.0
