dufresny-chevalier-joueur,regnard-joueur,Score
-,"('#valere', ""Il est vrai. J'ai tantôt cette grosse partie De ces joueurs en fonds qui doivent s'assembler."")",0.0
-,"('#madame-la-ressource', 'Adieu.')",0.0
-,"('#valere', ""Demeurez donc : où voulez-vous aller ? Je ferai de l'argent ; ou celui de mon père, Quoi qu'il puisse arriver, nous tirera d'affaire. Bas à Hector."")",0.0
-,"('#hector', ""Que peut dire Angélique alors qu'elle apprendra Que de son cher portrait ? ..."")",0.0
-,"('#valere', 'Et qui le lui dira ? Dans une heure au plus tard nous irons le reprendre.')",0.0
-,"('#hector', 'Dans une heure ?')",0.0
-,"('#valere', 'Oui, vraiment.')",0.0
-,"('#hector', 'Je commence à me rendre.')",0.0
-,"('#valere', 'Je me mettrais en gage en mon besoin urgent.')",0.0
-,"('#hector', ""Sur cette nippe-là vous auriez peu d'argent."")",0.0
-,"('#valere', 'On ne perd pas toujours, je gagnerai sans doute.')",0.0
-,"('#hector', 'Votre raisonnement met le mien en déroute. Je sais que ce micmac ne vaut rien dans le fond.')",0.0
-,"('#valere', ""Je m'en tirerai bien, Hector, je t'en réponds. Peut-on, sur ce bijou, sans trop de complaisance ?... À Madame La Ressource, montrant le portrait d'Angélique."")",0.0
-,"('#madame-la-ressource', 'Oui, je puis maintenant prêter en conscience ; Je vois des diamants qui répondent du prêt, Et qui peuvent porter un modeste intérêt. Voilà les mille écus comptés dans cette bourse.')",0.0
-,"('#valere', 'Je vous suis obligé, Madame La Ressource. Au moins, ne manquez pas de revenir tantôt : Je prétends retirer mon portrait au plus tôt.')",0.0
-,"('#madame-la-ressource', 'Volontiers. Nous aimons à changer de la sorte. Plus notre argent fatigue, et plus il nous rapporte. Adieu, messieurs. Je suis tout à vous à ce prix. Elle sort.')",0.0
-,"('#hector', 'Adieu, juif, le plus juif qui soit dans tout Paris.')",0.0
-,"('#hector', 'Vous faites là, Monsieur, une action inique.')",0.0
-,"('#valere', ""Aux maux désespérés il faut de l'émétique : Et cet argent, offert par les mains de l'amour, Me dit que la fortune est pour moi dans ce jour."")",0.0
-,"('#dorante', 'Quel est donc le sujet pourquoi ton coeur soupire ?')",0.0
-,"('#nerine', ""Nous n'avons pas, Monsieur, tous deux, sujet de rire."")",0.0
-,"('#dorante', 'Dis-moi donc, si tu veux, le sujet de tes pleurs.')",0.0
-,"('#nerine', 'Il faut aller, Monsieur, chercher fortune ailleurs.')",0.0
-,"('#dorante', ""Chercher fortune ailleurs ! As-tu fait quelque pièce Qui t'aurait fait sitôt chasser de ta maîtresse ?"")",0.0
-,"('#nerine', ""Non : c'est de votre sort dont j'ai compassion ; Et c'est à vous d'aller chercher condition."")",0.0
-,"('#dorante', 'Que dis-tu ?')",0.0
-,"('#nerine', ""Qu'Angélique est une âme légère, Et s'est mieux que jamais rengagée à Valère."")",0.0
-,"('#dorante', ""Quoique pour mon amour ce coup soit assommant, Je ne suis point surpris d'un pareil changement. Je sais que cet amant tout entière l'occupe : De ses ardeurs pour moi je ne suis point la dupe ; Et lorsque de ses feux je sens quelque retour, Je dois tout au dépit, et rien à son amour. Je ne veux point, Nérine, éclater en injures, Ni rappeler ici ses serments, ses parjures : Ainsi que mon amour, je calme mon courroux."")",0.0
-,"('#nerine', ""Si vous saviez, Monsieur, ce que j'ai fait pour vous !"")",0.0
-,"('#dorante', 'Tiens, reçois cette bague, et dis à ta maîtresse Que, malgré ses dédains, elle aura ma tendresse, Et que la voir heureuse est mon plus grand bonheur.')",0.0
-,"('#nerine', ""Ah ! Ah ! Je n'en puis plus ; vous me fendez le coeur."")",0.0
-,"('#hector', 'Oui, Monsieur, Angélique épousera Valère ; Ils ont signé la paix.')",0.0
-,"('#geronte', ""Tant mieux. Bonjour, mon frère. Qu'est-ce ? Eh bien ! Qu'avez-vous ? Vous êtes tout changé ! Allons, gai. Vous a-t-on donné votre congé ? À Dorante."")",0.0
-,"('#dorante', ""Vous êtes bien instruit des chagrins qu'on me donne ! On ne me verra point violenter personne ; Et quand je perds un coeur qui cherche à s'éloigner, Mon frère, je prétends moins perdre que gagner."")",0.0
-,"('#geronte', ""Voilà les sentiments d'un héros de Cassandre. Entre nous, vous aviez fort grand tort de prétendre Que sur votre neveu vous pussiez l'emporter."")",0.0
-,"('#dorante', ""Non ; je ne sus jamais jusque-là me flatter. La jeunesse toujours eut des droits sur les belles ; L'amour est un enfant qui badine avec elles : Et quand, à certain âge, on veut se faire aimer, C'est un soin indiscret qu'on devrait réprimer."")",0.0
-,"('#geronte', ""Je suis, en vérité, ravi de vous entendre ; Et vous prenez la chose ainsi qu'il la faut prendre."")",0.0
-,"('#nerine', ""Si l'on m'en avait cru, tout n'en irait que mieux."")",0.0
-,"('#dorante', 'Ma présence est assez inutile en ces lieux. Je vais de mon amour tâcher à me défaire. Il sort.')",0.0
-,"('#geronte', ""Allez, consolez-vous ; c'est fort bien fait, mon frère. Adieu."")",0.0
-,"('#geronte', 'Le pauvre enfant ! Son sort me fait pitié.')",0.0
-,"('#nerine', ""J'en ai le coeur saisi."")",0.0
-,"('#hector', ""Moi, j'en pleure à moitié. Le pauvre homme !"")",0.0
-,"('#hector', ""Voilà, Monsieur, un petit rôle Des dettes de mon maître. Il vous tient sa parole, Comme vous le voyez, et croit qu'en tout ceci Vous voudrez bien, Monsieur, tenir la vôtre aussi."")",0.0
-,"('#geronte', 'Çà, voyons, expédie au plus tôt ton affaire.')",0.0
-,"('#hector', ""J'aurai fait en deux mots. L'honnête homme de père ! Ah ! Qu'à notre secours à propos vous venez ! Encore un jour plus tard, nous étions ruinés."")",0.0
-,"('#geronte', 'Je le crois.')",0.0
-,"('#hector', ""N'allez pas sur les points vous débattre ; Foi d'honnête garçon, je n'en puis rien rabattre : Les choses sont, Monsieur, tout au plus juste prix ; De plus je vous promets que je n'ai rien omis."")",0.0
-,"('#geronte', 'Finis donc.')",0.0
-,"('#hector', 'Il faut bien se mettre sur ses gardes. ""Mémoire juste et bref de nos dettes criardes, Que Mathurin Géronte aurait tantôt promis, Et promet maintenant de payer pour son fils.""')",0.0
-,"('#geronte', ""Que je les paie ou non, ce n'est pas ton affaire. Lis toujours."")",0.0
-,"('#hector', 'C\'est, Monsieur, ce que je m\'en vais faire. ""Item, doit à Richard cinq cents livres dix sous, Pour gages de cinq ans, frais, mises, loyaux-coûts.""')",0.0
-,"('#geronte', 'Quel est ce Richard ?')",0.0
-,"('#hector', ""Moi, fort à votre service. Ce nom n'étant point fait du tout à la propice D'un valet de joueur ; mon maître de nouveau M'a mis celui d'Hector, du valet de carreau."")",0.0
-,"('#geronte', 'Le beau nom ! Il devait appeler Angélique Pallas, du nom connu de la dame de pique.')",0.0
-,"('#hector', '""Secondement, il doit à Jérémie Aaron, Usurier de métier, juif de religion... ""')",0.0
-,"('#geronte', ""Tout beau, n'embrouillons point, s'il vous plaît, les affaires ; Je ne veux point payer les dettes usuraires."")",0.0
-,"('#hector', 'Eh bien ! Soit. ""Plus, il doit à maints particuliers, Ou quidams, dont les noms, qualités et métiers Sont déduits plus au long avec les parties, Ès assignations dont je tiens les copies, Dont tous lesdits quidams, ou du moins peu s\'en faut, Ont obtenu déjà sentence par défaut, La somme de dix mille une livre, une obole, Pour l\'avoir, sans relâche, un an, sur sa parole, Habillé, voituré, coiffé, chaussé, ganté, Alimenté, rasé, désaltéré, porté.""')",0.0
-,"('#geronte', ""Désaltéré, porté ! Que le diable t'emporte, Et ton maudit mémoire écrit de telle sorte."")",0.0
-,"('#hector', ""Si vous ne m'en croyez, demain, pour vous trouver, J'enverrai les quidams tous à votre lever."")",0.0
-,"('#geronte', 'La belle cour !')",0.0
-,"('#hector', '""De plus, à Margot De La Plante, Personne de ses droits usante et jouissante, Est dû loyalement deux cent cinquante écus Pour ses appointements de deux quartiers échus.""')",0.0
-,"('#geronte', 'Quelle est cette Margot ?')",0.0
-,"('#hector', ""Monsieur... c'est une fille... Chez laquelle mon maître... elle est vraiment gentille."")",0.0
-,"('#geronte', 'Deux cent cinquante écus !')",0.0
-,"('#hector', ""Ce n'est, ma foi, pas cher : Demandez ; c'est, Monsieur, un prix fait en hiver."")",0.0
-,"('#geronte', 'Et tu prétends, bourreau ? ...')",0.0
-,"('#hector', ""Monsieur, point d'invectives. Voici le contenu de nos dettes actives : Et vous allez bien voir que le compte suivant, Payé fidèlement, se monte à presque autant."")",0.0
-,"('#geronte', 'Voyons.')",0.0
-,"('#hector', '""Premièrement, Isaac De La Serre... "" Il est connu de vous.')",0.0
-,"('#geronte', ""Et de toute la terre : C'est ce négociant, ce banquier si fameux."")",0.0
-,"('#hector', 'Nous ne vous donnons pas de ces effets véreux ; Cela sent comme baume. Or donc ce De La Serre, Si bien connu de vous et de toute la terre, Ne nous doit rien.')",0.0
-,"('#geronte', 'Comment !')",0.0
-,"('#hector', 'Mais un de ses parents, Mort aux champs de Fleurus, nous doit dix mille francs.')",0.0
-,"('#geronte', 'Voilà certainement un effet fort bizarre !')",0.0
-,"('#hector', 'Oh ! S\'il n\'était pas mort, c\'était de l\'or en barre. ""Plus, à mon maître est dû, du chevalier Fijac, Les droits hypothéqués sur un tour de trictrac.""')",0.0
-,"('#geronte', 'Que dis-tu ?')",0.0
-,"('#hector', ""La partie est de deux cents pistoles ; C'est une dupe ; il fait en un tour vingt écoles : Il ne faut plus qu'un coup."")",0.0
-,"('#geronte', ""Tiens, maraud, le voilà, Pour m'offrir un mémoire égal à celui-là. Va porter cet argent à celui qui t'envoie."")",0.0
-,"('#hector', 'Il ne voudra jamais prendre cette monnaie.')",0.0
-,"('#geronte', ""Impertinent maraud ! Va, je t'apprendrai bien Avec ton trictrac..."")",0.0
-,"('#hector', 'Il a dix trous à rien.')",0.0
-,"('#hector', 'Sa main est à frapper, non à donner, légère ; Et mon maître a bien fait de faire ailleurs affaire.')",0.0
-,"('#hector', ""Mais le voici qui vient poussé d'un heureux vent : Il a les yeux sereins et l'accueil avenant. Par votre ordre, Monsieur, j'ai vu Monsieur Géronte, Qui de notre mémoire a fait fort peu de compte : Sa monnaie est frappée avec un vilain coin ; Et de pareil argent nous n'avons pas besoin. J'ai vu, chemin faisant, aussi Monsieur Dorante : Morbleu ! Qu'il est fâché ! Haut."")",0.0
-,"('#valere', 'Mille deux cent cinquante.')",0.0
-,"('#hector', ""La flotte est arrivée avec les galions ; Cela va diablement hausser nos actions. J'ai vu pareillement, par votre ordre, Angélique ; Elle m'a dit... Haut."")",0.0
-,"('#valere', ""Morbleu ! Ce dernier coup me pique ; Sans les cruels revers de deux coups inouis, J'aurais encor gagné plus de deux cents louis."")",0.0
-,"('#hector', 'Cette fille, Monsieur, de votre amour est folle.')",0.0
-,"('#valere', ""Damon m'en doit encor deux cents sur sa parole."")",0.0
-,"('#hector', ""Monsieur, écoutez-moi ; calmez un peu vos sens ; Je parle d'Angélique, et depuis fort longtemps."")",0.0
-,"('#valere', ""Ah ! D'Angélique ? Eh bien ! Comment suis-je avec elle ?"")",0.0
-,"('#hector', ""On n'y peut être mieux. Ah ! Monsieur, qu'elle est belle ! Et que j'ai de plaisir à vous voir raccroché !"")",0.0
-,"('#valere', ""À te dire le vrai, je n'en suis pas fâché."")",0.0
-,"('#hector', ""Comment ! Quelle froideur s'empare de votre âme ! Quelle glace ! Tantôt vous étiez tout de flamme. Ai-je tort quand je dis que l'argent de retour Vous fait faire toujours banqueroute à l'amour ? Vous vous sentez en fonds, ergo plus de maîtresse."")",0.0
-,"('#valere', ""Ah ! Juge mieux, Hector, de l'amour qui me presse. J'aime autant que jamais ; mais sur ma passion J'ai fait, en te quittant, quelque réflexion. Je ne suis point du tout né pour le mariage. Des parents, des enfants, une femme, un ménage, Tout cela me fait peur. J'aime la liberté."")",0.0
-,"('#hector', 'Et le libertinage.')",0.0
-,"('#valere', ""Hector, en vérité, Il n'est point dans le monde un état plus aimable Que celui d'un joueur : sa vie est agréable ; Ses jours sont enchaînés par des plaisirs nouveaux ; Comédie, opéra, bonne chère, cadeaux : Il traîne en tous les lieux la joie et l'abondance : On voit régner sur lui l'air de magnificence ; Tabatières, bijoux : sa poche est un trésor : Sous ses heureuses mains le cuivre devient or."")",0.0
-,"('#hector', ""Et l'or devient à rien."")",0.0
-,"('#valere', ""Chaque jour mille belles Lui font la cour par lettre, et l'invitent chez elles : La porte, à son aspect, s'ouvre à deux grands battants. Là, vous trouvez toujours des gens divertissants ; Des femmes qui jamais n'ont pu fermer la bouche, Et qui sur le prochain vous tirent à cartouche ; Des oisifs de métier, et qui toujours sur eux Portent de tout Paris le lardon scandaleux ; Des Lucrèces du temps, là, de ces filles veuves, Qui veulent imposer et se donner pour neuves ; De vieux seigneurs toujours prêts à vous cajoler ; Des plaisants qui font rire avant que de parler. Plus agréablement peut-on passer la vie ?"")",0.0
-,"('#hector', ""D'accord. Mais quand on perd, tout cela vous ennuie."")",0.0
-,"('#valere', ""Le jeu rassemble tout ; il unit à la fois Le turbulent Marquis, le paisible bourgeois. La femme du banquier, dorée et triomphante, Coupe orgueilleusement la duchesse indigente. Là, sans distinction, on voit aller de pair Le laquais d'un commis avec un duc et pair ; Et quoi qu'un sort jaloux nous ait fait d'injustices, De sa naissance ainsi l'on venge les caprices."")",0.0
-,"('#hector', ""À ce qu'on peut juger de ce discours charmant, Vous voilà donc en grâce avec l'argent comptant. Tant mieux. Pour se conduire en bonne politique, Il faudrait retirer le portrait d'Angélique."")",0.0
-,"('#valere', 'Nous verrons.')",0.0
-,"('#hector', 'Vous savez...')",0.0
-,"('#valere', 'Je dois jouer tantôt.')",0.0
-,"('#hector', 'Tirez-en mille écus.')",0.0
-,"('#valere', ""Oh ! Non, c'est un dépôt..."")",0.0
-,"('#hector', ""Pour mettre quelque chose à l'abri des orages, S'il vous plaisait du moins de me payer mes gages."")",0.0
-,"('#valere', 'Quoi ! Je te dois ?')",0.0
-,"('#hector', ""Depuis que je suis avec vous, Je n'ai pas, en cinq ans, encor reçu cinq sous."")",0.0
-,"('#valere', ""Mon père te paiera ; l'article est au mémoire."")",0.0
-,"('#hector', ""Votre père ? Ah ! Monsieur, c'est une mer à boire. Son argent n'a point cours, quoiqu'il soit bien de poids."")",0.0
-,"('#valere', ""Va, j'examinerai ton compte une autre fois. J'entends venir quelqu'un."")",0.0
-,"('#hector', ""Je vois votre sellière. Elle a flairé l'argent."")",0.0
-,"('#valere', 'Il faut nous en défaire.')",0.0
-,"('#hector', 'Et Monsieur Galonier, votre honnête tailleur.')",0.0
-,"('#valere', 'Quel contre-temps !')",0.0
-,"('#valere', ""Je suis votre humble serviteur. Bonjour, Madame Adam. Quelle joie est la mienne ! Vous voir ! C'est du plus loin, parbleu, qu'il me souvienne."")",0.0
-,"('#madame-adam', 'Je viens pourtant ici souvent faire ma cour ; Mais vous jouez la nuit, et vous dormez le jour.')",0.0
-,"('#valere', ""C'est pour cette calèche à velours à ramage ?"")",0.0
-,"('#madame-adam', ""Oui, s'il vous plaît."")",0.0
-,"('#valere', ""Je suis fort content de l'ouvrage ; Il faut vous la payer... Songe par quel moyen Tu pourras me tirer de ce triste entretien. Vous, Monsieur Galonier, quel sujet vous amène ? Bas à Hector. Haut."")",0.0
-,"('#monsieur-galonier', 'Je viens vous demander...')",0.0
-,"('#hector', 'Vous prenez trop de peine.')",0.0
-,"('#monsieur-galonier', 'Vous...')",0.0
-,"('#hector', 'Vous faites toujours mes habits trop étroits.')",0.0
-,"('#monsieur-galonier', 'Si...')",0.0
-,"('#hector', ""Ma culotte s'use en deux ou trois endroits."")",0.0
-,"('#monsieur-galonier', 'Je...')",0.0
-,"('#hector', 'Vous cousez si mal...')",0.0
-,"('#madame-adam', 'Nous marions ma fille.')",0.0
-,"('#valere', 'Quoi ! Vous la mariez ? Elle est vive et gentille ; Et son époux futur doit en être content.')",0.0
-,"('#madame-adam', ""Nous aurions grand besoin d'un peu d'argent comptant."")",0.0
-,"('#valere', ""Je veux, Madame Adam, mourir à votre vue, Si j'ai..."")",0.0
-,"('#madame-adam', ""Depuis longtemps cette somme m'est due."")",0.0
-,"('#valere', ""Que je sois en maraud, déshonoré cent fois, Si l'on m'a vu toucher un sou depuis six mois !"")",0.0
-,"('#hector', 'Oui, nous avons tous deux, par pitié profonde, Fait voeu de pauvreté : nous renonçons au monde.')",0.0
-,"('#monsieur-galonier', ""Que votre coeur pour moi se laisse un peu toucher ! Notre femme est, Monsieur, sur le point d'accoucher. Donnez-moi cent écus sur et tant moins des dettes."")",0.0
-,"('#hector', 'Et de quoi diable aussi, du métier dont vous êtes, Vous avisez-vous là de faire des enfants ? Faites-moi des habits.')",0.0
-,"('#monsieur-galonier', 'Seulement deux cents francs.')",0.0
-,"('#valere', ""Et mais... si j'en avais... comptez que dans la vie Personne de payer n'eut jamais tant d'envie. Demandez..."")",0.0
-,"('#hector', ""S'il avait quelques deniers comptants, Ne me paierait-il pas mes gages de cinq ans ? Votre dette n'est pas meilleure que la mienne."")",0.0
-,"('#madame-adam', 'Mais quand faudra-t-il donc, Monsieur, que je revienne ?')",0.0
-,"('#valere', 'Mais... quand il vous plaira... dès demain ; que sait-on ?')",0.0
-,"('#hector', 'Je vous avertirai quand il y fera bon.')",0.0
-,"('#monsieur-galonier', ""Pour moi, je ne sors point d'ici qu'on ne m'en chasse."")",0.0
-,"('#hector', ""Non, je ne vis jamais d'animal si tenace."")",0.0
-,"('#valere', ""Écoutez, je vous dis un secret qui, je crois, Vous plaira dans la suite autant et plus qu'à moi. Je vais me marier tout-à-fait : et mon père Avec mes créanciers doit me tirer d'affaire."")",0.0
-,"('#hector', 'Pour le coup...')",0.0
-,"('#madame-adam', ""Il me faut de l'argent cependant."")",0.0
-,"('#hector', ""Cette raison vaut mieux que de l'argent comptant. Montrez-nous les talons."")",0.0
-,"('#monsieur-galonier', 'Monsieur, ce mariage Se fera-t-il bientôt ?')",0.0
-,"('#hector', ""Tout au plus tôt. J'enrage."")",0.0
-,"('#madame-adam', 'Sera-ce dans ce jour ?')",0.0
-,"('#hector', ""Nous l'espérons. Adieu. Sortez. Nous attendons la future en ce lieu : Si l'on vous trouve ici, vous gâterez l'affaire."")",0.0
-,"('#madame-adam', 'Vous me promettez donc ? ...')",0.0
-,"('#hector', 'Allez, laissez-moi faire.')",0.0
-,"('#madame-adam #monsieur-galonier', 'Mais, monsieur...')",0.0
-,"('#hector', 'Que de bruit ! Oh ! Parbleu, détalez.')",0.0
-,"('#hector', 'Voilà des créanciers assez bien régalés. Vous devriez pourtant, en fonds comme vous êtes...')",0.0
-,"('#valere', 'Rien ne porte malheur comme payer ses dettes.')",0.0
-,"('#hector', ""Ah ! Je ne dois donc plus m'étonner désormais Si tant d'honnêtes gens ne les payent jamais."")",0.0
-,"('#hector', 'Mais voici le Marquis, ce héros de tendresse.')",0.0
-,"('#valere', ""C'est là le soupirant ?"")",0.0
-,"('#hector', 'Oui, de notre comtesse.')",0.0
-,"('#le-marquis', ""Que ma chaise se tienne à deux cents pas d'ici. Et vous, mes trois laquais, éloignez-vous aussi : Je suis incognito . Les laquais sortent."")",0.0
-,"('#hector', 'Que prétend-il donc faire ?')",0.0
-,"('#le-marquis', ""N'est-ce pas vous, Monsieur, qui vous nommez Valère ?"")",0.0
-,"('#valere', ""Oui, monsieur ; c'est ainsi qu'on m'a toujours nommé."")",0.0
-,"('#le-marquis', ""Jusques au fond du coeur j'en suis, parbleu, charmé. Faites que ce valet à l'écart se retire."")",0.0
-,"('#valere', ""Va-t'en."")",0.0
-,"('#hector', 'Monsieur...')",0.0
-,"('#valere', ""Va-t'en : faut-il te le redire ?"")",0.0
-,"('#le-marquis', 'Savez-vous qui je suis ?')",0.0
-,"('#valere', ""Je n'ai pas cet honneur."")",0.0
-,"('#le-marquis', ""Courage ; allons, Marquis, montre de la vigueur : il craint. Je suis pourtant fort connu dans la ville ; Et, si vous l'ignorez, sachez que je faufile Avec ducs, archiducs, princes, seigneurs, Marquis, Et tout ce que la cour offre de plus exquis ; Petits-maîtres de robe à courte et longue queue. J'évente les beautés et leur plais d'une lieue. Je m'érige aux repas en maître architriclin ; Je suis le chansonnier et l'âme du festin. Je suis parfait en tout. Ma valeur est connue ; Je ne me bats jamais qu'aussitôt je ne tue : De cent jolis combats je me suis démêlé ; J'ai la botte trompeuse et le jeu très brouillé. Mes aïeux sont connus ; ma race est ancienne ; Mon trisaïeul était vice-bailli du Maine. J'ai le vol du chapon : ainsi, dès le berceau, Vous voyez que je suis gentilhomme manceau. Haut."")",0.0
-,"('#valere', 'On le voit à votre air.')",0.0
-,"('#le-marquis', ""J'ai, sur certaine femme Jeté, sans y songer, quelque amoureuse flamme. J'ai trouvé la matière assez sèche de soi ; Mais la belle est tombée amoureuse de moi. Vous le croyez sans peine : on est fait d'un modèle, À prétendre hypothèque, à fort bon droit, sur elle ; Et vouloir faire obstacle à de telles amours, C'est prétendre arrêter un torrent dans son cours."")",0.0
-,"('#valere', ""Je ne crois pas,Monsieur, qu'on fût si téméraire."")",0.0
-,"('#le-marquis', ""On m'assure pourtant que vous le voulez faire."")",0.0
-,"('#valere', 'Moi ?')",0.0
-,"('#le-marquis', ""Que, sans respecter ni rang, ni qualité, Vous nourrissez dans l'âme une velléité De me barrer son coeur."")",0.0
-,"('#valere', ""C'est pure médisance ; Je sais ce qu'entre nous le sort mit de distance."")",0.0
-,"('#le-marquis', ""Il tremble. Savez-vous, Monsieur du lansquenet, Que j'ai de quoi rabattre ici votre caquet ? Haut."")",0.0
-,"('#valere', 'Je le sais.')",0.0
-,"('#le-marquis', ""Vous croyez, en votre humeur caustique, En agir avec moi comme avec l'as de pique."")",0.0
-,"('#valere', 'Moi, monsieur ?')",0.0
-,"('#le-marquis', ""Il me craint. Vous faites le plongeon, Petit noble à nasarde, enté sur sauvageon. Je crois qu'il a du coeur. Je retiens ma colère : Mais... Haut. Valère enfonce son chapeau. Bas. Haut."")",0.0
-,"('#valere', 'Vous le voulez donc ? Il faut vous satisfaire.')",0.0
-,"('#le-marquis', 'Bon ! Bon ! Je ris.')",0.0
-,"('#valere', 'Vos ris ne sont point de mon goût, Et vos airs insolents ne plaisent point du tout. Vous êtes un faquin.')",0.0
-,"('#le-marquis', 'Cela vous plaît à dire.')",0.0
-,"('#valere', 'Un fat, un malheureux.')",0.0
-,"('#le-marquis', 'Monsieur, vous voulez rire.')",0.0
-,"('#valere', ""Il faut voir sur-le-champ si les vice-baillis Sont si francs du collier que vous l'avez promis."")",0.0
-,"('#le-marquis', 'Mais faut-il nous brouiller pour un sot point de gloire ?')",0.0
-,"('#valere', 'Oh ! Le vin est tiré, monsieur ; il le faut boire.')",0.0
-,"('#le-marquis', 'Ah ! Ah ! Je suis blessé.')",0.0
-,"('#hector', 'Quels desseins emportés ? ...')",0.0
-,"('#le-marquis', ""Ah ! C'est trop endurer."")",0.0
-,"('#hector', 'Ah ! Monsieur, arrêtez.')",0.0
-,"('#le-marquis', 'Laissez-moi donc.')",0.0
-,"('#hector', 'Tout beau !')",0.0
-,"('#valere', ""Cesse de le contraindre : Va, c'est un malheureux qui n'est pas bien à craindre."")",0.0
-,"('#hector', 'Quel sujet ? ...')",0.0
-,"('#le-marquis', ""Votre maître a certains petits airs... Et prend mal à propos les choses de travers. On vient civilement pour s'éclaircir d'un doute, Et monsieur prend la chèvre ; il met tout en déroute, Fait le petit mutin. Oh ! Cela n'est pas bien. Valère s'approche du Marquis. Le Marquis effrayé, dit doucement."")",0.0
-,"('#hector', 'Mais encor quel sujet ?')",0.0
-,"('#le-marquis', ""Quel sujet ? Moins que rien. L'amour de la Comtesse auprès de lui m'appelle..."")",0.0
-,"('#hector', ""Ah ! Diable, c'est avoir une vieille querelle. Quoi ! Vous osez, monsieur, d'un coeur ambitieux, Sur notre patrimoine ainsi jeter les yeux ! Attaquer la Comtesse, et nous le dire encore !"")",0.0
-,"('#le-marquis', ""Bon ! Je ne l'aime pas ; c'est elle qui m'adore."")",0.0
-,"('#valere', ""Oh ! Vous pouvez l'aimer autant qu'il vous plaira ; C'est un bien que jamais on ne vous enviera : Vous êtes en effet un amant digne d'elle : Je vous cède les droits que j'ai sur cette belle."")",0.0
-,"('#hector', 'Oui, les droits sur le coeur ; mais sur la bourse, Non.')",0.0
-,"('#le-marquis', ""Je le savais bien, moi, que j'en aurais raison ; Et voilà comme il faut se tirer d'une affaire."")",0.0
-,"('#hector', ""N'auriez-vous point besoin d'un peu d'eau vulnéraire ?"")",0.0
-,"('#le-marquis', 'Je suis ravi de voir que vous ayez du coeur, Et que le tout se soit passé dans la douceur. Serviteur. Vous et moi, nous en valons deux autres. Je suis de vos amis.')",0.0
-,"('#valere', 'Je ne suis pas des vôtres.')",0.0
-,"('#valere', 'Voilà donc ce Marquis, cet homme dangereux ?')",0.0
-,"('#hector', 'Oui, monsieur, le voilà.')",0.0
-,"('#valere', ""C'est un grand malheureux. Je crains que mes joueurs ne soient sortis du gîte ; Ils ont trop attendu ; j'y retourne au plus vite. J'ai dans le coeur, Hector, un bon pressentiment ; Et je dois aujourd'hui gagner, assurément."")",0.0
-,"('#hector', ""Votre coeur est, Monsieur, toujours insatiable. Ces inspirations viennent souvent du diable ; Je vous en avertis, c'est un futé matois."")",0.0
-,"('#valere', ""Elles m'ont réussi déjà plus d'une fois."")",0.0
-,"('#hector', ""Tant va la cruche à l'eau..."")",0.0
-,"('#valere', ""Paix ! Tu veux contredire : À mon âge, crois-tu m'apprendre à me conduire ?"")",0.0
-,"('#hector', 'Vous ne me parlez point, Monsieur, de votre amour.')",0.0
-,"('#valere', 'Non.')",0.0
-,"('#hector', ""Il m'en parlera peut-être à son retour."")",0.0
-,"('#nerine', ""En vain vous m'opposez une indigne tendresse, Je n'ai vu de mes jours avoir tant de mollesse. Je ne puis sur ce point m'accorder avec vous. Valère n'est point fait pour être votre époux ; Il ressent pour le jeu des fureurs nonpareilles, Et cet homme perdra quelque jour ses oreilles."")",0.0
-,"('#angelique', 'Le temps le guérira de cet aveuglement.')",0.0
-,"('#nerine', 'Le temps augmente encore un tel attachement.')",0.0
-,"('#angelique', ""Ne combats plus, Nérine, une ardeur qui m'enchante ; Tu prendrais pour l'éteindre une peine impuissante. Il est des noeuds formés sous des astres malins, Qu'on chérit malgré soi. Je cède à mes destins. La raison, les conseils ne peuvent m'en distraire, Je vois le bon parti ; mais je prends le contraire."")",0.0
-,"('#nerine', ""Eh bien ! Madame, soit ; contentez votre ardeur, J'y consens. Acceptez pour époux un joueur, Qui, pour porter au jeu son tribut volontaire, Vous laissera manquer même du nécessaire, Toujours triste ou fougueux, pestant contre le jeu, Ou d'avoir perdu trop, ou bien gagné trop peu. Quel charme qu'un époux qui, flattant sa manie, Fait vingt mauvais marchés tous les jours de sa vie ; Prend pour argent comptant, d'un usurier fripon, Des singes, des pavés, un chantier, du charbon ; Qu'on voit à chaque instant prêt à faire querelle Aux bijoux de sa femme, ou bien à sa vaisselle, Qui va, revient, retourne, et s'use à voyager Chez l'usurier, bien plus qu'à donner à manger, Quand, après quelque temps, d'intérêts surchargée, Il la laisse où d'abord elle fut engagée, Et prend, pour remplacer ses meubles écartés, Des diamants du temple, et des plats argentés ; Tant que, dans sa fureur n'ayant plus rien à vendre, Empruntant tous les jours, et ne pouvant plus rendre, Sa femme signe enfin, et voit en moins d'un an, Ses terres en décret, et son lit à l'encan !"")",0.0
-,"('#angelique', ""Je ne veux point ici m'affliger par avance ; L'évènement souvent confond la prévoyance. Il quittera le jeu."")",0.0
-,"('#nerine', ""Quiconque aime, aimera ; Et quiconque a joué, toujours joue, et jouera. Quelque docteur l'a dit, ce n'est point menterie. Et, si vous le voulez, contre vous je parie Tout ce que je possède, et mes gages d'un an, Qu'à l'heure que je parle il est dans un brelan."")",0.0
-,"('#nerine', ""Nous le saurons d'hector qu'ici je vois paroître."")",0.0
