montchretien-hector,giraudoux-la-guerre-de-troie-n-aura-pas-lieu,Score
"('#andromaque', ""» Arrière tout délai. La chose nécessaire  » Trop tard exécutée est la mort d'une affaire.  Et puis s'il est un coup au combat enfourné  Je ne croirai jamais qu'il en soit ramené. "")",-,0.0
"('#nourrice', 'Voyez Priam à temps avec deux de vos frères. ')",-,0.0
"('#andromaque', 'Je vous invoque tous, ô bons Dieux tutélaires ! ')",-,0.0
"('#priam', 'Andromaque ma fille, et qui vous mène ici.')",-,0.0
"('#andromaque', 'Le désir de vous voir et mes frères aussi. ')",-,0.0
"('#priam', ""Je loue en vous cela comme toute autre chose.  Mais puisque votre Hector au combat se dispose,  Pourquoi comme autrefois n'aidez-vous à l'armer ? "")",-,0.0
"('#andromaque', ""Si tôt que le Soleil est sorti de la mer  Il a crié trois fois qu'on lui porte ses armes. "")",-,0.0
"('#priam', ""Aussi la diligence est requise aux gens d'armes"")",-,0.0
"('#andromaque', ""Jamais il n'eut le coeur si brûlant du combat."")",-,0.0
"('#priam', 'Le Prince généreux y prend tout son ébat. ')",-,0.0
"('#andromaque', ""Mais telle promptitude à bon droit m'est suspecte. "")",-,0.0
"('#priam', ""» Andromaque, le chef qui veut qu'on le respecte,  » Prompt à tous accidents, en action partout,  » Ne dort la nuit entière et doit mourir debout. "")",-,0.0
"('#andromaque', 'Propos malencontreux, comme tu me travailles  Consentant à ma perte et à ses funérailles ! ')",-,0.0
"('#priam', ""Qui cause, je vous prie, son propos ennuyeux ?  D'où viennent tant de pleurs regorgeants de ses yeux ? "")",-,0.0
"('#andromaque', 'Méprise désormais, ô fier Hector, méprise  Un songe que le Ciel tristement autorise. ')",-,0.0
"('#priam', ""Je n'en puis que juger, mais à lui voir le teint  D'une grande tristesse elle a le coeur atteint. "")",-,0.0
"('#andromaque', ""Néglige, malheureux, néglige à la malheure  Cet augure de mort dont ton Père t'assure. "")",-,0.0
"('#priam', ""Chaste épouse d'Hector, raconte les douleurs  Qui tirent de tes yeux cette source de pleurs. "")",-,0.0
"('#andromaque', ""Ta bonté m'y convie, ô Père vénérable.  Mais pour me soulager du tourment qui m'accable.  Commande en ma faveur que l'on aille quérir  Ton malheureux Hector qui s'obstine à mourir. "")",-,0.0
"('#priam', ""À mourir ! Sus, mes fils, amenez votre frère,  Qu'il vienne, je le veux d'autorité de père.  Lève-moi cependant de ce doute profond  Qui ma trouble pensée émeut de comble en fond. "")",-,0.0
"('#andromaque', ""Quoique pour mon tourment ta bouche le commande,  Que puis-je refuser à si juste demande ?  Je songeai cette nuit au point que le sommeil  Couve plus doucement les paupières de l'oeil,  Que j'embrassais Hector pâle, froid et sans âme.  Je l'embrassais, hélas, ce souvenir me pâme !  Souillé de la poussière et du sang de ses coups :  Je sentais quant et quant trembloter mes genoux,  S'amortir les esprits animant mes artères,  Et mes nerfs relâcher leurs forces ordinaires.  À peine je m'éveille et sens un tel défaut  Qu'encor longtemps après j'en soupire tout haut.  Mon Hector cependant qu'entre mes bras je presse  Demande qui me tient, me baise, me caresse  Au lieu de me tancer, et ma voix longuement  Répond à ses propos par sanglots seulement,  Car le mortel objet dont mon âme était pleine  Au creux de mes poumons retenait mon haleine.  Encor une autre fois ce songe infortuné  À mon esprit dolent est depuis retourné ;  Las ! Et me semble encor sa misérable image  Voler devant mes yeux couverte d'un ombrage. "")",-,0.0
"('#priam', ""Si d'un esprit dévot j'allume vos Autels,  Écoutez ma prière, ô grands Dieux immortels,  Écoutez, ô Patrons d'Ilion et de Troie,  L'humble accent de ce voeu que Priam vous envoie.  Si le songe mortel que j'entends réciter  Est procédé du Ciel pour nous admonester  Du trépas de mon fils, faites-nous tant de grâce  De détourner le coup qui sa tête menace :  Ou si le Dieu du somme abuseur des Esprits  Un fantôme volage en sa caverne a pris  Pour troubler Andromaque et me combler de peine,  Effacez sa frayeur et nous la rendez vaine. "")",-,0.0
"('#andromaque', ""Que plût au Ciel cruel le vouloir consentir :  Mais ne le croyez pas : car c'est le démentir.  J'ai vu du clair Phoebus s'éclipser la lumière  Lui disant au matin mon songe et ma prière.  Recourant à l'autel j'allume un feu sacré,  Mais les Dieux détournés ne le prennent à gré,  Il s'éteint aussitôt et la victime offerte  Bout dessous les charbons dont elle s'est couverte,  Sans que jamais j'en puisse à force de souffler  Un peu de claire flamme exciter dedans l'air,  De sorte qu'elle reste à l'autel consommée  Et comme tous mes voeux convertie en fumée. "")",-,0.0
"('#priam', ""Quel est notre destin ! Ô Dieux, apaisez-vous,  Et conservez Hector pour lui-même et pour nous :  Car puisque votre grâce encor ne nous dédaigne  Mais par tels messagers nos malheurs nous enseigne,  Permettez d'espérer qu'auprès d'un tel souci  Encor pour les Troyens loge quelque merci. "")",-,0.0
"('#andromaque', ""» Connaître bien son mal ignorant le remède,  » Priam, c'est un malheur qui tous autres excède. "")",-,0.0
"('#priam', ""» C'est aux Dieux en ce point qu'il nous faut recourir :  » Seuls ils peuvent blesser, seuls ils peuvent guérir. "")",-,0.0
"('#andromaque', ""» À leur juste vouloir s'égale leur puissance :  » Rien ne saurait tromper leur haute connaissance :  » Mais plusieurs accidents révélant aux humains,  » Pour les en garantir n'y mêlent point les mains. "")",-,0.0
"('#priam', ""» C'est le propre des Dieux de bien faire à tous hommes,  » Et leur bras ne nous laisse ès dangers où nous sommes,  » Quand d'un coeur suppliant nous cherchons leur secours,  » Mais quand on les méprise ils font tout le rebours. "")",-,0.0
"('#andromaque', ""» C'est bien les mépriser de ne point faire estime  » De l'avertissement fidèle et légitime  » Qui nous vient de leur part, mais par trop de fierté  » Autoriser en loi sa propre volonté. "")",-,0.0
"('#priam', ""» Qui n'écoute les Dieux pour croire trop soi-même, » Se précipite aveugle à sa ruine extrême. "")",-,0.0
"('#andromaque', ""Bientôt le saurons-nous ; nous verrons aujourd'hui  Cet obstiné qui vient l'éprouver dessus lui.  Retenez son ardeur, car s'il sort à la guerre,  Sous la lance Grégeoise il mesure la terre. "")",-,0.0
"('#priam', ""Il ne dépend de lui pour se donner la loi.  C'est moi qui suis son Père et, qui plus est, son Roi ;  Et peux bien s'il me plaît du combat le distraire.  Mais je veux par raison acheminer l'affaire.  Ô mon plus ferme appui, te voilà donc armé. "")",-,0.0
"('#hector', ""Monseigneur, il m'ennuie à languir enfermé. "")",-,0.0
"('#priam', ""Le camp des ennemis s'attend à la bataille. "")",-,0.0
"('#hector', 'À moi ne tiendra pas que le nôtre ne faille. ')",-,0.0
"('#priam', 'Je crains que le bonheur ne seconde vos coups. ')",-,0.0
"('#hector', '» Combattre et bien mourir dépend au moins de nous. ')",-,0.0
"('#priam', ""» Que peut l'homme avancer si le Ciel est contraire ? "")",-,0.0
"('#hector', '» Le Ciel est favorable à qui tâche bien faire. ')",-,0.0
"('#priam', '» Mainte bataille on perd par un secret malheur  » Où le sage conseil est joint à la valeur. ')",-,0.0
"('#hector', '» Qui pour un bon sujet arme sa main guerrière  » Doit marcher au combat sans regarder derrière. ')",-,0.0
"('#priam', ""» Quand le bon droit n'est pas à propos défendu  » Il tombe en grand hasard s'il n'est du tout perdu. "")",-,0.0
"('#hector', ""» Alors qu'on le défend par une force ouverte  » Le gain n'en peut venir sans souffrir de la perte. "")",-,0.0
"('#priam', ""» La prudence l'assure avec moins de hasard,  » Et bien choisir son temps n'en est la moindre part. "")",-,0.0
"('#hector', ""» Quand un événement fuit notre connaissance  » Alors doit le discours rechercher l'apparence ;  » Et si nous la croyons il faut sans plus tarder,  » Jusqu'aux navires Grecs notre flamme darder. "")",-,0.0
"('#priam', '» Cette creuse Chimère experte en la feintise  » Comme un autre Protée échappe notre prise,  » Puis la voyant soudain de posture changer,  » Le jugement se trouble au plus fort du danger ! ')",-,0.0
"('#hector', ""» L'âme de nos soldats enflammée à la gloire,  » Maintenant ou jamais, nous promet la victoire. "")",-,0.0
"('#priam', ""Avec beaucoup d'ardeurs ils ont jà combattu,  » Mais il faut pour gagner plus d'heur que de vertu. "")",-,0.0
"('#hector', ""» L'heur n'abandonne guère un résolu courage. "")",-,0.0
"('#priam', '» Lorsque plus il nous flatte il tourne le visage. ')",-,0.0
"('#hector', ""» L'ordinaire des Dieux c'est d'aider aux meilleurs. "")",-,0.0
"('#priam', '» À tous bons et mauvais ils versent des malheurs. ')",-,0.0
"('#hector', ""Faisons ce qu'il faut faire et leur laissons le reste. "")",-,0.0
"('#priam', 'Mais ne tentons aussi leur courroux manifeste. ')",-,0.0
"('#hector', ""» Leur courroux n'est à craindre en faisant son devoir. "")",-,0.0
"('#priam', '» Il est à craindre aussi ne faisant leur vouloir. ')",-,0.0
"('#hector', ""» C'est d'eux que vient l'ardeur qui bout en nos gens d'armes. "")",-,0.0
"('#priam', ""» D'eux vient aussi la peur qui se mêle aux alarmes. "")",-,0.0
"('#hector', ""» Ce n'est à nous mortels de sonder leur secret. "")",-,0.0
"('#priam', ""Ils le font trop connaître et c'est à mon regret. "")",-,0.0
"('#hector', 'Rien ne nous pronostique une mésaventure. ')",-,0.0
"('#priam', 'Mais tout, si tu vois clair, du malheur nous augure. ')",-,0.0
"('#hector', '» Défendre sa patrie est un auspice heureux. ')",-,0.0
"('#priam', '» Et la perdre est un acte infâme et douloureux. ')",-,0.0
"('#hector', ""» Ne la sert-il pas bien qui pour elle s'expose ? "")",-,0.0
"('#priam', '» Mais il la sert bien mal quand il peut plus grande chose. ')",-,0.0
"('#hector', 'Et que peut davantage un homme de valeur ? ')",-,0.0
"('#priam', ""Vivre pour l'amour d'elle en un temps de malheur. "")",-,0.0
"('#hector', ""Et n'est-ce pas mon bras qui me peut rendre utile ? "")",-,0.0
"('#priam', '» La prudence du chef conserve mieux sa ville. ')",-,0.0
"('#hector', '» Le conseil sans la main est une âme sans corps. ')",-,0.0
"('#priam', '» La main sans le conseil jette aux vents ses efforts. ')",-,0.0
"('#hector', ""Ai-je rien négligé pour l'ordre de l'armée ? "")",-,0.0
"('#priam', ""L'ordre ès jours malheureux se dissipe en fumée. "")",-,0.0
"('#hector', 'Que me faut-il donc faire afin de faire bien ? ')",-,0.0
"('#priam', 'Demeurer en séjour sans entreprendre rien. ')",-,0.0
"('#hector', ""Nos gens tous d'une voix demandent la bataille. "")",-,0.0
"('#priam', '» Le Chef qui les croit trop ne fait chose qui vaille. ')",-,0.0
"('#hector', 'Et que diraient les Grecs le voyant reculer ? ')",-,0.0
"('#priam', 'Faites bien seulement et les laissez parler. ')",-,0.0
"('#hector', ""Que leur gosier moqueur dégorgera d'outrages ? "")",-,0.0
"('#priam', ""C'est peu d'être blâmés si nous demeurons sages. "")",-,0.0
"('#hector', 'Leur risée à nos coeurs toute ardeur éteindra. ')",-,0.0
"('#priam', 'Leur aigreur inutile irrités vous rendra. ')",-,0.0
"('#hector', '» La honte abâtardit une âme généreuse. ')",-,0.0
"('#priam', ""» Mais l'excite à vengeance et la rend vigoureuse. "")",-,0.0
"('#hector', 'Vivrons-nous donc terrés au creux de ces Remparts ? ')",-,0.0
"('#priam', ""» C'est beaucoup de se mettre à l'abri des hasards. "")",-,0.0
"('#hector', 'Bon conseil pour un coeur lâche et pusillanime. ')",-,0.0
"('#priam', 'Meilleur pour un esprit qui la prudence estime. ')",-,0.0
"('#hector', 'Après si long repos leur pouvons-nous faillir ? ')",-,0.0
"('#priam', '» Pour bien défendre il faut rarement assaillir. ')",-,0.0
"('#hector', ""» C'est comme aux assiégeants on hause le courage. "")",-,0.0
"('#priam', ""» C'est comme l'assiégé résiste davantage. "")",-,0.0
"('#hector', 'Pourrez-vous supporter de voir votre maison  Par telle lâcheté se faire une prison ? ')",-,0.0
"('#priam', 'Quand Troie on ne pourra garder par des batailles,  Elle se défendra par ses fortes murailles.')",-,0.0
"('#hector', '» Le brave Cavalier, le résolu soldat  » Ne peut vivre enfermé dedans un boulevard. ')",-,0.0
"('#priam', ""» Le sage Gouverneur, le prudent Capitaine  » N'use point de la main où la force en est vaine "")",-,0.0
"('#hector', 'Bien, quittez la campagne et vous verrez bientôt  Fondre dessus nos murs les Grégeois et leur Ost. ')",-,0.0
"('#priam', ""Voilà bien dit, mon fils, leurs troupes épandues  Contre nos hauts Remparts retourneront fondues  Ne plus ne moins qu'on voit les efforts de la mer  En vain contre les bords par assauts écumer ;  Les flots ont beau doubler leur lutte mugissante ;  Elle devient enfin muette et languissante ;  Car toujours les Rochers restent plantés debout  Pour brider la fureur qui dans les vagues bout."")",-,0.0
"('#hector', ""Je ne veux démentir cette bonne espérance ;  Mais tant qu'Hector vivra, c'est dessus cette lance,  Non sur des bastions qu'il fonde son appui.  » L'espoir d'un coeur vaillant ne dépend que de lui. "")",-,0.0
"('#priam', ""Mon cher fils, mon Hector, ma plus douce pensée,  Ne prends point le conseil d'une ardeur insensée  Qui te guide à la mort sous l'appas d'un combat :  Tu ne vis parmi nous comme un simple soldat,  Qui disetteux d'honneur doit chercher aux alarmes  Quelque Laurier vulgaire à couronner ses armes ;  Ta gloire est jà montée en si notable lieu,  Que le peuple Troyen t'estime un demi Dieu ;  Respecte nonobstant d'un esprit débonnaire  Ton vieux Père chenu, ta vénérable mère  Qui te prie instamment qu'aujourd'hui le Soleil  Ne te voie au combat. Ô guerrier nonpareil,  » Cède à notre vouloir : au double est estimable  » Qui peut servir aux siens et leur être agréable. "")",-,0.0
"('#hecube', ""S'il te reste, mon fils, quelque petite part  Du respect naturel dont jamais ne départ  L'homme né pour l'honneur et le bien de sa race,  Je me promets aussi d'obtenir cette grâce ;  Mais les voeux paternels ont sur toi tant de poids  Qu'ils n'ont aucun besoin du renfort de ma voix. "")",-,0.0
"('#hector', ""Les Dieux ne m'ont formé de si triste nature,  Je n'ai reçu de vous si peu de nourriture,  Que je ne sache au moins tout ce qu'il faut savoir  Pour bien en votre endroit acquitter mon devoir :  Mais permettez plutôt que je courre fortune,  Qu'au clair de mon honneur s'imprime tache aucune.  Que va dire le Grec si prompt à se moquer,  Si pour mon seul regard on ne veut l'attaquer ? "")",-,0.0
"('#priam', ""Cette brave jeunesse aux armes si bien née  Rabattra le caquet de sa bouche effrénée :  Car quoi que je propose on ne laissera pas  D'éprouver aujourd'hui la chance des combats.  Vous, AEnée et Paris, Deiphobe et Troïle  Polidame et Memnon, tirez l'Ost de la ville,  Et le menez aux champs : pour moi je prends le soin  D'envoyer le secours s'il vous fait de besoin.  Mais pour toi, mon Hector, mon unique espérance,  La seule ancre sacrée où gît notre assurance,  Dépouille cette armure et demeure à requoi ;  Je le veux comme Père et l'enjoins comme Roi. "")",-,0.0
