barante-arlequin-misanthrope,biancolelli-ecole-galante,Score
-,"('#le-docteur', 'Quelle verve vous prend ?')",0.0
-,"('#arlequin', 'Hélas ! Dans le logis Je ne retrouve plus la charmante Argentine, Ah ! Si je la tenais, dans mon humeur chagrine, De son ventre morbleu je ferais un fourreau, Oui, je la percerais....')",0.0
-,"('#le-docteur', 'Tout beau, Monsieur, tout beau, Il faut vous consoler, calmez cette colère, On doit bien réfléchir avant que de rien faire : Jamais un philosophe en son adversité, Ne doit faire paraître un esprit agité.')",0.0
-,"('#arlequin', ""Quel homme flegmatique ! Ah, de bon coeur j'enrage,"")",0.0
-,"('#le-docteur', ""Modérez vos transports pour imiter le sage, Sans vous abandonner a de vaines douleurs, Soyez toujours constant dans les plus grands malheurs ? Vous pleurez, ah ! De grâce apaisez vos alarmes : Les femmes, les enfants ont bien recours aux larmes, Mais un homme d'esprit en verse rarement, Et vous vous démentez, vous dis-je, entièrement : Adieu, conservez-vous.  Il s'en va."")",0.0
-,"('#arlequin', ""Que le Diable t'emporte, Il veut que je surmonte une douleur si forte Quand j'ai tant de sujet pour me désespérer, Dans mes justes fureurs puis-je me modérer !  Que ferai-je à présent sans la belle Argentine ! Le fourbe Mezzetin emmenait la coquine, Il n'en faut plus douter, et rien n'est plus certain ; L'oiseau s'est envolé, quel sera mon destin ?"")",0.0
-,"('#le-docteur', 'Au secours.')",0.0
-,"('#arlequin', ""Qu'avez-vous ?"")",0.0
-,"('#le-docteur', ""On a volé ma fille, Peut-on ainsi traiter un père de famille ! Ah ! mon cher Arlequin ne m'abandonnez pas ; Unissons-nous tous deux, venez, suivez mes pas,"")",0.0
-,"('#arlequin', ""Ah ! Tout doux s'il vous plaît, calmez vôtre colère, Il faut bien réfléchir avant que de rien faire : Un philosophe doit modérer son chagrin, Et dans l'adversité garder un front serein."")",0.0
-,"('#le-docteur', ""Vous vous moquez de moi quand le malheur m'accable."")",0.0
-,"('#arlequin', 'Consolez-vous, Monsieur.')",0.0
-,"('#le-docteur', 'Allez-vous en au Diable, Avec vôtre Doctrine, et vôtre air radouci.')",0.0
-,"('#arlequin', 'Fi ! vous ne devez pas vous emporter ainsi, Mon flegme devrait-il alarmer vôtre Oreille, Vous avez tort, Monsieur, je vous rends la pareille,')",0.0
-,"('#le-docteur', ""Il n'est pas temps, vous dis-je, ici de plaisanter : Cette fuite m'étonne, et me doit irriter, Ma fille, juste Ciel, qu'est-elle devenue ? Quel est l'audacieux qui la cache à ma vue ? Qu'il paroisse, et bien-tôt l'accablant sous ses coups, Le Docteur...."")",0.0
-,"('#arlequin', 'Argentine en quels lieux êtes-vous ? Faut-il que je sois veuf avant le Mariage !')",0.0
-,"('#le-docteur', 'Arlequin vengeons-nous, unissons nôtre rage, Que je suis malheureux ! mes chagrins sont cuisants. Il pleure.')",0.0
-,"('#arlequin', ""Les femmes seulement, et les petits enfants S'amusent quelquefois à répandre des larmes, Monsieur ne pleurez pas."")",0.0
-,"('#le-docteur', 'Allons, courons aux armes.')",0.0
-,"('#arlequin', 'Je suis un peu poltron, ne comptez pas sur moi.')",0.0
-,"('#le-docteur', 'Vous voulez badiner.')",0.0
"('#monsieur-de-colafon', ""Oh, monsieur, j'ai renoncé à la danse."")","('#arlequin', ""Non j'en jure ma foi."")",0.11083458364009857
"('#arlequin', ""C'est bien fait."")","('#le-docteur', ""À l'aide !"")",0.12541428208351135
"('#monsieur-de-colafon', 'Je me suis jeté dans le Fleuret...')","('#arlequin', 'À la Justice !')",0.13922004401683807
"('#arlequin', 'Tant pis, diable, tant pis !')","('#le-docteur', 'Au meurtre !')",0.16096119582653046
"('#monsieur-de-colafon', ""Bon !  Je suis le premier homme du monde, pour escrimer.  C'est moi qui ai eu l'honneur de mettre les armes à la main aux trois quarts de la petite Gendarmerie de la rue Au-fer, et de la rue Saint-Denis."")","('#arlequin', ""On m'assassine."")",0.20387238264083862
"('#arlequin', 'Tudieu !  Quels écoliers !')","('#le-docteur', ""Spinette m'a quitté."")",0.0018807626329362392
"('#monsieur-de-colafon', ""Vous allez voir ce que je sais faire.  Allons, faites assaut contre moi. Le Maître à danser présente un Fleuret à Arlequin qui le refuse d'abord, et le prend enfin. Après avoir escrimé quelques moments, le Maître à danser sort un pistolet, et fait rendre la bourse à Arlequin, et s'en va en disant. Voilà une de mes bottes franches."")","('#arlequin', 'Moi, je perds Argentine.')",0.09191160649061203
"('#arlequin', ""Au voleur, au voleur ?  Mais voici peut-être quelqu'un de ses camarades.  Taisons-nous, de peur qu'il ne nous en coûte la vie."")","('#pierrot', ""D'où vient ce tintamarre ; et pourquoi tant crier ? Parbleu, vous alarmez la moitié du Quartier. Je vous ai toujours vu d'une humeur pacifique, Qu'avez-vous aujourd'hui, la pierre, la colique, La migraine, la toux, la goutte, et cetera. Au Docteur."")",0.12553942203521729
"('#arlequin', ""Hé, bien Madame, Qu'est-ce ?  Qu'y a-t-il ?  Quoi plus ?  De quoi est-il question ?  Que demandez-vous ?  Et que veulent tous ces visages de plâtre ?  Venez-vous me montrer quelque botte franche ?"")","('#le-docteur', ""Non, j'ai perdu ma fille."")",-0.05078717693686485
"('#madame-de-l-architrave', ""Monsieur, je suis une fabricatrice de niches humaines, un antidote contre les injures du temps, un répertoire de la commodité des saisons, un alambic des aises de la vie ; Architecte à votre service, commandant pour l'honneur de vos commandements, une escouade de Limousins."")","('#pierrot', 'On la retrouvera.')",0.09908728301525116
"('#arlequin', ""Hé bien, Madame, du répertoire, de l'alambic, et de l'escouade Limousine, de quoi est-il question ?"")","('#arlequin', ""Il faut avoir le coeur aussi dur qu'une Roche..."")",0.055010221898555756
"('#madame-de-l-architrave', ""D'une petite affaire de rien touchant notre métier ; de bâtir une Ville."")","('#pierrot', ""Fille ne se perd pas comme un couteau de poche, Qu'avez-vous ?"")",0.09110953658819199
"('#arlequin', ""Une Ville ?  Il y en a déjà que trop.  Quand les hommes logeaient dans les Bois, ils étaient humains, et ne se mangeaient pas les uns les autres.  Le séjour des villes les a gâtées, les a rendus féroces, et plus ours et plus tigres que les ours et les tigres qu'ils ont laissés dans les forêts."")","('#arlequin', ""J'ai perdu ce que j'aime le mieux, Argentine. "")",0.1272420436143875
"('#madame-de-l-architrave', ""Oh, cela est vrai ; et cependant nombre de gens qui veulent profiter de votre Philosophie, viendront s'établir ici, et vivre avec vous sous vos lois."")","('#pierrot', 'Ma foi vous êtes fous tous deux.')",0.16893190145492554
"('#arlequin', 'Une ville ?')","('#arlequin', 'Argentine est partie avec Monsieur Léandre.')",0.15535345673561096
"('#madame-de-l-architrave', ""Sans doute, une Ville pour les Mécontents ; elle sera peuplée dans un instant.  Vous aurez d'abord tous ces importants d'office, qui se plaignent éternellement que la Cour, qui ne les connaît pas, ne fait rien pour eux.  Ces mères Coquettes désespérées du mauvais goût des hommes, qui les quittent pour leurs filles.  Ces Grisettes de conséquence, qui croient que les privautés d'un Duc ou d'un Marquis, leur ont acquis des droits incontestables sur le Carrosse et le nombre de Laquais.  Ces gens de lettres pestant éternellement contre l'injustice de la fortune, et la dureté du siècle, et surtout ce nombre presque infini d'Auteurs altérés, dont tous les théâtres regorgent."")","('#pierrot', ""Peut-être elle viendra, vous n'avez qu'à l'attendre, Lorsque de cette belle il se sera servi, S'il veut me la donner je serai son Mari Ces restes-là sont bons, je suis peu difficile."")",0.4048391580581665
"('#arlequin', 'Voilà une Architecte qui a du bon.  Vous êtes de belle humeur, Madame ?')","('#le-docteur', 'Mon soin pour la garder était donc inutile ? Je crève dans ma peau, je me sens étouffer.')",-0.03938276320695877
"('#madame-de-l-architrave', ""Pour vous servir, Monsieur.  L'air joyeux, est la première partie d'un Architecte.  Si nos bâtiments ne sont riants, je n'en donnerais pas une nèfle.  La joie, la joie, partout ?  Il faut de l'air dans les maisons, la vue libre, l'abord aisé, l'aspect gracieux, les avenues faciles, les faux fuyants commodes, et les sorties borgnes et à discrétion."")","('#pierrot', 'La fille est comme un arbre il la faut bien greffer, Quelque bon jardinier aura pris cette peine.')",0.25979331135749817
"('#arlequin', 'Voici une femme rare !  Vous êtes donc bien employée, Madame.')","('#arlequin', ""La fille est, je l'avoue, une méchante graine."")",0.05790287256240845
"('#madame-de-l-architrave', ""Oui !  Mais je n'aime à travailler que pour de jeunes veuves, et pour des gens d'affaires ; ce sont là les gens de bon goût, il faut primer avec eux.  Ils ont plus d'invention et de goût pour placer une chaise percée, que les autres pour arranger un cabinet."")","('#pierrot', 'Nous en voyons souvent sortir de bons pépins.')",0.16334787011146545
"('#arlequin', 'Les Abbés ne sont-ils pas de ce nombre ?  Vous les oubliez ?')","('#le-docteur', 'Ma foi les plus Argus sont de vrais Quinze-vingts, On fait de vains efforts pour bien garder les filles.')",0.11532039940357208
"('#madame-de-l-architrave', 'Oh point, ce sont des goûts différents.  Les Abbés appuient sur la cuisine, sur la cave, et les fausses portes des ruelles.')","('#pierrot', 'Ce sont des limaçons qui quittent leurs coquilles.')",0.04838157445192337
"('#arlequin', ""Vous avez raison.  Diable !  Cette femme l'entend !  Est-ce vous qui avez inventé de mettre toutes les fenêtres en portes, surtout du côté des Jardins ?"")","('#le-docteur', 'Masques, vous pourriez bien ailleurs porter vos pas.')",0.26355257630348206
"('#madame-de-l-architrave', ""Je n'ai pas trouvé cette invention, mais je l'ai perfectionnée ?  Vous allez voir ici de quoi je suis capable."")","('#pierrot', 'Peut-être leurs chansons ne vous déplairont pas.')",0.10656940191984177
"('#arlequin', ""Je vois bien qu'il faut s'y résoudre, il faut bien loger tant de gens qui viennent ici.  Car de quoi est-il question ?  Je vous avertis par avance que je veux une ville, qui ne ressemble en rien à Paris, où l'on ne paye point de Boues ni de Lanternes, et dont les rues ne servent que pour les chevaux, les mulets, les crocheteurs, et les autres bêtes de voiture."")","('#la-chanteuse', ""En vain pour garder une belle Un jaloux veille nuit et jour, Quoi qu'il fasse la sentinelle, Rien n'est impossible à l'amour. Pour se soustraire à l'esclavage, Une jeune beauté va souvent autre part, Et l'oiseau que l'on tient en cage S'envole tôt ou tard.  Les Masques dansent."")",0.21682387590408325
"('#madame-de-l-architrave', ""Je suis votre fait.  Voici comme je m'y prendrai.  Je ferai qu'il y aura partout des Balcons publics qui régneront sans interruption de maison en maison, et qui feront un saut par-dessus les rues qu'ils traversent ; les lumières qui éclairent les chambres éclaireront les Balcons, toutes les fenêtres seront des portes pour la commodité du public, et après cela ce sera la faute des particuliers s'ils ne se rendent pas visite."")","('#arlequin', ""Qui peut nous interrompre, au Diable la Musique ; Messieurs je n'aime point du tout le ton lyrique, De grâce laissez-nous ; passez vôtre chemin, Cela ne convient point quand on a du chagrin ; Ne voyez-vous pas bien que nous parlons d'affaire."")",0.38084474205970764
"('#arlequin', ""Oui, mais cette commodité me paraît trop commode.  L'occasion fait le larron.  Ces Balcons et ces fenêtres de communication sont cause que l'on communique plus qu'il ne faut.  Tenez, depuis que vous avez inventé à Paris et à la Campagne, ces larges gouttières en forme de Corridor autour des mansardes, les jolies femmes ne logent plus qu'au grenier, et les hommes comme des chats passent la nuit sur les gouttières."")","('#pierrot', 'Messieurs, démasquez-vous.')",0.23553632199764252
"('#madame-de-l-architrave', ""Oh, Monsieur, c'est un abus que de s'abuser sur cela, les chats suivront toujours les chattes, et les femmes trouveront toujours des matous qui les suivront."")","('#leandre', ""Il faut vous satisfaire. Me reconnaissez-vous, répondez s'il vous plaît ? À Arlequin."")",0.1463286578655243
"('#arlequin', ""Je pense qu'elle a raison, c'est un mal sans remède.  Mais revenons à notre Ville."")","('#arlequin', ""C'est Léandre."")",-0.04269267991185188
"('#madame-de-l-architrave', 'Nous pourrons fort bien la bâtir sue cette Rivière qui est ici près : cela sera fort commode.')","('#scaramouche', 'Je suis Cupidon le cadet.')",0.11328043043613434
"('#arlequin', ""Peste !  Gardez-vous en bien.  Une rivière ?  Et nous y verrions dans rien établir des Moulins de Javelles, des Charentons, des Ports à l'Anglais, des îles...  Enfin je ne veux point de rivière."")","('#arlequin', ""Ah ! Le bon écolier ! Voyez comme il s'applique, J'ai de la théorie, et lui de la pratique."")",0.14291127026081085
"('#madame-de-l-architrave', ""Soit, soit ; je suis accommodante.  Il faudra donc la bâtir ici, et ce grand espace nous servira pour faire un beau jardin public, précédé d'une grande avenue d'arbres."")","('#leandre', 'Argentine est à moi, je puis en disposer, De vôtre bon précepte on ne peut mieux user.')",0.40780216455459595
"('#arlequin', 'Hé oui, oui, un Jardin !  Voilà-t-il pas Paris tout revenu ?  Je ne veux ni cours ni Tuileries, entendez-vous, parce que je veux bannir de notre Ville la coquetterie et la médisance.')","('#argentine', 'Consolez-vous, Monsieur, cette peine est légère, Vous ne me convenez en aucune manière.')",0.26597750186920166
"('#madame-de-l-architrave', ""J'ai tout prévu, je m'en vais commander mon Escouade de placer mon monde dans les postes convenables. Madame de l'Architrave se retire, et en même temps tous les maçons qui l'accompagnaient bâtissent en dansant, un magnifique Palais."")","('#octave', ""Monsieur, je suis Octave homme de qualité, J'ai pris, je le confesse, un peu de liberté, L'amour doit excuser la faute que j'ai faite, J'aimais depuis longtemps la charmante Spinette, Je prétends par l'hymen réparer son honneur."")",0.2737661302089691
"('#arlequin', ""Diantre !  C'est bâtir bien gaiement !  Mais pour qui destinez-vous cette habitation superbe ?"")","('#le-docteur', 'Non, je veux me venger....')",0.06664781272411346
"('#un-maçon', ""Superbe, Monsieur.  Bon !  C'est la maison de campagne d'une fille de l'Opéra.  Ce n'est rien que cela, si vous voyez comme elle est meublée !"")","('#octave', 'Ah ! Monsieur le Docteur. Ne vous emportez pas.')",0.23658567667007446
"('#arlequin', ""Est-ce que vos maisons se meublent à mesure qu'on les bâtit ?"")","('#spinette', ""En vérité mon père, Je le ferais encor si j'avais à le faire."")",0.09154440462589264
"('#un-maçon', ""Elles sont faites, meublées, et occupées tout à la fois.  Tenez, voilà l'Opératrice en question, sans doute elle veut répéter quelque chose."")","('#le-docteur', 'Il y faut consentir : car un enlèvement, Pourrait déshonorer ma fille entièrement, Allons, je vous pardonne, et vous comme mon gendre. À Octave.')",0.20637258887290955
"('#la-chanteuse', ""Miei spirti amorosi, Brillatem'in sen : Amor vuol ch'io posi In braccio al mio ben. Miei spirti amorosi, Brillatem'in sen."")","('#scaramouche', ""Quant à moi je croyais que l'on m'aurait fait pendre,"")",0.09575492888689041
"('#arlequin', ""Mais voilà qui est étonnant !  Je n'aurais jamais cru une fille d'Opéra si magnifiquement logée."")","('#pierrot', ""Argentine mamour, tu ne m'aimes donc pas ? J'avais pour toi tantôt fait emplette d'appas."")",0.08265289664268494
"('#un-maçon', ""Il y a quinze jours qu'elle occupait un grenier, et il n'est pas bien décidé si elle ne retournera pas à son premier gîte.  En un mot, si vous voulez voir les fortunes de Théâtre, les voilà.  Un moment les élève, un moment les détruit. Tout le Palais se détruit."")","('#le-docteur', ""Qu'est-ce donc Arlequin, vous gardez le silence ?"")",0.24114421010017395
"('#arlequin', ""Je ne fais pas l'amour, Madame, en jeune sot, Et ne sais pas longtemps tourner autour du pot. Je vais d'abord au fait. Je vous aime, ma Reine, Vos yeux comme un forçat me tiennent à la chaîne ; Mais sans perdre le temps en fades compliments, Songez que les déserts sont faits pour les Amants, Profitez-en."")","('#pierrot', ""C'est qu'il enrage hélas ! Bien plus que l'on ne pense."")",0.21053993701934814
"('#colombine', ""Jamais d'une si brusque flamme Le pétulant aveu ne touchera mon âme ; Mais hélas ! Suis-je encor maîtresse de mon coeur ? Vous le savez, Octave..."")","('#arlequin', ""Ô Ciel, est-il possible ! Ah fuyons de ces lieux, Partons, éloignons nous de ce Monstre odieux ! De cette trahison, ton coeur était capable ? Basilic, léopard, scorpion redoutable, Le siècle est corrompu, tous les coeurs son gâtés,  Je n'y vois que larcin, fraude de tous côtés, L'artifice est chéri dans le temps où nous sommes, Je vois de toutes parts de détestables hommes, La femme est le miroir de la légèreté, Le fidèle portrait de l'infidélité, Tout me reproche ici mon indigne faiblesse, Mais pour en triompher, j'étouffe ma tendresse, Je te hais cent fois plus qu'on ne peut exprimer, Et beaucoup plus encor, que je ne sus t'aimer, Malheureux qui se fie à tes promesses vaines, Ton sexe n'est formé que pour causer des peines, Mon coeur pour tes appas fut sensible à son tour, Je quittai la Sagesse, et je suivis l'Amour, Argentine est-ce ainsi que tu me récompenses ? Mais va, je te punis bien plus que tu ne penses, Puis qu'après tout l'amour dont mon coeur fut épris, Il ne me reste plus que haine, et que mépris. Oui, je veux habiter une Caverne obscure, Adieu serpent cruel, adieu femme parjure : Ici tout me déplaît, tout y blesse mes yeux, J'y vois avec horreur des objets odieux. Me livrant tout entier à la Philosophie, Au gré de mes désirs, je finirai ma vie, Éloigné pour jamais des traîtres, des menteurs, Je ne rencontrerai, ni fourbes, ni flatteurs. Tout me paraîtra beau, tout flattera mon âme, Puisque dans ce réduit, je n'aurai point de femme. Cette intrigue à vous seul doit son commencement, Du moins, cher Arlequin, voyez le dénouement ; Vous n'êtes pas le seul trompé, sur ma parole, Lorsque le coup est fait, le chagrin est frivole, Et puis qu'à cet hymen, j'ai voulu consentir, Pour terminer la fête il faut nous divertir. À Argentine. Il veut s'en aller. Après plusieurs danses on chante les couplets suivants."")",0.513278067111969
"('#arlequin', ""Oh ma foi, serviteur, Pour donner là-dedans je sais trop bien l'usage ; Ma Mignonne, il n'est plus de Novice à votre âge : À dix-huit ans passés quand on a de l'esprit, Le changement d'amant réveille l'appétit. Du lieu d'où vous venez oubliez-vous la mode ? Voulez-vous des Romans pratiquer la méthode ? À lorgner dans un bois croyez-vous m'obliger ? En Céladon moderne allez-vous m'ériger ? Un héros de Cyrus sans crainte de faiblesse, Pouvoir impunément enlever sa Maîtresse ; Avec lui sans façon la belle s'embarquait, Il ne lui baisait pas le petit bout du doigt. Ces braves Chevaliers par combats et prouesses. Envers et contre tous défendaient leurs Princesses ; Mais tout bien compassé, ces valeureux nigauds N'étaient de leur honneur que les Custodicos. Comme ce temps n'est plus, un autre a pris sa place, Les choses aujourd'hui se font de bonne grâce ; Et dès qu'en pareil cas l'Amant sait demander, De son côté la belle est prête d'accorder. Vous connaissez l'amour, je le connais de même Nous sommes seuls ici, Madame, et je vous aime."")","('#la-chanteuse', ""Si le plaisir vous intéresse Cédez à des appas vainqueurs, Et vous livrant à la tendresse Goûtez ses flatteuses douceurs : Si l'amour est une faiblesse, C'est la faiblesse des grands coeurs."")",0.4847584068775177
"('#colombine', ""L'ai-je bien entendu ? Quelle surprise, ô Dieux ? Que me proposez-vous ? Ah trop funestes lieux ! À de pareils propos me serais-je attendue ? Seigneur, rendez le calme à mon âme éperdue. Voudriez-vous tout de bon... Non c'est pour m'éprouver."")","('#leandre', ""Un coeur au Dieu d'amour rebelle Tôt ou tard se doit enflammer : À peine ai je vu cette belle, Que je me suis laissé charmer, Et comme un écolier fidèle, J'ai bien pratiqué l'art d'aimer."")",0.5048011541366577
"('#arlequin', ""Madame, en mes panneaux je n'irai pas crever. Quelque sot !"")","('#argentine', ""Arlequin vous a fait connaître De l'amour le charmant sentier Et ce précepteur a fait naître Dans vôtre âme un ardent brasier, En pareil cas souvent le Maître Est moins heureux que l'écolier. "")",0.3835827708244324
"('#colombine', 'Ah, Seigneur, vous êtes Philosophe ?')","('#arlequin', ""Vous qui de l'amoureux Empire Ignorez les biens les plus doux, Qu'un soin curieux vous attire, Ici je vous attendrai tous, Ma pièce saura vous instruire, Venez à l'école chez nous."")",0.09824348241090775
"('#arlequin', ""Bon bon ! Nous sommes de la même étoffe ; Et Philosophe, ou non, Madame, il est écrit, Que l'on a de l'amour, quand on a de l'esprit, Cet esprit voit en vous de quoi me satisfaire, Vos petites façons ont le secret de plaire, Et le sort me donnant femme et lieux à mon choix Je crois qu'il ne faut pas que j'en fasse à deux fois."")","('#mezzetin', ""Vainement un pédant se vante De régenter avec succès, Sa Doctrine trop fatigante Fait rarement de bons effets, Mais dans une école galante, On fait bientôt d'heureux progrès."")",0.41428083181381226
"('#colombine', ""Vous ne rougissez pas d'avoir tant de faiblesse, Vous que l'on voit prêcher une austère sagesse ? Vous qui vous gendarmez sur les défauts d'autrui ?"")","('#pierrot', ""On prend une peine inutile, En gardant un jeune tendron, Pour ouvrir toutes les serrures L'amour a des passes-par-tout, Quand on conserve trop la viande Tôt ou tard la mouche s'y met."")",0.2409365177154541
"('#arlequin', ""C'est là le grand talent du sage d'aujourd'hui, Loup-garou, fier, hargneux, farouche, impraticable, Sur les moindres défauts toujours inexorable, Regardant les plaisirs d'un oeil indifférent, Voilà comme il se montre au vulgaire ignorant. Mais quand se dérobant aux yeux de tout le monde, En un réduit rustique il peut mener sa blonde, Qu'il sait bien au milieu des plaisirs les plus doux, Apprécier de l'amour les plus exquis ragoûts ! Tout cela ne nuit pas à l'austère sagesse, Et la vertu ne gît qu'à cacher sa faiblesse, Ne vous entêtez point d'un chimérique honneur, Croyez-moi."")","('#scaramouche', ""En vain on renferme une fille, Elle s'échappe bien souvent ; Et quand elle voit un bon drille Elle en fait d'abord son galant, C'est une anguille qui frétille, Un moulin qui tourne à tout vent."")",0.5044406056404114
"('#colombine', ""Je ne puis en revenir, Seigneur, Quoi vous, qui détestant tous les mauvais usages ; Cherchez de la vertu dans ces antres sauvages, Qui voyez en pitié le reste des humains ; Osez faire éclater de criminels desseins ? Mais quand il serait vrai que votre âme enflammée De mes faibles attraits se sentirait charmée, Faut-il presser les gens, faut-il brusquer les coeurs ? Si vous avez pour moi de sincères ardeurs, D'un air moins violent faites-le moi paraître."")","('#arlequin', ""Je n'aurai plus de voeux à faire Si vous secondez mes desseins, Et si ma pièce a su vous plaire Donnez-m'en des signes certains, J'en serai sûr si le parterre Veut bien carillonner des mains."")",0.6362572908401489
