corneillep-cid,corneillep-cid-37,Score
"('#don-diegue', ""D'un affront si cruel, Qu'à l'honneur de tous deux il porte un coup mortel, D'un soufflet. L'insolent en eût perdu la vie, Mais mon âge a trompé ma généreuse envie, Et ce fer que mon bras ne peut plus soutenir, Je le remets au tien pour venger et punir. Va contre un arrogant éprouver ton courage, Ce n'est que dans le sang qu'on lave un tel outrage, Meurs, ou tue. Au surplus, pour ne te point flatter, Je te donne à combattre un homme à redouter, Je l'ai vu tout couvert de sang et de poussière, Porter partout l'effroi dans une armée entière J'ai vu par sa valeur cent escadrons rompus, Et pour t'en dire encor quelque chose de plus, Plus que brave soldat, plus que grand capitaine, C'est..."")","('#don-diegue', ""D'un affront si cruel Qu'à l'honneur de tous deux il porte un coup mortel, D'un soufflet. L'insolent en eût perdu la vie, Mais mon âge a trompé ma généreuse envie, Et ce fer que mon bras ne peut plus soutenir Je le remets au tien pour venger et punir. Va contre un arrogant éprouver ton courage ; Ce n'est que dans le sang qu'on lave un tel outrage, Meurs, ou tue. Au surplus, pour ne te point flatter, Je te donne à combattre un homme à redouter, Je l'ai vu tout sanglant au milieu des batailles Se faire un beau rempart de mille funérailles."")",0.9941939115524292
"('#don-diegue', ""D'un affront si cruel, Qu'à l'honneur de tous deux il porte un coup mortel, D'un soufflet. L'insolent en eût perdu la vie, Mais mon âge a trompé ma généreuse envie, Et ce fer que mon bras ne peut plus soutenir, Je le remets au tien pour venger et punir. Va contre un arrogant éprouver ton courage, Ce n'est que dans le sang qu'on lave un tel outrage, Meurs, ou tue. Au surplus, pour ne te point flatter, Je te donne à combattre un homme à redouter, Je l'ai vu tout couvert de sang et de poussière, Porter partout l'effroi dans une armée entière J'ai vu par sa valeur cent escadrons rompus, Et pour t'en dire encor quelque chose de plus, Plus que brave soldat, plus que grand capitaine, C'est..."")","('#don-rodrigue', ""Son nom, c'est perdre temps en propos superflus."")",1.0
"('#don-diegue', ""D'un affront si cruel, Qu'à l'honneur de tous deux il porte un coup mortel, D'un soufflet. L'insolent en eût perdu la vie, Mais mon âge a trompé ma généreuse envie, Et ce fer que mon bras ne peut plus soutenir, Je le remets au tien pour venger et punir. Va contre un arrogant éprouver ton courage, Ce n'est que dans le sang qu'on lave un tel outrage, Meurs, ou tue. Au surplus, pour ne te point flatter, Je te donne à combattre un homme à redouter, Je l'ai vu tout couvert de sang et de poussière, Porter partout l'effroi dans une armée entière J'ai vu par sa valeur cent escadrons rompus, Et pour t'en dire encor quelque chose de plus, Plus que brave soldat, plus que grand capitaine, C'est..."")","('#don-diegue', ""Donc pour te dire encor quelque chose en plus, Plus que brave soldat, plus que grand Capitaine, C'est[...]"")",1.0
"('#don-rodrigue', 'De grâce, achevez.')","('#don-rodrigue', 'De grâce achevez.')",0.9388563632965088
"('#don-diegue', 'Le père de Chimène.')","('#don-diegue', 'Le père de Chimène.')",0.9999999403953552
"('#don-rodrigue', 'Le...')","('#don-rodrigue', 'Le[...]')",0.6732084155082703
"('#don-diegue', ""Ne réplique point, je connais ton amour, Mais qui peut vivre infâme est indigne du jour. Plus l'offenseur est cher, et plus grande est l'offense. Enfin tu sais l'affront, et tu tiens la vengeance, Je ne te dis plus rien, venge-moi, venge-toi, Montre-toi digne fils d'un père tel que moi ; Accablé des malheurs où le destin me range, Je vais les déplorer, va, cours, vole, et nous venge."")","('#don-diegue', ""Ne réplique point, je connais ton amour, Mais qui peut vivre infâme est indigne du jour, Plus l'offenseur est cher, et plus grande est l'offense : Enfin tu sais l'affront, et tu tiens la vengeance, Je ne te dis plus rien, venge-moi, venge-toi, Montre-toi digne fils d'un tel père que moi ; Accablé des malheurs où le destin me range, Je vais les pleurer, va, cours, vole, et nous venge."")",0.9937317371368408
"('#don-rodrigue', ""Percé jusques au fond du coeur D'une atteinte imprévue aussi bien que mortelle, Misérable vengeur d'une juste querelle, Et malheureux objet d'une injuste rigueur : Je demeure immobile, et mon âme abattue Cède au coup qui me tue. Si près de voir mon feu récompensé, Ô Dieu ! L'étrange peine ! En cet affront mon père est l'offensé, Et l'offenseur le père de Chimène ! Que je sens de rudes combats ! Contre mon propre honneur mon amour s'intéresse, Il faut venger un père, et perdre une maîtresse, L'un m'anime le coeur, l'autre retient mon bras. Réduit au triste choix ou de trahir ma flamme, Ou de vivre en infâme, Des deux côtés mon mal est infini. Ô Dieu, l'étrange peine ! Faut-il laisser un affront impuni ? Faut-il punir le père de Chimène ? Père, maîtresse, honneur, amour, Noble et dure contrainte, aimable tyrannie, Tous mes plaisirs sont morts, ou ma gloire ternie. L'un me rend malheureux, l'autre indigne du jour. Cher et cruel espoir d'une âme généreuse, Mais ensemble amoureuse, Digne ennemi de mon plus grand bonheur, Fer, qui causes ma peine, M'es-tu donné pour venger mon honneur ? M'es-tu donné pour perdre ma Chimène ? Il vaut mieux courir au trépas, Je dois à ma maîtresse aussi bien qu'à mon père, J'attire en me vengeant sa haine et sa colère, J'attire ses mépris en ne me vengeant pas. À mon plus doux espoir l'un me rend infidèle, Et l'autre indigne d'elle, Mon mal augmente à le vouloir guérir, Tout redouble ma peine, Allons, mon âme, et puisqu'il faut mourir, Mourons du moins sans offenser Chimène. Mourir sans tirer ma raison ! Rechercher un trépas si mortel à ma gloire ! Endurer que l'Espagne impute à ma mémoire D'avoir mal soutenu l'honneur de ma maison ! Respecter un amour dont mon âme égarée Voit la perte assurée ! N'écoutons plus ce penser suborneur Qui ne sert qu'à ma peine, Allons, mon bras, sauvons du moins l'honneur, Puisqu'après tout il faut perdre Chimène. Oui, mon esprit s'était déçu, Je dois tout à mon père avant qu'à ma maîtresse : Que je meure au combat, ou meure de tristesse, Je rendrai mon sang pur comme je l'ai reçu. Je m'accuse déjà de trop de négligence, Courons à la vengeance, Et tout honteux d'avoir tant balancé, Ne soyons plus en peine (Puisqu'aujourd'hui mon père est l'offensé) Si l'offenseur est père de Chimène."")","('#don-rodrigue', ""Percé jusques au fond du coeur D'une atteinte imprévue aussi bien que mortelle, Misérable vengeur d'une juste querelle, Et malheureux objet d'une injuste rigueur, Je demeure immobile, et mon âme abattue Cède au coup qui me tue. Si près de voir mon feu récompensé, Ô Dieu ! L'étrange peine ! En cet affront mon père est l'offensé, Et l'offenseur le père de Chimène. Que je sens de rudes combats ! Contre mon propre honneur mon amour s'intéresse, Il faut venger un père, et perdre une maîtresse, L'un échauffe mon coeur, l'autre retient mon bras, Réduit au triste choix ou de trahir ma flamme, Ou de vivre en infâme, Des deux côtés mon mal est infini. Ô Dieu ! L'étrange peine ! Faut-il laisser un affront impuni ? Faut-il punir le père de Chimène ? Père, maîtresse, honneur, amour, Illustre tyrannie, adorable contrainte, Par qui de ma raison la lumière est éteinte, À mon aveuglement rendez un peu de jour. Cher et cruel espoir d'une âme généreuse Mais ensemble amoureuse, Noble ennemi de mon plus grand bonheur Qui fais toute ma peine, M'es-tu donné pour venger mon honneur ? M'es-tu donné pour perdre ma Chimène ? Il vaut mieux courir au trépas, Je dois à ma maîtresse aussi bien qu'à mon père, Qui venge cet affront irrite sa colère, Et qui peut le souffrir, ne la mérite pas. Prévenons la douleur d'avoir failli contre elle Qui nous serait mortelle : Tout m'est fatal, rien ne me peut guérir, Ni soulager ma peine, Allons mon âme, et puisqu'il faut mourir, Mourons du moins sans offenser Chimène. Mourir sans tirer ma raison ! Rechercher un trépas si mortel à ma gloire ! Endurer que l'Espagne impute à ma mémoire D'avoir mal soutenu l'honneur de ma maison Respecter un amour dont mon âme égarée Voit la perte assurée ! N'écoutons plus ce penser suborneur Qui ne sert qu'à ma peine, Allons, mon bras, du moins sauvons l'honneur, Puisqu'aussi bien il faut perdre Chimène. Oui, mon esprit s'était déçu, Dois-je pas à mon père avant qu'à ma maîtresse ? Que je meure au combat, ou meure de tristesse, Je rendrai mon sang pur comme je l'ai reçu. Je m'accuse déjà de trop de négligence, Courons à la vengeance, Et tout honteux d'avoir tant balancé, Ne soyons plus en peine (Puisqu'aujourd'hui mon père est l'offensé) Si l'offenseur est père de Chimène."")",0.9978635907173157
"('#le-comte', ""Je l'avoue entre nous, mon sang un peu trop chaud S'est trop ému d'un mot, et l'a porté trop haut, Mais puisque c'en est fait, le coup est sans remède."")","('#le-comte', ""Je l'avoue entre nous, quand je lui fis l'affront J'eus le sang un peu chaud, et le bras un peu prompt, Mais puisque c'en est fait, le coup est sans remède."")",0.6558540463447571
"('#don-arias', ""Qu'aux volontés du roi ce grand courage cède, Il y prend grande part, et son coeur irrité Agira contre vous de pleine autorité. Aussi vous n'avez point de valable défense, Le rang de l'offensé, la grandeur de l'offense, Demandent des devoirs et des submissions, Qui passent le commun des satisfactions."")","('#don-arias', ""Qu'aux volontés du Roi ce grand courage cède, Il y prend grande part, et son coeur irrité Agira contre vous de pleine autorité. Aussi vous n'avez point de valable défense, Le rang de l'offensé, la grandeur de l'offense, Demandent des devoirs et des submissions Qui passent le commun des satisfactions."")",0.9929503202438354
"('#le-comte', 'Le roi peut à son gré disposer de ma vie.')","('#le-comte', ""Qu'il prenne donc ma vie, elle est en sa puissance."")",0.44592392444610596
"('#don-arias', ""De trop d'emportement votre faute est suivie. Le roi vous aime encore, apaisez son courroux, Il a dit, Je le veux. Désobéirez-vous ?"")","('#don-arias', ""Un peu moins de transport, et plus d'obéissance, D'un Prince qui vous aime apaisez le courroux, Il a dit, je le veux, désobéirez-vous ?"")",0.7899282574653625
"('#le-comte', ""Monsieur, pour conserver tout ce que j'ai d'estime, Désobéir un peu n'est pas un si grand crime, Et quelque grand qu'il soit, mes services présents Pour le faire abolir sont plus que suffisants."")","('#le-comte', ""Monsieur, pour conserver ma gloire et mon estime Désobéir un peu n'est pas un si grand crime : Et quelque grand qu'il fut, mes services présents Pour le faire abolir sont plus que suffisants."")",0.9482793807983398
"('#don-arias', ""Quoi qu'on fasse d'illustre et de considérable, Jamais à son sujet un Roi n'est redevable : Vous vous flattez beaucoup, et vous devez savoir Que qui sert bien son Roi ne fait que son devoir. Vous vous perdrez, Monsieur, sur cette confiance."")","('#don-arias', ""Quoi qu'on fasse d'illustre et de considérable Jamais à son sujet un Roi n'est redevable : Vous vous flattez beaucoup, et vous devez savoir Que qui sert bien son Roi ne fait que son devoir, Vous vous perdrez, Monsieur, sur cette confiance."")",0.9915409684181213
"('#le-comte', ""Je ne vous en croirai qu'après l'expérience."")","('#le-comte', ""Je ne vous en croirai qu'après l'expérience."")",1.0
"('#don-arias', ""Vous devez redouter la puissance d'un Roi."")","('#don-arias', ""Vous devez redouter la puissance d'un Roi."")",1.0
"('#le-comte', ""Un jour seul ne perd pas un homme tel que moi. Que toute sa grandeur s'arme pour mon supplice, Tout l'État périra, s'il faut que je périsse."")","('#le-comte', ""Un jour seul ne perd pas un homme tel que moi. Que toute sa grandeur s'arme pour mon supplice, Tout l'État périra plutôt que je périsse."")",0.9603864550590515
"('#don-arias', 'Quoi ? Vous craignez si peu le pouvoir souverain...')","('#don-arias', 'Quoi ? Vous craignez si peu le pouvoir souverain ?')",0.9741008877754211
"('#le-comte', ""D'un sceptre qui sans moi tomberait de sa main. Il a trop d'intérêt lui-même en ma personne, Et ma tête en tombant ferait choir sa couronne."")","('#le-comte', ""D'un sceptre qui sans moi tomberait de sa main ? Il a trop d'intérêt lui-même en ma personne, Et ma tête en tombant ferait choir sa couronne."")",0.9888725280761719
"('#don-arias', 'Souffrez que la raison remette vos esprits. Prenez un bon conseil.')","('#don-arias', 'Souffrez que la raison remette vos esprits. Prenez un bon conseil.')",1.0000001192092896
"('#le-comte', 'Le conseil en est pris.')","('#le-comte', 'Le conseil en est pris.')",1.0
"('#don-arias', 'Que lui dirai-je enfin ? Je lui dois rendre compte.')","('#don-arias', 'Que lui dirai-je enfin ? Je lui dois rendre compte.')",1.0000003576278687
"('#le-comte', 'Que je ne puis du tout consentir à ma honte.')","('#le-comte', 'Que je ne puis du tout consentir à ma honte.')",0.9999998807907104
"('#don-arias', 'Mais songez que les Rois veulent être absolus.')","('#don-arias', 'Mais songez que les Rois veulent être absolus.')",1.000000238418579
"('#le-comte', ""Le sort en est jeté, Monsieur, n'en parlons plus."")","('#le-comte', ""Le sort en est jeté, Monsieur, n'en parlons plus."")",0.9999998211860657
"('#don-arias', ""Adieu donc, puisqu'en vain je tâche à vous résoudre Avec tous vos lauriers, craignez encor le foudre."")","('#don-arias', ""Adieu donc, puisqu'en vain je tâche à vous résoudre ; Tout couvert de lauriers, craignez encor la foudre."")",0.9238809943199158
"('#le-comte', ""Je l'attendrai sans peur."")","('#le-comte', ""Je l'attendrai sans peur."")",1.0
"('#don-arias', 'Mais non pas sans effet.')","('#don-arias', 'Mais non pas sans effet.')",1.000000238418579
"('#le-comte', ""Nous verrons donc par là Don_Diègue satisfait. Qui ne craint point la mort ne craint point les menaces, J'ai le coeur au-dessus des plus fières disgrâces, Et l'on peut me réduire à vivre sans bonheur, Mais non pas me résoudre à vivre sans honneur. Il est seul."")","('#le-comte', ""Nous verrons donc par là Don Diègue satisfait. Je m'étonne fort peu de menaces pareilles, Dans les plus grands périls je fais plus de merveilles, Et quand l'honneur va, les plus cruels trépas Présentés à mes yeux ne m'ébranleraient pas. Don Arias rentre."")",0.7161268591880798
"('#don-rodrigue', 'À moi, Comte, deux mots.')","('#don-rodrigue', 'À moi, Comte, deux mots.')",0.9999998807907104
"('#le-comte', 'Parle.')","('#le-comte', 'Parle.')",1.0
"('#don-rodrigue', ""Ôte-moi d'un doute. Connais-tu bien Don_Diègue ?"")","('#don-rodrigue', ""Ôte-moi d'un doute. Connais-tu bien Don Diègue ?"")",0.9482643604278564
