,corneillep-melite,corneillep-melite-33,Cost,Operation Type
69,"('#cloris', ""Ne m'en conte point tant de ma perfection : Tu dois être assuré de mon affection ; Et tu perds tout l'effort de ta galanterie, Si tu crois l'augmenter par une flatterie. Une fausse louange est un blâme secret : Je suis belle à tes yeux, il suffit, sois discret ; C'est mon plus grand bonheur, et le seul où j'aspire."")","('#cloris', ""Tu me vas tant conter de ma perfection,  Qu'à la fin j'en aurai trop de présomption."")",0.0,Match
70,,"('#philandre', ""S'il est permis d'en prendre à l'égal du mérite,  Tu n'en saurais avoir qui ne soit trop petite. "")",1.0,Deletion
71,,"('#cloris', 'Mon mérite est si peu. ')",1.0,Deletion
72,,"('#philandre', ""Tout beau, mon cher souci,  C'est me désobliger que de parler ainsi,  Nous devons vivre ensemble avec plus de franchise :  Ce refus obstiné d'une louange acquise  M'accuserait enfin de peu de jugement,  D'avoir tant pris de peine, et souffert de tourment,  Pour qui ne valait pas l'offre de mon service. "")",1.0,Deletion
73,"('#philandre', ""Tu sais adroitement adoucir mon martyre. Mais parmi les plaisirs qu'avec toi je ressens, A peine mon esprit ose croire mes sens, Toujours entre la crainte et l'espoir en balance ; Car s'il faut que l'amour naisse de ressemblance, Mes imperfections nous éloignant si fort, Qu'oserais-je prétendre en ce peu de rapport ?"")","('#cloris', ""À travers tes discours si remplis d'artifice  Je découvre le but de ton intention,  C'est que te défiant de mon affection  Tu la veux acquérir par une flatterie :  Philandre, ces propos sentent la moquerie,  Une fausse louange est un blâme secret,  Épargne-moi de grâce, et songe plus discret  Qu'étant belle à tes yeux plus outre je n'aspire."")",0.0,Match
74,,"('#philandre', ""Que tu sais dextrement adoucir mon martyre !  Mais parmi les plaisirs qu'avec toi je ressens  À peine mon esprit ose croire mes sens,  Toujours entre la crainte, et l'espoir en balance,  Car s'il faut que l'amour naisse de ressemblance  Mes imperfections nous éloignant si fort  Qu'oserais-je prétendre en ce peu de rapport ? "")",1.0,Deletion
75,"('#cloris', ""Du moins ne prétends pas qu'à présent je te loue, Et qu'un mépris rusé, que ton coeur désavoue, Me mette sur la langue un babil affété, Pour te rendre à mon tour ce que tu m'as prêté : Au contraire, je veux que tout le monde sache Que je connais en toi des défauts que je cache. Quiconque avec raison peut être négligé A qui le veut aimer est bien plus obligé."")","('#cloris', ""Du moins ne prétends pas qu'à présent je te loue,  Et qu'un mépris rusé que ton coeur désavoue  Me mette sur la langue un babil affété  Pour te rendre à mon tour ce que tu m'as prêté :  Au contraire, je veux que tout le monde sache  Que je connais en toi des défauts que je cache,  Quiconque avec raison peut être négligé  À qui le veut aimer est bien plus obligé. "")",0.0,Match
76,"('#philandre', 'Quant à toi, tu te crois de beaucoup plus aimable ?')","('#philandre', 'Quant à toi tu te crois de beaucoup plus aimable ? ')",0.0,Match
77,"('#cloris', ""Sans doute ; et qu'aurais-tu qui me fût comparable ?"")","('#cloris', ""Sans doute, et qu'aurais-tu qui me fût comparable ? "")",0.0,Match
78,"('#philandre', ""Regarde dans mes yeux, et reconnais qu'en moi On peut voir quelque chose aussi parfait que toi."")","('#philandre', ""Regarde dans mes yeux, et reconnais qu'en moi  On peut voir quelque chose aussi beau comme toi. "")",0.0,Match
79,"('#cloris', ""C'est sans difficulté, m'y voyant exprimée."")","('#cloris', ""C'est sans difficulté m'y voyant exprimée. "")",0.0,Match
80,"('#philandre', ""Quitte ce vain orgueil dont ta vue est charmée. Tu n'y vois que mon coeur, qui n'a plus un seul trait, Que ceux qu'il a reçus de ton charmant portrait, Et qui, tout aussitôt que tu t'es fait paraître, Afin de te mieux voir, s'est mis à la fenêtre."")","('#philandre', ""Quitte ce vain orgueil dont ta vue est charmée,  Tu n'y vois que mon coeur qui n'a plus un seul trait  Que ceux qu'il a reçus de ton divin portrait  Et qui tout aussitôt que tu t'es fait paraître  Afin de te mieux voir, s'est mis à la fenêtre. "")",0.0,Match
81,"('#cloris', ""Le trait n'est pas mauvais ; mais puisqu'il te plaît tant, Regarde dans mes yeux, ils t'en montrent autant ; Et nos feux tout pareils ont mêmes étincelles."")","('#cloris', ""Dois-je prendre ceci pour de l'argent comptant ?  Oui Philandre, et mes yeux t'en vont montrer autant  Nos brasiers tous pareils ont mêmes étincelles. "")",0.0,Match
82,"('#philandre', 'Ainsi, chère Cloris, nos ardeurs mutuelles, Dedans cette union prenant un même cours, Nous préparent un heur qui durera toujours. Cependant, en faveur de ma longue souffrance...')","('#philandre', 'Ainsi, chère Cloris, nos ardeurs mutuelles,  Dedans cette union prenant un même cours  Nous préparent un heur qui durera toujours,  Cependant un baiser accordé par avance  Soulagerait beaucoup ma pénible souffrance. ')",0.0,Match
83,"('#cloris', 'Tais-toi, mon frère vient.')","('#cloris', 'Prends-le sans demander, poltron, pour un baiser  Crois-tu que ta Cloris te voulût refuser ? ')",1.4,Substitution
84,"('#tircis', ""Si j'en crois l'apparence, Mon arrivée ici fait quelque contretemps."")","('#tirsis', ""Voilà traiter l'amour justement bouche à bouche  C'est par où vous alliez commencer l'escarmouche ?  Encore n'est-ce pas trop mal passé son temps.  Il les surprend sur ce baiser."")",1.43,Substitution
85,"('#philandre', ""Que t'en semble, Tircis ?"")","('#philandre', ""Que t'en semble, Tirsis ? "")",0.0,Match
86,"('#tircis', ""Je vous vois si contents, Qu'à ne vous rien celer touchant ce qu'il me semble Du divertissement que vous preniez ensemble, De moins sorciers que moi pourraient bien deviner Qu'un troisième ne fait que vous importuner."")","('#tirsis', ""Je vous vois si contents,  Qu'à ne vous rien celer touchant ce qu'il me semble  Du divertissement que vous preniez ensemble,  Je pense ne pouvoir vous être qu'importun,  Vous feriez mieux un tiers, que d'en accepter un. "")",0.0,Match
87,"('#cloris', ""Dis ce que tu voudras ; nos feux n'ont point de crimes, Et pour t'appréhender ils sont trop légitimes, Puisqu'un hymen sacré promis ces jours passés, Sous ton consentement, les autorise assez."")","('#cloris', ""Dis ce que tu voudras, nos feux n'ont point de crimes  Et pour t'appréhender ils sont trop légitimes,  Puisqu'un hymen sacré promis ces jours passés,  Sous ton consentement les autorise assez. "")",0.0,Match
88,"('#tircis', ""Ou je te connais mal, ou son heure tardive Te désoblige fort de ce qu'elle n'arrive."")","('#tirsis', ""Ou je te connais mal, ou son heure tardive  Te désoblige fort de ce qu'elle n'arrive,  Cette légère amorce irritant tes désirs  Fait que l'illusion d'autres meilleurs plaisirs  Vient la nuit chatouiller ton espérance avide,  Mal satisfaite après tant de mâcher à vide. "")",0.0,Match
89,"('#cloris', 'Ta belle humeur te tient, mon frère.')","('#cloris', 'Ta belle humeur te tient, mon frère. ')",0.0,Match
90,"('#tircis', 'Assurément.')","('#tirsis', 'Assurément. ')",0.0,Match
91,"('#cloris', 'Le sujet ?')","('#cloris', 'Le sujet ? ')",0.0,Match
92,"('#tircis', ""J'en ai trop dans ton contentement."")","('#tirsis', ""J'en ai trop dans ton contentement. "")",0.0,Match
93,"('#cloris', ""Le coeur t'en dit d'ailleurs."")","('#cloris', ""Le coeur t'en dit d'ailleurs. "")",0.0,Match
94,"('#tircis', ""Il est vrai, je te jure ; J'ai vu je ne sais quoi..."")","('#tirsis', ""Il est vrai, je te jure,  J'ai vu je ne sais quoi. "")",0.0,Match
95,"('#cloris', ""Dis tout, je t'en conjure."")","('#cloris', ""Dis-le, je t'en conjure. "")",0.0,Match
96,"('#tircis', ""Ma foi, si ton Philandre avait vu de mes yeux, Tes affaires, ma soeur, n'en iraient guère mieux."")","('#tirsis', ""Ma foi si ton Philandre avait vu de mes yeux,  Tes affaires ma soeur, n'en iraient guère mieux. "")",0.0,Match
97,"('#cloris', ""J'ai trop de vanité pour croire que Philandre Trouve encore après moi qui puisse le surprendre."")","('#cloris', ""J'ai trop de vanité pour croire que Philandre  Trouve encore après moi qui puisse le surprendre. "")",0.0,Match
98,"('#tircis', ""Tes vanités à part, repose-t'en sur moi Que celle que j'ai vue est bien autre que toi."")","('#tirsis', ""Tes vanités, à part repose-t'en sur moi,  Que celle que j'ai vue est bien autre que toi. "")",0.0,Match
99,"('#philandre', ""Parle mieux de l'objet dont mon âme est ravie ; Ce blasphème à tout autre aurait coûté la vie."")","('#philandre', ""Parle mieux de l'objet dont mon âme est ravie,  Ce blasphème à tout autre aurait coûté la vie. "")",0.0,Match
100,"('#tircis', ""Nous tomberons d'accord sans nous mettre en pourpoint."")","('#tirsis', ""Nous tomberons d'accord sans nous mettre en pourpoint. "")",0.0,Match
101,"('#cloris', 'Encor, cette beauté, ne la nomme-t-on point ?')","('#cloris', 'Encor cette beauté ne la nomme-t-on point ? ')",0.0,Match
102,"('#tircis', ""Non, pas si tôt. Adieu : ma présence importune Te laisse à la merci d'Amour et de la brune. Continuez les jeux que vous avez quittés."")","('#tirsis', ""Non pas si tôt, adieu, ma présence importune  Te laisse à la merci d'amour, et de la brune.  Continuez les jeux que j'ai... "")",0.0,Match
103,"('#cloris', 'Ne crois pas éviter mes importunités : Ou tu diras le nom de cette incomparable, Ou je vais de tes pas me rendre inséparable.')","('#cloris', ""Tout beau gausseur,  Ne t'imagine point de contraindre une soeur,  N'importe qui l'éclaire en ces chastes caresses  Et pour te faire voir des preuves plus expresses,  Qu'elle ne craint en rien ta langue, ni tes yeux,  Philandre d'un baiser scelle encor tes adieux. "")",0.19,Substitution
104,"('#tircis', ""Il n'est pas fort aisé d'arracher ce secret. Adieu : ne perds point temps."")","('#philandre', ""Ainsi vienne bientôt cette heureuse journée  Qui nous donne le reste en faveur d'Hyménée. "")",1.6,Substitution
105,"('#cloris', ""Ô l'amoureux discret ! Eh bien ? Nous allons voir si tu sauras te taire."")",,1.0,Insertion
106,"('#philandre', ""C'est donc ainsi qu'on quitte un amant pour un frère ? Il retient Cloris, qui suit son frère."")",,1.0,Insertion
107,"('#cloris', ""Philandre, avoir un peu de curiosité, Ce n'est pas envers toi grande infidélité : Souffre que je dérobe un moment à ma flamme, Pour lire malgré lui jusqu'au fond de son âme. Nous en rirons après ensemble, si tu veux."")","('#tirsis', 'Sa nuit est bien plutôt ce que vous attendez,  Pour vous récompenser du temps que vous perdez. ')",1.43,Substitution
108,"('#philandre', ""Quoi ! C'est là tout l'état que tu fais de mes feux ?"")",,1.0,Insertion
109,"('#cloris', ""Je ne t'aime pas moins, pour être curieuse, Et ta flamme à mon coeur n'est pas moins précieuse. Conserve-moi le tien, et sois sûr de ma foi."")",,1.0,Insertion
110,"('#philandre', ""Ah, folle ! Qu'en t'aimant il faut souffrir de toi !"")",,1.0,Insertion
111,"('#eraste', ""Je l'avais bien prévu que ce coeur infidèle Ne se défendrait point des yeux de ma cruelle, Qui traite mille amants avec mille mépris, Et n'a point de faveurs que pour le dernier pris. Sitôt qu'il l'aborda, je lus sur son visage De sa déloyauté l'infaillible présage ; Un inconnu frisson dans mon corps épandu Me donna les avis de ce que j'ai perdu. Depuis, cette volage évite ma rencontre, Ou, si malgré ses soins le hasard me la montre, Si je puis l'aborder, son discours se confond, Son esprit en désordre à peine me répond ; Une réflexion vers le traître qu'elle aime Presques à tous moments le ramène en lui-même ; Et tout rêveur qu'il est, il n'a point de soucis Qu'un soupir ne trahisse au seul nom de Tircis. Lors, par le prompt effet d'un changement étrange, Son silence rompu se déborde en louange. Elle remarque en lui tant de perfections, Que les moins éclairés verraient ses passions ; Sa bouche ne se plaît qu'en cette flatterie, Et tout autre propos lui rend sa rêverie. Cependant, chaque jour aux discours attachés, Ils ne retiennent plus leurs sentiments cachés ; Ils ont des rendez-vous où l'amour les assemble ; Encor hier sur le soir je les surpris ensemble ; Encor tout de nouveau je la vois qui l'attend. Que cet oeil assuré marque un esprit content ! Perds tout respect, Eraste, et tout soin de lui plaire : Rends, sans plus différer, ta vengeance exemplaire ; Mais il vaut mieux t'en rire, et pour dernier effort Lui montrer en raillant combien elle a de tort."")","('#eraste', ""Je l'avais bien prévu que ce coeur infidèle  Ne se défendrait point des yeux de ma cruelle,  Qui traite mille amants avec mille mépris,  Et n'a point de faveurs que pour le dernier pris :  Même dès leur abord, je lus sur son visage  De sa déloyauté l'infaillible présage,  Un inconnu frisson dans mon corps épandu  Me donna les avis de ce que j'ai perdu ;  Mais hélas ! Qui pourrait gauchir sa destinée.  Son immuable loi dans le ciel burinée  Nous fait si bien courir après notre malheur  Que j'ai donné moi-même accès à ce voleur,  Le perfide qu'il est me doit sa connaissance,  C'est moi qui l'ai conduit, et mis en sa puissance,  C'est moi qui l'engageant à ce froid compliment  Ai jeté de mes maux le premier fondement.  Depuis cette volage évite ma rencontre,  Ou si malgré ses soins le hasard me la montre,  Si je puis l'aborder, son discours se confond,  Son esprit en désordre à peine me répond,  Une réflexion vers le traître qu'elle aime  Presques à tous moments le ramène en lui-même  Et tout rêveur qu'il est, il n'a point de soucis  Qu'un soupir ne trahisse au seul nom de Tirsis  Lors par le prompt effet d'un changement étrange  Son silence rompu se déborde en louange,  Elle remarque en lui tant de perfections,  Que les moins éclairés verraient ses passions,  Sa bouche ne se plaît qu'en cette flatterie,  Et tout autre propos lui rend sa rêverie.  Cependant chaque jour au babil attachés  Ils ne retiennent plus leurs sentiments cachés,  Ils ont des rendez-vous : où l'amour les assemble, Encor hier sur le soir je les surpris ensemble,  Encor tout de nouveau je la vois qui l'attend :  Que cet oeil assuré marque un esprit content.  Sus donc perds tout respect, et tout soin de lui plaire,  Et rends dessus le champ ta vengeance exemplaire.  Non il vaut mieux s'en rire, et pour dernier effort  Lui montrer en raillant combien elle a de tort. "")",0.0,Match
112,"('#eraste', ""Quoi ! Seule et sans Tircis ! Vraiment c'est un prodige ; Et ce nouvel amant déjà trop vous néglige, Laissant ainsi couler la belle occasion De vous conter l'excès de son affection."")","('#eraste', ""Quoi ? Seule et sans Tirsis ? Vraiment c'est un prodige,  Et ce nouvel amant déjà trop vous néglige,  Laissant ainsi couler la belle occasion  De vous conter l'excès de son affection. "")",0.0,Match
