schelandre-tyr-sidon-i,schelandre-tyr-sidon-ii,Score
-,"('#phulter', ""En faut-il un meilleur qu'une vengeance pronte, Qui même l'ambrosie en volupté surmonte ? Madame, attendez-la certaine de nos mains, Qui rendront la pareille aux meurtriers inhumains. Vous verrez de Sidon les murailles rasées, Les thresors enlevez, les maisons embrazées, Les carrefours à nage au sang des obstinez, Et nos marchez tous pleins des restans enchainez ; Mesmes, en attendant que leur maistre on punisse, Qu'un royaume et son roy d'un même coup finisse, Vous verrez dès tantost tomber devant vos yeux Belcar, son fils unique. Ah ! Qu'est-ce là, bons dieux ? Elle tombe en syncope. Eh ! Madame, courage ! Elle a les yeux ternis, la palleur au visage Et la sueur au front. à l'eau ! Courez à l'eau ! Venez tous au secours !"")",0.0
-,"('#almodice', 'Quel est ce bruit nouveau ? Que voy-je ? ô Jupiter ! Cassandre est trespassée.')",0.0
-,"('#phulter', ""Faites qu'elle ait de l'air, qu'elle soit delacée."")",0.0
-,"('#almodice', ""Madame ! ... elle n'oit rien. Ma fille, respondez ! Me cognoissez-vous point quand vous me regardez ?"")",0.0
-,"('#phulter', ""Il semble qu'à ce cri vostre objet l'ait esmeue."")",0.0
-,"('#almodice', 'Cassandre !')",0.0
-,"('#phulter', 'Elle revient, sa lèvre se remue.')",0.0
-,"('#almodice', ""Mon nourrisson, mon coeur, mon tout, parlez à moi ; C'est moi seule qui puis soulager vostre esmoy. Levez-vous, je vous prie."")",0.0
-,"('#phulter', ""Elle vous tend l'oreille."")",0.0
-,"('#cassandre', ""Je dormois doucement... d'où vient qu'on me reveille ?"")",0.0
-,"('#phulter', 'Quoy doncques ? Voulez-vous aux ennuis succomber ?')",0.0
-,"('#almodice', ""Appuyez-vous sur moi, craignant de retomber. Ostez-vous tous d'icy. La memoire trop fresche D'un cuisant desplaisir son jugement empesche. L'homme du noir cachot nouvellement tiré S'avugle du jour même au lieu d'estre eclairé. Au reste, qui serait-ce autre que sa nourrice Qui la cherisse plus, que plus elle cherisse, Qui mieux la cognoissant mieux la gouverne aussi ?"")",0.0
-,"('#phulter', 'Adieu. Veillez-y donc.')",0.0
-,"('#almodice', ""Laissez-m'en le soucy."")",0.0
-,"('#cassandre', ""Couchez, ne feignez point, sous une froide lame, Couchez ce corps transi separé de son ame. On doit ce sainct office aux pasles trespassez. Pourquoy retardez-vous ? N'appert-il point assez Que j'ay les yeux esteints, la couleur d'une morte ? Si je respire encor, vivante en quelque sorte, Si je forme ces mots, c'est la seule vigueur De mon dueil immortel qui m'anime le coeur."")",0.0
-,"('#almodice', 'Oyez et croyez-moi ; je vux vous faire vivre, En depit de la mort qui ces assauts vous livre.')",0.0
-,"('#cassandre', 'Voire dea ! Jupiter, qui les cieux faict mouvoir, À peine le pourrait.')",0.0
-,"('#almodice', ""Et moi, j'ay ce pouvoir. Tout vostre desespoir ne vient pas de Leonte. Laissons-le en son repos, puisqu'aucun n'en remonte. Mais que me diriez-vous si, devant que la nuit Descouvre avec le char le bouvier qui le suit, Je delivrois Belcar, le roy de vos pensées, Les chaînes, les prisons et les gardes forcées, Et si dans un lieu seur je vous allois loger, Tous deux joyeux ensemble et francs de tout danger ?"")",0.0
-,"('#cassandre', ""N'ay-je assez de tourment sans ceste moquerie ?"")",0.0
-,"('#almodice', ""Que de vous je me moque ! Eh ! Dites, je vous prie, Quand m'avez-vous surprise en quelque fausseté ?"")",0.0
-,"('#cassandre', ""Ce qui n'est pas croyable est pour faux reputé."")",0.0
-,"('#almodice', ""À vous de trop long-temps ma foi j'ay tesmoignée Pour estimer ma voix de croyance esloignée. Si vous aymez ce prince, osant, pour l'espouser, Vostre père, vos biens, vostre honneur mespriser..."")",0.0
-,"('#cassandre', 'Il ne me chault de rien.')",0.0
-,"('#almodice', ""Je puis, dans peu de terme, Vous placer l'un et l'autre en une aise très ferme."")",0.0
-,"('#cassandre', ""L'oseroy-je esperer ?"")",0.0
-,"('#almodice', ""Mais faites-en l'essay. Je ne propose pas les moyens que j'en sais : Ny le temps ny le lieu n'ont point assez d'espace. Vous importe-il comment, pourvu que je le face ? Un voile sur le front, de ce pas toutes deux Allons prendre un esquif sur le rivage ondeux Qui nous face aborder un navire à la rade, Où Belcar deguizé vous dresse une embuscade. Mais partons promptement ; j'ay crainte qu'après lui L'on ne se mette en queste."")",0.0
-,"('#cassandre', 'Avancez, je vous suy.')",0.0
-,"('#meliane', ""Qu'il me tarde, ô titan ! Que ton oeil nous éclaire Du plus juste milieu de ta traitte ordinaire, Et qu'au bas du quadran l'ombrage descendu M'ameine enfin le temps du voyage attendu ! Quel prodige nouveau, quel penible passage, Appesantit le train de ton viste attelage ? Avance, beau soleil : si jamais ton brandon Renforça ses ardeurs du feu de Cupidon, Pense combien m'attriste une longue demeure ; Le plus petit clin d'oeil me dure autant qu'une heure, Chaque heure comme un mois, et ce tour m'est egal Aux douze logemens de ton tour general. Le larron qui furette en la maison sappée, Dès qu'un abboy de chiens son oreille a frappée, Fremit et perd le coeur, il s'allume à tout bruit, Et ne trouve assez brun le plus noir de la nuit, Tant qu'après son coup fait il reprend son audace, Partageant son butin transporté de sa place. Ainsi je sens mon corps herissé de frisson ; Les moindres mouvements me tournent à soupçon. Rien ne me semble seur ; une terreur panique Menace mon complot d'un presage tragique. Plus mon partement tarde, et tant plus j'apperçoy De peine et de perils qu'il tourne quant et soy. Thamys se peut desdire, et la fausse Almodice Peut avoir fait dessein tout à mon prejudice. J'ay voulu voir Cassandre ; on ne la trouve point. Je sais qu'un même amour elle et moi nous espoint. Qui sçait si la nourrice auroit donné le change ! ô dieux ! Destournez-moi de ce penser estrange ! Un vaisseau passager, pour cyprien cogneu (et tel estoit celui qu'elle avoit retenu), Vient tout presentement de cingler en mer haute ; Mais il avance peu, car le vent lui fait faute."")",0.0
-,"('#soldats', 'Ha ! Desloyal Thamys, par les rages voué Au malheur de nous tous, quel tour as-tu joué ?')",0.0
-,"('#meliane', 'Que dites-vous, amis ?')",0.0
-,"('#soldats', ""L'ignorez-vous, madame, Que nostre chef perfide ait ourdy telle trame ? Qu'ayant son corps de garde avec ruse escarté, Il ait lasché Belcar en pleine liberté ? Où va ceste princesse ? Une pasleur plombée A soudain de son teint la beauté desrobée ; Elle part roidement, comme au cry des clabauts Le veneur voit bondir et de course et de sauts Dans les sombres forests une biche lancée. Holà ! J'entens du roy l'approche courroucée. Evitons son regard : nous sommes en horreur (sinon du crime entier) de punissable erreur."")",0.0
-,"('#pharnabaze', ""Desmarez sans arrest, ne vous monstrez point lasches ; Poursuivez ce fuyard de voiles et de gasches. Mes courriers sont allez par terre après Thamys, Mais je sais que Belcar dessus l'onde s'est mis."")",0.0
-,"('#l-amiral', ""Depuis le temps douteux, une carraque seule A franchy de ce port la murmurante gueule. Je vous la rends bientost : Eole est endormy ; L'air offre à nos forçats un visage d'amy."")",0.0
-,"('#pharnabaze', ""Plus je songe à cela, plus mon ame est piquée De voir que ceste fourbe est si tost pratiquée. ô traistre ! Je t'auray, tu ne peux m'eschaper ; J'ay trop de bons levriers pour ne point t'atraper. Lors je te feray dire, en horreur des supplices, Tous ceux qui de ton crime ont esté les complices. Plusieurs s'en sont meslez ; j'en soupçonne quelqu'un, D'indice toutesfois : je n'en asseure aucun. Mais retien desormais, credule Pharnabaze, Qu'un roy doit estre seul de ses desseins la baze. Si ma prompte vengeance eust son desir suivy, Son effect à mon bras n'eust point esté ravy ; Mais, tandis qu'assoupy d'une angoisse profonde Je me suis retiré de tout accez du monde, Les fins renards qu'ils sont ont bien choisi leur temps. Si croy-je enfin que tous n'en seront pas contens. Je m'en vay prendre l'air, et du pied de la dune Implorer à l'escart la favur de Neptune."")",0.0
-,"('#premier-pecheur', ""Pousse fort, compagnon ! Que beny soit le dieu Qui nous a fait surgir à l'abry de ce lieu ! Ceste roche en croissant par son ombre fourchue De buissons de deux parts nous met hors de la vue."")",0.0
-,"('#deuxieme-pecheur', ""Or çà, que ferons-nous ? Traisnons ce corps à bord. Le sang jaillit encor, il est fraischement mort. ô dieux ! à quel barbare a peu monter en l'ame De mettre en tel estat une si belle dame ?"")",0.0
-,"('#premier-pecheur', 'Hastons-nous, mon amy ; laissons les complimens.')",0.0
-,"('#deuxieme-pecheur', ""N'emporterons-nous rien de ces beaux ornemens ?"")",0.0
-,"('#premier-pecheur', 'Sauvons-nous au plustost à la mercy des vagues. Nous avons son argent, ses chaines et ses bagues, Ce trésor bien celé ne sera point cognu.')",0.0
-,"('#deuxieme-pecheur', ""Le bon coup de filet ! Qu'il nous est bien venu !"")",0.0
-,"('#premier-pecheur', ""Si l'on nous voit icy nous patirons du crime. Un soupçon en tel fait legerement s'imprime. Contentons-nous du gain, rentrons en nostre esquif."")",0.0
-,"('#deuxieme-pecheur', ""Mettons-la bien au sec. Tu n'es que trop craintif."")",0.0
-,"('#meliane', ""Petit tertre à couvert, penchant sur l'onde proche, Qui fais un precipice entaillé dans la roche..."")",0.0
-,"('#premier-pecheur', ""Ha ! J'entens quelque voix. Je te l'avoy bien dict, Nous amuser icy c'est nous perdre à credit."")",0.0
-,"('#meliane', ""Tombeau d'un desespoir et digne d'un egée, Propre à lascher la bride à mon ame enragée, Antres, buissons, cailloux, recevez mes discours : Aussi bien pour tesmoins je ne vux que des sourds."")",0.0
-,"('#deuxieme-pecheur', 'Ce cry vient de là-haut, mais rien ne nous empesche Que nous ne retournions sans bruit à nostre pesche.')",0.0
-,"('#meliane', ""Que mon trouble s'accroist quand parmy l'air serain Ce navire odieux paroist encor à plain ! Tu t'enfuis donc, Belcar ! Ta larronnesse fuite Entraine mon amour et ma vie à ta suite. Tu t'en vas, ô voleur ! M'emportant tout mon bien, Toy qui m'es obligé de toi-même et du tien. Ingrat ! Tu fais mourir celle qui t'a faict vivre. Tu deslaisses, cruel ! Celle qui pour te suivre Deslaissoit librement sa natale maison, Ses grandeurs, ses amis et son père grison ! Est-ce donc pour t'avoir de l'infame coignée Récous si dextrement que tu m'as desdaignée ? Est-ce pour avoir fait plus d'estime de toi Que du droit de naissance et de toute autre loy ? âme teinte de fard, perfide et theseane, Qu'espères-tu gaigner en perdant Meliane ? Girouette d'amour, tu crois que le changer Donne quelque advantage à ton esprit leger ? Mais, va, que des grands dieux la justice infaillible T'en donne un repentir aussi vain que terrible. Cours, traitre, à ton malheur ; va querir, vagabond, Une exemplaire fin, loyer de ce faux bond. Et toi, non plus ma soeur, mais ma rivale infame, Que le ciel tout voyant, qu'en ayde je reclame, Te rende un pareil coup que tu m'oses prester, Puisqu'un plus affligeant ne se peut souhaitter ! ô monstres infernaux ! Fantosmes du Tenare ! Eumenides fureurs hostesses du tartare, Toutes approchez-vous, ramenez chez les morts Cest enfer de tourments qui m'anime le corps ! Quoy ! Vous tardez encor ! Ma vie est prolongée Pour accroistre les feux dont mon ame est rongée ! Donc, feux de jalousie et d'enragé courroux, Embrasez-moi, du tout je m'abandonne à vous. ô double desespoir dont je me sens poursuivre, Ne pouvant esperer de mourir ny de vivre ! Car, bien que dans mon coeur soit né par cest effort De la mort des desirs le desir de la mort, Je vis malgré moi-même. Ainsi me puis-je dire N'obtenir jamais rien de ce que je desire. ô mer ! Amère mère à la mère d'amour, Converty mon amant à prendre le retour ! Monstre à cest inconstant l'inconstance des ondes ; Descouvre-lui l'enfer de ces grottes profondes ; Fay blanchir hautement les beliers de tes flots ; D'un naufrage apparent fay peur aux matelots (je n'ose dire à lui, car il n'est pas croyable Qu'il devienne peureux plustost que pitoyable). Bref, montre-toi cruelle envers sa cruauté, Et sois-lui desloyalle en sa desloyauté, Pour voir s'il cognoistra dans ta juste colère Qu'aux dieux plus rigoureux sa rigueur ne peut plaire. Revien, prince. Où vas-tu sans ta moitié, sans moi ? De moi n'as-tu plus soin ? J'en ay tant eu de toi ! Retourne, et je croiray que la vieille traistresse A supposé Cassandre au lieu de ta maistresse ; Du moins, si ton retour ne te semble pas seur, Qu'un messager t'excuse en ramenant ma soeur. La chalouppe qui suit à ta pouppe attachée, Dès le dol recogneu, deust estre despeschée. Tu peux encor à temps esteindre mon soupçon ; Mais, las ! Homme obstiné d'une et d'autre façon, Je voy ton double rapt : tes voiles qui s'esloignent De ton consentement la malice tesmoignent. C'estoit donc, imposteur, pour me faire un tel tour, Que tu voulois cueillir la fleur de mon amour ! Tu t'estois donc promis que je seroy si folle Que de fonder l'hymen sur ta simple parole, Et qu'estant tyrienne aussi bien que Didon, Comme elle je mettroy l'honneur à l'abandon ? Heureuse, en mes malheurs, que parmy ma sottise J'ay tousjours reprimé ta sale convoitise ! ô satyre impudent ! Ton infidelité Triomphe en moi de tout, fors de la chasteté. Je meurs, tu l'as voulu, mais je meurs impollue. Doncques, puisqu'à la mort me voilà resolue, Renforce-toi, mon coeur. Considerons là-bas Le plus commode endroit pour un soudain trespas. ô dieux ! Que voy-je là ? Quel horrible spectacle À mon tombeau choisi sert encore d'obstacle ! C'est Cassandre elle-même ; on la cognoist d'icy. Souverain Jupiter, d'où peut venir cecy ? N'est-ce pas un prestige ? Il semble que je songe. Non, non, je ne dors point ; ce n'est pas un Mensonge. Helas ! C'est ma soeur morte, et mon oeil d'assez près De son visage pasle aperçoit tous les traicts. Mais avant mon decez, si me la faut-il joindre Pour voir si ma douleur en sera pire ou moindre."")",0.0
-,"('#pharnabaze', ""Qu'icy chaqu'un s'arreste et me laisse avancer Ma promenade libre, ainsy que mon penser. Mon mortel crève-coeur n'aura point d'allegeance Qu'autant que je verray prosperer ma vengeance. Favorable Neptun, mon heur despend de toi, Car ton calme riant met mon esprit au coy. J'ay des rames en mer ; Belcar n'a que des voiles. Par là, ce grand chasseur, pris dans ses propres toiles, Sçaura que les plus fins se trompent bien souvent. Mais estoit-il bien fin de s'asseurer au vent ?"")",0.0
-,"('#meliane', ""Que puis-je deviner, ô monarque celeste ? Qu'ay-je là de certain qui ne me soit funeste ? Ce corps nouveau sorty de l'humide element S'est puny par soy-même ou bien par mon amant. Mourons, quoy qu'il en soit."")",0.0
-,"('#pharnabaze', ""Un cry sous ceste roche M'a saisy d'un sursaut ; il faut que j'en approche."")",0.0
-,"('#meliane', ""Je ne crains pas icy qu'un passant curieux Soit tesmoin contre moi de l'oreille ou des yeux."")",0.0
-,"('#pharnabaze', ""Je cognois ceste voix... n'est-ce pas ma cadette ?"")",0.0
-,"('#meliane', 'Il faut, il faut mourir ; la place est bien secrette. ô Cassandre ! Le ciel me punit comme toi, Ciel cruel ! Toy meschante et malheureuse moi !')",0.0
-,"('#pharnabaze', 'Quels discours sont-ce là ?')",0.0
-,"('#meliane', 'Poignard, tu vux peut-estre Attendre pour sortir le congé de ton maistre ; Mais au deffaut de lui pren-moi pour respondant Que ce tien second coup vaut bien le precedent.')",0.0
-,"('#pharnabaze', ""Holà ! Je tien ton bras, ô carnacière louve, Des nuitales fureurs la pire qui se trouve ! À l'ayde ! Accourez tous ! ô rages des enfers ! Quel comble vous donnez à mes travaux soufferts ! Quels prodiges affreux accablent ma famille ! Empoignez-moi ce monstre ! Hélas ! Ma pauvre fille, Au moins si tu pouvois, en ce piteux estat, Declarer le motif d'un si grand attentat ! Non, ces membres transis et ce blesme visage Me font voir que ta langue a perdu son usage, Et ces yeux ombragez, naguères clairs soleils, Au soleil esclypsé sont devenus pareils. Je n'apprens rien de là qu'un effect deplorable Dont tu diras la cause, ô megère execrable ! Mon coeur bondit et crève à ce funeste objet. Enlevez-le d'icy. Toy, dy-moi le subjet, ô maistresse Medée où toute horreur reside ! Quel pretexte avois-tu pour un tel parricide ? Quoy ! Tu ne diras mot ? Ton orgueilleux desdain Croit-il bien excuser ceste sanglante main ? Barbare lestrigonne ! Ah ! Qu'une ame enragée Souvent soubs un beau corps se rencontre logée ! Ainsi dessous l'esmail d'un florissant gazon Creuse un mortel aspic son infecte maison. Elle ne s'esmeut point. Je croy qu'elle se mocque. Tu parleras tantost. Sus, que l'on me convocque Mes juges souverains, afin que promptement On satisface au meurtre encore tout fumant."")",0.0
-,"('#abdolomin', ""Donc je perds mon Belcar ! La faulx qui tout terrasse Retranche, moi vivant, le dernier de ma race ! ô dieux ! Quelle rigueur ! Si le prince de Tyr S'est jetté dans un piége, en devray-je patir ? Qui pourrait seurement d'un homme estre la garde Si lui-même à soy-même avec soin ne regarde ? En puis-je mais s'il a son peril recherché, La nuit, à mon insceu, jeune homme desbauché ? Qu'ay-je peu faire plus, sinon qu'en diligence J'ay sur les assassins exercé la vengeance ? Quant à l'autheur du mal, je l'envoye en ses mains. Celui-là, qu'il le livre aux bourreaux inhumains ; Que son orage tombe et que son fiel se crève Sur ce perturbateur, cet infracteur de trève. Mais faut-il que la peine, ô jugement cruel ! Redonde à mon enfant comme un coup mutuel ? Ah ! Sauvage raison dont ce tigre me paye, Puisqu'il n'a plus de fils, qu'il ne vut que j'en aye ! Puisqu'ils avoient en guerre esprouvé même sort, Qu'ils doivent estre esgaux, compagnons à la mort. Las ! Je m'en doutois bien, qu'une humeur furieuse Procederoit tousjours par voye injurieuse. Encor si pour un peu sa rage retarder Balorte assez à temps y pouvoit aborder ! Mais las ! Il est si prompt, qu'à peine a-t'on peu faire Qu'il n'ait donné curée à sa main sanguinaire ; À peine a-t'il sursis qu'autant de temps qu'il faut Pour dresser la sentence avecque l'eschaffaut. Cessez, ô dieux, cessez d'appuyer ma faiblesse, Puisque je perds, helas ! Mon soustien de vieillesse. Hé ! Hé ! Que ne viens-tu, favorable atropos, Convertir à ce coup ma langueur en repos ! Mais quel homme est-ce là que mes gardes conduisent ? La hâte et l'allégresse en sa mine reluisent."")",0.0
-,"('#thamys', ""ô roi que chacun tient pour miroir de bonté, Mon travail vous plaira quand je l'auray conté."")",0.0
-,"('#abdolomin', 'Dictes donc, mon amy.')",0.0
-,"('#thamys', 'Resjouissez-vous, sire : Le grand Belcar est libre, et je viens vous le dire.')",0.0
-,"('#abdolomin', 'ô Jupiter ! Comment ?')",0.0
-,"('#thamys', ""Moi, je l'ay mis dehors En perte de mes biens, en danger de mon corps."")",0.0
-,"('#abdolomin', 'La perte richement vous sera reparée.')",0.0
-,"('#thamys', ""Il estoit sous ma garde en prison bien murée. L'amour et la pitié d'une infante de Tyr M'ont induit en secret à le faire sortir."")",0.0
-,"('#abdolomin', ""Où l'avez-vous laissé ?"")",0.0
-,"('#thamys', ""Dans une bonne barque, En habit desguisé, craignant qu'on le remarque. Enfin il est sauvé ; vous l'aurez aujourd'huy. Mais faictes qu'un escorte aille au-devant de lui."")",0.0
-,"('#abdolomin', ""ô jour plein de bonheur et de resjouissance ! Oh ! Qu'à propos le ciel protége l'innocence ! Allez vous rafraischir, chevalier genereux ; Je m'en vay donner ordre à son abord heureux."")",0.0
-,"('#pharnabaze', ""Je vous ay tous mandez, ô chefs de ma justice ! Pour estouffer ce monstre animé de malice ; Non pour joindre à son crime un tourment tout egal, Car ses sens ne pourroient souffrir à tant de mal, Mais pour succinctement m'en faire la despesche. Je ne dis point pourquoy : la douleur m'en empesche."")",0.0
-,"('#les-juges', ""Ou d'un mot absolu, sans nos voix employer, Sire, il faut, s'il vous plaist, à la mort l'envoyer ; Ou si, comme en tout temps, l'equité vous commande, Exposez les raisons de vostre ire si grande. Lors nous mettrons bien-tost les bonnes en alloy, Prouvans l'or de justice au creuset de la loy. Nous ne condamnons point sur des plaintes legères Ny les filles de roy, ny les simples bergères."")",0.0
-,"('#pharnabaze', ""Or bien, je ne prends point pour reigle mon courroux ; Comme un accusateur je parle devant vous, Non comme un souverain, comme un père en furie, Ayant sur ses enfants droict de mort et de vie. Je ne requiers de vous, despouillant mon pouvoir, Que le commun credit qu'un tesmoin doit avoir. Ne l'oseroy-je dire ? Elle osa bien le faire : Donc quelle extremité d'une peine exemplaire N'est point deue à ce corps, qui d'un bras aggresseur Sans cause et de sang-froid a massacré sa soeur ?"")",0.0
-,"('#les-juges', 'Il faut de la rigueur si la chose est prouvée.')",0.0
-,"('#pharnabaze', ""Je ne dis rien par coeur : je l'ay, je l'ay trouvée, Et tous ceux de ma suitte en ont eu quant et moi Tout le poil herissé de merveille et d'effroy."")",0.0
-,"('#les-juges', 'Confessez-vous le fait ?')",0.0
-,"('#meliane', ""Ce qu'il plaist à mon père Est juste à mon egard."")",0.0
-,"('#pharnabaze', ""L'innocente vipère ! C'est donc mon seul plaisir, non ton crime infernal, Ô jouet d'Alecton ! Qui te fera du mal ?"")",0.0
-,"('#les-juges', 'Mais parlez franchement, evitez la torture.')",0.0
-,"('#meliane', 'De quoy vous serviroit une enqueste plus dure ? Je suis digne de mort : que demandez-vous plus ?')",0.0
-,"('#pharnabaze', ""Vous prodiguez le temps en discours superflus. Sus, allez, je le vux ; que la teste on lui oste Où s'est commis le meurtre, entre l'onde et la coste."")",0.0
-,"('#phulter', ""Helas ! Escoutez-moi, monarque redouté : L'injustice est souvent dans la severité. Gardez-vous de punir de son forfait extrême Ceux qui n'en peuvent mais, vos sujects et vous-même : Car estant vostre sang elle nous touche à tous : Pensez au nom de père. Ah ! Sire, il est si doux !"")",0.0
-,"('#pharnabaze', 'Pourquoy ne pensoit-elle à celui de germaine ?')",0.0
-,"('#phulter', ""Faut-il qu'aux cruautez son exemple vous meine ?"")",0.0
-,"('#pharnabaze', 'Il faut faire aux cruels selon leur cruauté.')",0.0
-,"('#phulter', 'Au fond, perte sur perte est toujours pauvreté.')",0.0
-,"('#pharnabaze', ""Perdre un enfant perdu, c'est gain plus que dommage."")",0.0
-,"('#phulter', ""Que l'egard de l'estat touche vostre courage. Par la race des rois les peuples sont en paix."")",0.0
-,"('#pharnabaze', ""C'est la paix d'un estat de punir les mefaits. Quoy ! Qu'un jour, après moi, ceste main parricide, Portant la verge d'or, sur mon throsne preside ! Que ce front effronté, juste proye à corbeau, S'esléve à mon avu sous ce royal bandeau ! Que d'effroyables cris les manes de Cassandre Taxent mon indulgence à l'entour de sa cendre ! Que le monde en soit plein, qu'un vulgaire effrené Imite par licence un mal non condamné ! Abus ! Elle mourra ; je seray sans lignée, Mais je verray d'ailleurs ma gloire provignée, Repeuplant ma famille et de sages beautez, Et d'esprits courageux, en enfans adoptez ; De vray, non pas si bien qu'en Cassandre et Leonte, Mais mieux qu'en ceste folle engendrée à ma honte."")",0.0
-,"('#pharnabaze', ""Doncques le sort cruel, contre moi mutiné, M'a repris tout_à_coup ce qu'il m'avoit donné, Ne me laissant de tout que le sceptre et la vie, Fardeaux trop importuns quand la joye est ravie ! Que sçauroy-je plus craindre ou que puis-je esperer ? À qui, malencontreux, me doy-je comparer ? Prendray-je pour patron la reyne de Pergame, Qui perdit à sa vue, avant que perdre l'ame, Tant d'enfans estimez en merite et valeur ? Non, non, son brave Hector, mourant au champ d'honneur, Est bien avantagé sur mon pauvre Leonte, Qui traisne avec sa mort une espèce de honte ; Et les cendres d'Achille excusoient la rigueur Que sentit Philoxène en la main d'un vainqueur. Cassandre et Meliane ont leur fin plus amère, L'une ès mains de sa soeur, l'autre ès mains de son père. Ainsi d'un pareil mal les regrets sont plus grands, Car l'outrage cuit plus quand il vient des parents. Qu'aujourd'huy ma maison de prodiges fourmille ! Donc, pour venger ma fille, il faut perdre ma fille ! Pieté, cruauté, vous tenez même rang : Je ne puis expier mon sang que par mon sang, Et ne puis tesmoigner, sans estre parricide, Que l'amour paternelle en mon ame reside. Voicy mon admiral. Eh bien ! Qu'avez-vous fait ?"")",0.0
-,"('#l-amiral', ""Sire, un petit voyage avec petit effect. Je voy ma diligence et ma peine frustrée, N'ayant que ceste vieille au vaisseau rencontrée. Sitost que de ma chiorme, à grand'force de bras, J'ay leur navire attaint et crié : voile bas ! Tous les nochers ensemble, apprehendans vostre ire, Ont mieux aymé la mort dans les vagues eslire, Et d'un sault volontaire avaler à longs traits Le flot qui, bouillonnant, les couvroit tost après."")",0.0
-,"('#pharnabaze', ""Qu'est devenu Belcar ?"")",0.0
-,"('#l-amiral', ""Almodice le cèle. Les morts et les poissons m'en ont dict autant qu'elle."")",0.0
-,"('#pharnabaze', ""Sus, que ce corps hideux, en fonds de fosse enclos, Aux tortures soit mis. Qu'on lui brise les os, Car elle a, pour certain, d'avarice enflammée, Jointe avecque Thamys, la trahison tramée."")",0.0
-,"('#almodice', ""Sire, avant que je meure, entendez pour un coup Un discours de ma bouche important de beaucoup. Non, non, je ne vux point de mes grands malefices Par quelque subterfuge eviter les supplices : Je sais qu'ils me sont deubs ; si vous les differiez, Par excez de clemence injuste vous seriez. Pleust aux dieux que devant ces dures destinées Vous eussiez et surpris et puny mes menées ! Ma Cassandre n'auroit, malgré mon vain secours, Planté de sa main propre une borne à ses jours."")",0.0
-,"('#pharnabaze', ""Comment ! De sa main propre ? Eh ! Voilà sa germaine Qu'attainte de ce crime au supplice en ommène."")",0.0
-,"('#almodice', ""Mon roy, que dites-vous ? Ah ! Quelle fausseté Auroit sur Meliane un tel soupçon jeté ? Las ! Vous allez sçavoir qu'elle en est innocente."")",0.0
-,"('#pharnabaze', ""Est-il vray ? Courez donc par la proche descente ! Prevenez ce malheur, diligentez, allez, Amis ! Efforcez-vous, despeschez, mais volez ! Qu'on ne passe pas outre. Helas ! Que j'ay de crainte De retirer en vain mon bras après l'attainte ! Malheureux ! Qu'ay-je fait, et quelle illusion M'a rendu trop sevère, à ma confusion ?"")",0.0
-,"('#almodice', ""Oyez donc, s'il vous plaist. Permettez que je die De la source à la fin toute la tragedie. Belcar se guairissoit. Ses ulcères fermez Avoient repeint sa joue et ses yeux rallumez. Or, depuis quelque temps, deux sagettes dorées (outils de sympathie) avoient esté tirées Pour joindre des deux parts au joug de Cupidon La Cyprine de Tyr et le Mars de Sidon. Desjà de leurs regards la guerre mutuelle Attaquoit l'escarmouche aspre et continuelle. Moi, qui les surveillois d'un esprit clair-voyant, Je descouvris bien-tost cest amour flamboyant, Et fis tant que j'appris leur promesse jurée, Et qu'ils n'avoient qu'une ame en deux corps separée. Lors, prenant un augure (helas ! Trop mensonger) Qu'un bien sortable hymen pourrait un jour ranger Deux peuples ennemis en heureuse concorde, Libre, mon entremise à leur ayde j'accorde, Attendant vostre avu, qui nous semblait aisé. Mais, ô dur changement dont le tout fut brisé, Quand le decès du frère estonna nostre oreille, Vous faisans destiner Belcar à la pareille, Seconde affliction qui l'autre surpassa, Et qui presques à mort la princesse blessa ! Comme rien ne pouvoit consoler ceste amante, Je pratique un remède au dueil qui la tourmente : C'est que, par mon adresse, au moyen de Thamis, Amorcé des appas d'un grand loyer promis, Le prince desguisé secrettement s'evade, Et sans estre cognu se transporte à la rade. Meliane, voulant même risque encourir, S'attendoit qu'en secret je la vinsse querir ; Mais, las ! Je rencontray ma fille, son aisnée, Laschée au desespoir, à se perdre obstinée ; Et comme depuis peu je sçavois que son mal Estoit pour même objet un amour corrival, Je sentis reveiller en favur de Cassandre Mon devoir obligé dès son aage plus tendre, Si bien qu'à l'heure même, afin de l'appaiser, Je l'allay pour sa soeur dans la nef supposer."")",0.0
-,"('#l-amiral', 'Traistresse conscience ! Enorme tromperie !')",0.0
